case_uid,geometry_id,protocol,fold_name,heldout_geometry,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value
G05_R0473,G05,LOGO,holdout_G05,G05,250,6,1e-06,0.8,0.2,0.2,5.0,866.75223,870.050668261838
G05_R0474,G05,LOGO,holdout_G05,G05,250,6,1e-06,0.8,0.3,0.2,5.0,1828.15405,1833.3840429987492
G05_R0475,G05,LOGO,holdout_G05,G05,250,6,1e-06,0.75,0.1,0.2,5.0,282.436263,283.2625328154079
G05_R0476,G05,LOGO,holdout_G05,G05,250,6,1e-06,0.75,0.2,0.2,5.0,871.57195,875.9485956081355
G05_R0477,G05,LOGO,holdout_G05,G05,250,6,1e-06,0.75,0.3,0.2,5.0,1837.55373,1845.1143937318773
G05_R0478,G05,LOGO,holdout_G05,G05,250,6,1e-06,0.7,0.1,0.2,5.0,284.216035,284.55447302130534
G05_R0479,G05,LOGO,holdout_G05,G05,250,6,1e-06,0.7,0.2,0.2,5.0,877.28165,880.0245897117078
G05_R0480,G05,LOGO,holdout_G05,G05,250,6,1e-06,0.7,0.3,0.2,5.0,1848.75339,1853.2501671246105
G05_R0481,G05,LOGO,holdout_G05,G05,250,20,0.001,0.85,0.1,0.2,5.0,53.743645,55.49432791223221
G05_R0482,G05,LOGO,holdout_G05,G05,250,20,0.001,0.85,0.2,0.2,5.0,80.073689,81.72139043207797
G05_R0483,G05,LOGO,holdout_G05,G05,250,20,0.001,0.85,0.3,0.2,5.0,122.152989,123.22995538453104
G05_R0484,G05,LOGO,holdout_G05,G05,250,20,0.001,0.8,0.1,0.2,5.0,54.06946,55.74884545610741
G05_R0485,G05,LOGO,holdout_G05,G05,250,20,0.001,0.8,0.2,0.2,5.0,80.716712,82.23439659720354
G05_R0486,G05,LOGO,holdout_G05,G05,250,20,0.001,0.8,0.3,0.2,5.0,123.381174,124.15694547840404
G05_R0487,G05,LOGO,holdout_G05,G05,250,20,0.001,0.75,0.1,0.2,5.0,54.417125000000006,56.18040180945494
G05_R0488,G05,LOGO,holdout_G05,G05,250,20,0.001,0.75,0.2,0.2,5.0,81.404502,83.06894547860256
G05_R0489,G05,LOGO,holdout_G05,G05,250,20,0.001,0.75,0.3,0.2,5.0,124.709267,125.74008885840826
G05_R0490,G05,LOGO,holdout_G05,G05,250,20,0.001,0.7,0.1,0.2,5.0,54.789619,56.47981259693676
G05_R0491,G05,LOGO,holdout_G05,G05,250,20,0.001,0.7,0.2,0.2,5.0,82.144241,83.62524252060335
G05_R0492,G05,LOGO,holdout_G05,G05,250,20,0.001,0.7,0.3,0.2,5.0,126.147261,126.84155404647684
G05_R0493,G05,LOGO,holdout_G05,G05,250,20,0.0001,0.85,0.1,0.2,5.0,66.01930899999999,68.27573257647283
G05_R0494,G05,LOGO,holdout_G05,G05,250,20,0.0001,0.85,0.2,0.2,5.0,104.35358,107.64706755853284
G05_R0495,G05,LOGO,holdout_G05,G05,250,20,0.0001,0.85,0.3,0.2,5.0,168.857607,173.7763404840971
G05_R0496,G05,LOGO,holdout_G05,G05,250,20,0.0001,0.8,0.1,0.2,5.0,66.236936,68.44734215683543
G05_R0497,G05,LOGO,holdout_G05,G05,250,20,0.0001,0.8,0.2,0.2,5.0,104.912881,108.0781025478995
G05_R0498,G05,LOGO,holdout_G05,G05,250,20,0.0001,0.8,0.3,0.2,5.0,169.97048,174.6021999118268
G05_R0499,G05,LOGO,holdout_G05,G05,250,20,0.0001,0.75,0.1,0.2,5.0,66.473428,68.73362809853128
G05_R0500,G05,LOGO,holdout_G05,G05,250,20,0.0001,0.75,0.2,0.2,5.0,105.522105,108.81232221710272
G05_R0501,G05,LOGO,holdout_G05,G05,250,20,0.0001,0.75,0.3,0.2,5.0,171.223648,176.1916570943831
G05_R0502,G05,LOGO,holdout_G05,G05,250,20,0.0001,0.7,0.1,0.2,5.0,66.732761,68.9258157158244
G05_R0503,G05,LOGO,holdout_G05,G05,250,20,0.0001,0.7,0.2,0.2,5.0,106.211232,109.32987375030656
G05_R0504,G05,LOGO,holdout_G05,G05,250,20,0.0001,0.7,0.3,0.2,5.0,172.647137,177.23963033302954
G05_R0505,G05,LOGO,holdout_G05,G05,250,20,1e-05,0.85,0.1,0.2,5.0,93.168401,95.51461682498696
G05_R0506,G05,LOGO,holdout_G05,G05,250,20,1e-05,0.85,0.2,0.2,5.0,188.621369,192.5071406239709
G05_R0507,G05,LOGO,holdout_G05,G05,250,20,1e-05,0.85,0.3,0.2,5.0,344.86763,351.1506369541739
G05_R0508,G05,LOGO,holdout_G05,G05,250,20,1e-05,0.8,0.1,0.2,5.0,93.573862,95.81915640487964
G05_R0509,G05,LOGO,holdout_G05,G05,250,20,1e-05,0.8,0.2,0.2,5.0,189.900716,193.4470507163165
G05_R0510,G05,LOGO,holdout_G05,G05,250,20,1e-05,0.8,0.3,0.2,5.0,347.47704000000004,353.1188406291715
G05_R0511,G05,LOGO,holdout_G05,G05,250,20,1e-05,0.75,0.1,0.2,5.0,94.03727,96.38936822399468
G05_R0512,G05,LOGO,holdout_G05,G05,250,20,1e-05,0.75,0.2,0.2,5.0,191.380008,195.24370756517357
G05_R0513,G05,LOGO,holdout_G05,G05,250,20,1e-05,0.75,0.3,0.2,5.0,350.49641,356.89351237922085
G05_R0514,G05,LOGO,holdout_G05,G05,250,20,1e-05,0.7,0.1,0.2,5.0,94.570616,96.78475510064162
G05_R0515,G05,LOGO,holdout_G05,G05,250,20,1e-05,0.7,0.2,0.2,5.0,193.09924,196.5455787303668
G05_R0516,G05,LOGO,holdout_G05,G05,250,20,1e-05,0.7,0.3,0.2,5.0,354.01576,359.51338389172446
G05_R0517,G05,LOGO,holdout_G05,G05,250,20,1e-06,0.85,0.1,0.2,5.0,279.716671,280.66414052338564
G05_R0518,G05,LOGO,holdout_G05,G05,250,20,1e-06,0.85,0.2,0.2,5.0,862.75248,866.9226416057945
G05_R0519,G05,LOGO,holdout_G05,G05,250,20,1e-06,0.85,0.3,0.2,5.0,1820.15434,1827.418943206852
G05_R0520,G05,LOGO,holdout_G05,G05,250,20,1e-06,0.8,0.1,0.2,5.0,280.956474,281.5619829741289
G05_R0521,G05,LOGO,holdout_G05,G05,250,20,1e-06,0.8,0.2,0.2,5.0,866.75223,870.0302649792783
G05_R0522,G05,LOGO,holdout_G05,G05,250,20,1e-06,0.8,0.3,0.2,5.0,1828.15405,1833.3290499643729
G05_R0523,G05,LOGO,holdout_G05,G05,250,20,1e-06,0.75,0.1,0.2,5.0,282.436263,283.2748227239982
G05_R0524,G05,LOGO,holdout_G05,G05,250,20,1e-06,0.75,0.2,0.2,5.0,871.57195,875.9775711991626
G05_R0525,G05,LOGO,holdout_G05,G05,250,20,1e-06,0.75,0.3,0.2,5.0,1837.55373,1845.1135784241696
G05_R0526,G05,LOGO,holdout_G05,G05,250,20,1e-06,0.7,0.1,0.2,5.0,284.216035,284.5654194234374
G05_R0527,G05,LOGO,holdout_G05,G05,250,20,1e-06,0.7,0.2,0.2,5.0,877.28165,880.0540610839847
G05_R0528,G05,LOGO,holdout_G05,G05,250,20,1e-06,0.7,0.3,0.2,5.0,1848.75339,1853.257268191904
G05_R0529,G05,LOGO,holdout_G05,G05,250,50,0.001,0.85,0.1,0.2,5.0,53.743645,55.49575703556554
G05_R0530,G05,LOGO,holdout_G05,G05,250,50,0.001,0.85,0.2,0.2,5.0,80.073689,81.71925826741132
G05_R0531,G05,LOGO,holdout_G05,G05,250,50,0.001,0.85,0.3,0.2,5.0,122.152989,123.22584704286432
G05_R0532,G05,LOGO,holdout_G05,G05,250,50,0.001,0.8,0.1,0.2,5.0,54.06946,55.75027457944074
G05_R0533,G05,LOGO,holdout_G05,G05,250,50,0.001,0.8,0.2,0.2,5.0,80.716712,82.23350172670357
G05_R0534,G05,LOGO,holdout_G05,G05,250,50,0.001,0.8,0.3,0.2,5.0,123.381174,124.15366715798731
G05_R0535,G05,LOGO,holdout_G05,G05,250,50,0.001,0.75,0.1,0.2,5.0,54.417125000000006,56.180136950767455
G05_R0536,G05,LOGO,holdout_G05,G05,250,50,0.001,0.75,0.2,0.2,5.0,81.404502,83.07074345555495
G05_R0537,G05,LOGO,holdout_G05,G05,250,50,0.001,0.75,0.3,0.2,5.0,124.709267,125.73748213728328
G05_R0538,G05,LOGO,holdout_G05,G05,250,50,0.001,0.7,0.1,0.2,5.0,54.789619,56.47954773824927
G05_R0539,G05,LOGO,holdout_G05,G05,250,50,0.001,0.7,0.2,0.2,5.0,82.144241,83.62704049755571
G05_R0540,G05,LOGO,holdout_G05,G05,250,50,0.001,0.7,0.3,0.2,5.0,126.147261,126.83918653576852
G05_R0541,G05,LOGO,holdout_G05,G05,250,50,0.0001,0.85,0.1,0.2,5.0,66.01930899999999,68.27525248022282
G05_R0542,G05,LOGO,holdout_G05,G05,250,50,0.0001,0.85,0.2,0.2,5.0,104.35358,107.64971271453288
G05_R0543,G05,LOGO,holdout_G05,G05,250,50,0.0001,0.85,0.3,0.2,5.0,168.857607,173.7733759713888
G05_R0544,G05,LOGO,holdout_G05,G05,250,50,0.0001,0.8,0.1,0.2,5.0,66.236936,68.44686206058543
G05_R0545,G05,LOGO,holdout_G05,G05,250,50,0.0001,0.8,0.2,0.2,5.0,104.912881,108.08195185827454
G05_R0546,G05,LOGO,holdout_G05,G05,250,50,0.0001,0.8,0.3,0.2,5.0,169.97048,174.59923539911847
G05_R0547,G05,LOGO,holdout_G05,G05,250,50,0.0001,0.75,0.1,0.2,5.0,66.473428,68.73372058632295
G05_R0548,G05,LOGO,holdout_G05,G05,250,50,0.0001,0.75,0.2,0.2,5.0,105.522105,108.81741523808188
G05_R0549,G05,LOGO,holdout_G05,G05,250,50,0.0001,0.75,0.3,0.2,5.0,171.223648,176.1899549462998
G05_R0550,G05,LOGO,holdout_G05,G05,250,50,0.0001,0.7,0.1,0.2,5.0,66.732762,68.92590820361606
G05_R0551,G05,LOGO,holdout_G05,G05,250,50,0.0001,0.7,0.2,0.2,5.0,106.211232,109.3345799400357
G05_R0552,G05,LOGO,holdout_G05,G05,250,50,0.0001,0.7,0.3,0.2,5.0,172.647137,177.23924250890454
G05_R0553,G05,LOGO,holdout_G05,G05,250,50,1e-05,0.85,0.1,0.2,5.0,93.168401,95.51619801687234
G05_R0554,G05,LOGO,holdout_G05,G05,250,50,1e-05,0.85,0.2,0.2,5.0,188.621369,192.5063560756375
G05_R0555,G05,LOGO,holdout_G05,G05,250,50,1e-05,0.85,0.3,0.2,5.0,344.86763,351.1460745833406
G05_R0556,G05,LOGO,holdout_G05,G05,250,50,1e-05,0.8,0.1,0.2,5.0,93.573862,95.82040680864002
G05_R0557,G05,LOGO,holdout_G05,G05,250,50,1e-05,0.8,0.2,0.2,5.0,189.900716,193.4486936346498
G05_R0558,G05,LOGO,holdout_G05,G05,250,50,1e-05,0.8,0.3,0.2,5.0,347.47704000000004,353.11648400833815
G05_R0559,G05,LOGO,holdout_G05,G05,250,50,1e-05,0.75,0.1,0.2,5.0,94.03727,96.38986677482804
G05_R0560,G05,LOGO,holdout_G05,G05,250,50,1e-05,0.75,0.2,0.2,5.0,191.380008,195.24916472170125
G05_R0561,G05,LOGO,holdout_G05,G05,250,50,1e-05,0.75,0.3,0.2,5.0,350.49641,356.8723758750541
G05_R0562,G05,LOGO,holdout_G05,G05,250,50,1e-05,0.7,0.1,0.2,5.0,94.570616,96.78525365147496
G05_R0563,G05,LOGO,holdout_G05,G05,250,50,1e-05,0.7,0.2,0.2,5.0,193.09924,196.54978409564447
G05_R0564,G05,LOGO,holdout_G05,G05,250,50,1e-05,0.7,0.3,0.2,5.0,354.01576,359.4973554417244
G05_R0565,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.85,0.1,0.2,5.0,279.716671,280.6627751581772
G05_R0566,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.85,0.2,0.2,5.0,862.75248,866.9095019393365
G05_R0567,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.85,0.3,0.2,5.0,1820.15434,1827.4817785526864
G05_R0568,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.8,0.1,0.2,5.0,280.956474,281.56072382183726
G05_R0569,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.8,0.2,0.2,5.0,866.75223,870.0171253128203
G05_R0570,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.8,0.3,0.2,5.0,1828.15405,1833.3918853102075
G05_R0571,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.75,0.1,0.2,5.0,282.436263,283.2727595896469
G05_R0572,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.75,0.2,0.2,5.0,871.57195,875.9817783147877
G05_R0573,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.75,0.3,0.2,5.0,1837.55373,1845.186209175836
G05_R0574,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.7,0.1,0.2,5.0,284.216035,284.5649934947111
G05_R0575,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.7,0.2,0.2,5.0,877.28165,880.0645261114847
G05_R0576,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.7,0.3,0.2,5.0,1848.75339,1853.320159722736
G05_R0577,G05,LOGO,holdout_G05,G05,500,3,0.001,0.85,0.1,0.2,5.0,136.67735100000002,142.2501201445834
G05_R0578,G05,LOGO,holdout_G05,G05,500,3,0.001,0.85,0.2,0.2,5.0,206.8988,210.38397786241745
G05_R0579,G05,LOGO,holdout_G05,G05,500,3,0.001,0.85,0.3,0.2,5.0,317.58106000000004,317.5258402704532
G05_R0580,G05,LOGO,holdout_G05,G05,500,3,0.001,0.8,0.1,0.2,5.0,137.61308200000002,142.99593706115124
G05_R0581,G05,LOGO,holdout_G05,G05,500,3,0.001,0.8,0.2,0.2,5.0,208.81557,211.90980840070483
G05_R0582,G05,LOGO,holdout_G05,G05,500,3,0.001,0.8,0.3,0.2,5.0,321.26845000000003,320.23647447295707
G05_R0583,G05,LOGO,holdout_G05,G05,500,3,0.001,0.75,0.1,0.2,5.0,138.618542,144.26426729112166
G05_R0584,G05,LOGO,holdout_G05,G05,500,3,0.001,0.75,0.2,0.2,5.0,210.86219,214.4049168025296
G05_R0585,G05,LOGO,holdout_G05,G05,500,3,0.001,0.75,0.3,0.2,5.0,325.24581,324.94652795180195
G05_R0586,G05,LOGO,holdout_G05,G05,500,3,0.001,0.7,0.1,0.2,5.0,139.683705,145.0779383678715
G05_R0587,G05,LOGO,holdout_G05,G05,500,3,0.001,0.7,0.2,0.2,5.0,213.06853,216.1589692645065
G05_R0588,G05,LOGO,holdout_G05,G05,500,3,0.001,0.7,0.3,0.2,5.0,329.55309,328.02183841618137
G05_R0589,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.85,0.1,0.2,5.0,165.344539,172.53122732337334
G05_R0590,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.85,0.2,0.2,5.0,265.485887,275.3374764707879
G05_R0591,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.85,0.3,0.2,5.0,433.90025,446.0094002717841
G05_R0592,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.8,0.1,0.2,5.0,166.04222499999997,173.0691165952491
G05_R0593,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.8,0.2,0.2,5.0,267.33919000000003,276.754459428861
G05_R0594,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.8,0.3,0.2,5.0,437.77159,448.919908746014
G05_R0595,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.75,0.1,0.2,5.0,166.78968999999998,173.99917771772354
G05_R0596,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.75,0.2,0.2,5.0,269.39263459999995,279.3341348908747
G05_R0597,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.75,0.3,0.2,5.0,442.12473,454.29735170325216
G05_R0598,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.7,0.1,0.2,5.0,167.62687,174.6124032197076
G05_R0599,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.7,0.2,0.2,5.0,271.7562132,281.03870215309985
G05_R0600,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.7,0.3,0.2,5.0,447.08985,458.0087844651318
G05_R0601,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.85,0.1,0.2,5.0,228.49253,236.14148388183705
G05_R0602,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.85,0.2,0.2,5.0,456.21956,468.5635631716989
G05_R0603,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.85,0.3,0.2,5.0,824.3443000000001,844.4084882062667
G05_R0604,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.8,0.1,0.2,5.0,229.91157,237.2502351476104
G05_R0605,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.8,0.2,0.2,5.0,460.63898,471.98851425829713
G05_R0606,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.8,0.3,0.2,5.0,833.5462,851.4455424756123
G05_R0607,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.75,0.1,0.2,5.0,231.46052,239.06014317078225
G05_R0608,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.75,0.2,0.2,5.0,465.67841,478.1129652714
G05_R0609,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.75,0.3,0.2,5.0,844.0986,864.4640836339108
G05_R0610,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.7,0.1,0.2,5.0,233.18936,240.3275268101187
G05_R0611,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.7,0.2,0.2,5.0,471.49787,482.37445519722746
G05_R0612,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.7,0.3,0.2,5.0,856.3616400000001,873.5150999096784
G05_R0613,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.85,0.1,0.2,5.0,620.2189199999999,624.6456055923529
G05_R0614,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.85,0.2,0.2,5.0,1861.25612,1875.251170119128
G05_R0615,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.85,0.3,0.2,5.0,3886.39378,3909.728142802315
G05_R0616,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.8,0.1,0.2,5.0,624.86856,627.9886600048482
G05_R0617,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.8,0.2,0.2,5.0,1875.75565,1886.2994029149677
G05_R0618,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.8,0.3,0.2,5.0,3915.39331,3932.429009966452
G05_R0619,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.75,0.1,0.2,5.0,629.95816,634.1225571629544
G05_R0620,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.75,0.2,0.2,5.0,1891.75515,1905.500439488816
G05_R0621,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.75,0.3,0.2,5.0,3948.29281,3972.007453526989
G05_R0622,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.7,0.1,0.2,5.0,635.55773,638.2428202039281
G05_R0623,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.7,0.2,0.2,5.0,1910.35461,1919.614854979356
G05_R0624,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.7,0.3,0.2,5.0,3986.59227,4001.132944471885
G05_R0625,G05,LOGO,holdout_G05,G05,500,6,0.001,0.85,0.1,0.2,5.0,136.67735100000002,142.2522131158751
G05_R0626,G05,LOGO,holdout_G05,G05,500,6,0.001,0.85,0.2,0.2,5.0,206.8988,210.39076973341744
G05_R0627,G05,LOGO,holdout_G05,G05,500,6,0.001,0.85,0.3,0.2,5.0,317.58106000000004,317.5272781933698
G05_R0628,G05,LOGO,holdout_G05,G05,500,6,0.001,0.8,0.1,0.2,5.0,137.61308200000002,142.9980300324429
G05_R0629,G05,LOGO,holdout_G05,G05,500,6,0.001,0.8,0.2,0.2,5.0,208.81557,211.9206117935798
G05_R0630,G05,LOGO,holdout_G05,G05,500,6,0.001,0.8,0.3,0.2,5.0,321.26845000000003,320.2379123958737
G05_R0631,G05,LOGO,holdout_G05,G05,500,6,0.001,0.75,0.1,0.2,5.0,138.618542,144.2620159112675
G05_R0632,G05,LOGO,holdout_G05,G05,500,6,0.001,0.75,0.2,0.2,5.0,210.86219,214.4185019558629
G05_R0633,G05,LOGO,holdout_G05,G05,500,6,0.001,0.75,0.3,0.2,5.0,325.24581,324.96850578367696
G05_R0634,G05,LOGO,holdout_G05,G05,500,6,0.001,0.7,0.1,0.2,5.0,139.683705,145.07568698801734
G05_R0635,G05,LOGO,holdout_G05,G05,500,6,0.001,0.7,0.2,0.2,5.0,213.06853,216.1725544178398
G05_R0636,G05,LOGO,holdout_G05,G05,500,6,0.001,0.7,0.3,0.2,5.0,329.55309,328.0354934761813
G05_R0637,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.85,0.1,0.2,5.0,165.344539,172.52954237020674
G05_R0638,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.85,0.2,0.2,5.0,265.485887,275.33395873976707
G05_R0639,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.85,0.3,0.2,5.0,433.90025,446.01878084861727
G05_R0640,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.8,0.1,0.2,5.0,166.04222499999997,173.06743164208248
G05_R0641,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.8,0.2,0.2,5.0,267.33919000000003,276.7494814084652
G05_R0642,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.8,0.3,0.2,5.0,437.77159,448.9292893228472
G05_R0643,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.75,0.1,0.2,5.0,166.78968999999998,173.99920230105684
G05_R0644,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.75,0.2,0.2,5.0,269.39263459999995,279.33380215156217
G05_R0645,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.75,0.3,0.2,5.0,442.12473,454.3088432359603
G05_R0646,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.7,0.1,0.2,5.0,167.62687,174.61242780304087
G05_R0647,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.7,0.2,0.2,5.0,271.7562132,281.0383694137874
G05_R0648,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.7,0.3,0.2,5.0,447.08985,458.02027599784
G05_R0649,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.85,0.1,0.2,5.0,228.49253,236.14260391767047
G05_R0650,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.85,0.2,0.2,5.0,456.21956,468.57078552705207
G05_R0651,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.85,0.3,0.2,5.0,824.3443000000001,844.4492124654332
G05_R0652,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.8,0.1,0.2,5.0,229.91157,237.25135518344376
G05_R0653,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.8,0.2,0.2,5.0,460.63898,472.00124157615033
G05_R0654,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.8,0.3,0.2,5.0,833.5462,851.4862667347787
G05_R0655,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.75,0.1,0.2,5.0,231.46052,239.06004456140727
G05_R0656,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.75,0.2,0.2,5.0,465.67841,478.1066548272887
G05_R0657,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.75,0.3,0.2,5.0,844.0986,864.4791476940296
G05_R0658,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.7,0.1,0.2,5.0,233.18936,240.3281619351188
G05_R0659,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.7,0.2,0.2,5.0,471.49787,482.3746042201142
G05_R0660,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.7,0.3,0.2,5.0,856.3616400000001,873.5285769785473
G05_R0661,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.85,0.1,0.2,5.0,620.2189199999999,624.6240452965196
G05_R0662,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.85,0.2,0.2,5.0,1861.25612,1875.2410559239183
G05_R0663,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.85,0.3,0.2,5.0,3886.39378,3909.731142722315
G05_R0664,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.8,0.1,0.2,5.0,624.86856,627.9670997090147
G05_R0665,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.8,0.2,0.2,5.0,1875.75565,1886.2892887197584
G05_R0666,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.8,0.3,0.2,5.0,3915.39331,3932.4320098864514
G05_R0667,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.75,0.1,0.2,5.0,629.95816,634.0968991946214
G05_R0668,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.75,0.2,0.2,5.0,1891.75515,1905.473938377566
G05_R0669,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.75,0.3,0.2,5.0,3948.29281,3971.916730262406
G05_R0670,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.7,0.1,0.2,5.0,635.55773,638.2171622355951
G05_R0671,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.7,0.2,0.2,5.0,1910.35461,1919.5927287056056
G05_R0672,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.7,0.3,0.2,5.0,3986.59227,4001.0513460248026
G05_R0673,G05,LOGO,holdout_G05,G05,500,20,0.001,0.85,0.1,0.2,5.0,136.67735100000002,142.24938039338002
G05_R0674,G05,LOGO,holdout_G05,G05,500,20,0.001,0.85,0.2,0.2,5.0,206.8988,210.39505387865972
G05_R0675,G05,LOGO,holdout_G05,G05,500,20,0.001,0.85,0.3,0.2,5.0,317.58106000000004,317.5317607265991
G05_R0676,G05,LOGO,holdout_G05,G05,500,20,0.001,0.8,0.1,0.2,5.0,137.61308200000002,142.99549775282586
G05_R0677,G05,LOGO,holdout_G05,G05,500,20,0.001,0.8,0.2,0.2,5.0,208.81557,211.9203816719672
G05_R0678,G05,LOGO,holdout_G05,G05,500,20,0.001,0.8,0.3,0.2,5.0,321.26845000000003,320.242394929103
G05_R0679,G05,LOGO,holdout_G05,G05,500,20,0.001,0.75,0.1,0.2,5.0,138.618542,144.25605515466827
G05_R0680,G05,LOGO,holdout_G05,G05,500,20,0.001,0.75,0.2,0.2,5.0,210.86219,214.4304713233852
G05_R0681,G05,LOGO,holdout_G05,G05,500,20,0.001,0.75,0.3,0.2,5.0,325.24581,324.96920052805206
G05_R0682,G05,LOGO,holdout_G05,G05,500,20,0.001,0.7,0.1,0.2,5.0,139.683705,145.06833418401334
G05_R0683,G05,LOGO,holdout_G05,G05,500,20,0.001,0.7,0.2,0.2,5.0,213.06853,216.183813790362
G05_R0684,G05,LOGO,holdout_G05,G05,500,20,0.001,0.7,0.3,0.2,5.0,329.55309,328.0361882205564
G05_R0685,G05,LOGO,holdout_G05,G05,500,20,0.0001,0.85,0.1,0.2,5.0,165.344539,172.52453108708167
G05_R0686,G05,LOGO,holdout_G05,G05,500,20,0.0001,0.85,0.2,0.2,5.0,265.485887,275.3329980666238
G05_R0687,G05,LOGO,holdout_G05,G05,500,20,0.0001,0.85,0.3,0.2,5.0,433.90025,446.0490116275576
G05_R0688,G05,LOGO,holdout_G05,G05,500,20,0.0001,0.8,0.1,0.2,5.0,166.04222499999997,173.06294949020742
G05_R0689,G05,LOGO,holdout_G05,G05,500,20,0.0001,0.8,0.2,0.2,5.0,267.33919000000003,276.75106003492675
G05_R0690,G05,LOGO,holdout_G05,G05,500,20,0.0001,0.8,0.3,0.2,5.0,437.77159,448.9529895028708
G05_R0691,G05,LOGO,holdout_G05,G05,500,20,0.0001,0.75,0.1,0.2,5.0,166.78968999999998,173.99331920552115
