case_uid,geometry_id,protocol,fold_name,heldout_geometry,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value,residual,abs_error
G05_R0563,G05,LOGO,holdout_G05,G05,250,50,1e-05,0.7,0.2,0.2,5.0,28.454,27.00090887549602,-1.453091124503981,1.453091124503981
G05_R0564,G05,LOGO,holdout_G05,G05,250,50,1e-05,0.7,0.3,0.2,5.0,31.322,29.685719747023867,-1.6362802529761318,1.6362802529761318
G05_R0565,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.85,0.1,0.2,5.0,26.597,25.12127787519056,-1.4757221248094403,1.4757221248094403
G05_R0566,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.85,0.2,0.2,5.0,28.322,26.99165305605157,-1.3303469439484277,1.3303469439484277
G05_R0567,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.85,0.3,0.2,5.0,31.2,29.65351858432539,-1.5464814156746094,1.5464814156746094
G05_R0568,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.8,0.1,0.2,5.0,26.597,25.12274749721436,-1.4742525027856423,1.4742525027856423
G05_R0569,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.8,0.2,0.2,5.0,28.324,26.99165876736109,-1.3323412326389068,1.3323412326389068
G05_R0570,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.8,0.3,0.2,5.0,31.204,29.648085584325397,-1.5559144156746072,1.5559144156746072
G05_R0571,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.75,0.1,0.2,5.0,26.598,25.122391674297727,-1.4756083257022716,1.4756083257022716
G05_R0572,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.75,0.2,0.2,5.0,28.326,26.99489554117062,-1.3311044588293797,1.3311044588293797
G05_R0573,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.75,0.3,0.2,5.0,31.209,29.651749063492005,-1.5572509365079945,1.5572509365079945
G05_R0574,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.7,0.1,0.2,5.0,26.599,25.12254200068661,-1.4764579993133893,1.4764579993133893
G05_R0575,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.7,0.2,0.2,5.0,28.329,26.993215264384915,-1.3357847356150856,1.3357847356150856
G05_R0576,G05,LOGO,holdout_G05,G05,250,50,1e-06,0.7,0.3,0.2,5.0,31.215,29.658237569444392,-1.556762430555608,1.556762430555608
G05_R0577,G05,LOGO,holdout_G05,G05,500,3,0.001,0.85,0.1,0.2,5.0,12.763,12.267948563988096,-0.495051436011904,0.495051436011904
G05_R0578,G05,LOGO,holdout_G05,G05,500,3,0.001,0.85,0.2,0.2,5.0,14.173,13.45291849206346,-0.7200815079365412,0.7200815079365412
G05_R0579,G05,LOGO,holdout_G05,G05,500,3,0.001,0.85,0.3,0.2,5.0,15.996,15.140887386408746,-0.8551126135912543,0.8551126135912543
G05_R0580,G05,LOGO,holdout_G05,G05,500,3,0.001,0.8,0.1,0.2,5.0,12.778,12.26870623065476,-0.5092937693452413,0.5092937693452413
G05_R0581,G05,LOGO,holdout_G05,G05,500,3,0.001,0.8,0.2,0.2,5.0,14.191,13.455004776289655,-0.7359952237103435,0.7359952237103435
G05_R0582,G05,LOGO,holdout_G05,G05,500,3,0.001,0.8,0.3,0.2,5.0,16.022,15.140715442956363,-0.8812845570436352,0.8812845570436352
G05_R0583,G05,LOGO,holdout_G05,G05,500,3,0.001,0.75,0.1,0.2,5.0,12.793,12.274775050595238,-0.518224949404761,0.518224949404761
G05_R0584,G05,LOGO,holdout_G05,G05,500,3,0.001,0.75,0.2,0.2,5.0,14.208,13.463521396825382,-0.7444786031746187,0.7444786031746187
G05_R0585,G05,LOGO,holdout_G05,G05,500,3,0.001,0.75,0.3,0.2,5.0,16.047,15.148809520337329,-0.8981904796626718,0.8981904796626718
G05_R0586,G05,LOGO,holdout_G05,G05,500,3,0.001,0.7,0.1,0.2,5.0,12.808,12.27577882738095,-0.5322211726190496,0.5322211726190496
G05_R0587,G05,LOGO,holdout_G05,G05,500,3,0.001,0.7,0.2,0.2,5.0,14.225,13.465948204861098,-0.7590517951389018,0.7590517951389018
G05_R0588,G05,LOGO,holdout_G05,G05,500,3,0.001,0.7,0.3,0.2,5.0,16.072,15.150668660218278,-0.9213313397817212,0.9213313397817212
G05_R0589,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.85,0.1,0.2,5.0,12.83,12.434433136769467,-0.3955668632305329,0.3955668632305329
G05_R0590,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.85,0.2,0.2,5.0,13.845,13.473414435019816,-0.3715855649801849,0.3715855649801849
G05_R0591,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.85,0.3,0.2,5.0,15.389,14.977561731150823,-0.4114382688491744,0.4114382688491744
G05_R0592,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.8,0.1,0.2,5.0,12.836,12.434831239944067,-0.4011687600559313,0.4011687600559313
G05_R0593,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.8,0.2,0.2,5.0,13.855,13.47597365079363,-0.3790263492063701,0.3790263492063701
G05_R0594,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.8,0.3,0.2,5.0,15.401,14.981679795634928,-0.4193202043650732,0.4193202043650732
G05_R0595,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.75,0.1,0.2,5.0,12.843,12.437321464781752,-0.4056785352182483,0.4056785352182483
G05_R0596,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.75,0.2,0.2,5.0,13.866,13.4825354409722,-0.3834645590277983,0.3834645590277983
G05_R0597,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.75,0.3,0.2,5.0,15.414,14.991082713383816,-0.422917286616185,0.422917286616185
G05_R0598,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.7,0.1,0.2,5.0,12.85,12.437280708829372,-0.4127192911706263,0.4127192911706263
G05_R0599,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.7,0.2,0.2,5.0,13.876,13.484533201388874,-0.3914667986111251,0.3914667986111251
G05_R0600,G05,LOGO,holdout_G05,G05,500,3,0.0001,0.7,0.3,0.2,5.0,15.426,14.994587022411588,-0.4314129775884119,0.4314129775884119
G05_R0601,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.85,0.1,0.2,5.0,12.815,12.449852757440503,-0.3651472425594946,0.3651472425594946
G05_R0602,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.85,0.2,0.2,5.0,13.674,13.423417064484113,-0.2505829355158884,0.2505829355158884
G05_R0603,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.85,0.3,0.2,5.0,15.151,14.969515967757967,-0.1814840322420323,0.1814840322420323
G05_R0604,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.8,0.1,0.2,5.0,12.817,12.450100381448443,-0.3668996185515567,0.3668996185515567
G05_R0605,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.8,0.2,0.2,5.0,13.68,13.424953670138873,-0.2550463298611287,0.2550463298611287
G05_R0606,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.8,0.3,0.2,5.0,15.158,14.97346446378969,-0.1845355362103102,0.1845355362103102
G05_R0607,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.75,0.1,0.2,5.0,12.819,12.451016312996035,-0.3679836870039636,0.3679836870039636
G05_R0608,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.75,0.2,0.2,5.0,13.685,13.428667644841262,-0.2563323551587384,0.2563323551587384
G05_R0609,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.75,0.3,0.2,5.0,15.164,14.980483194038568,-0.1835168059614318,0.1835168059614318
G05_R0610,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.7,0.1,0.2,5.0,12.821,12.45100936954366,-0.3699906304563392,0.3699906304563392
G05_R0611,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.7,0.2,0.2,5.0,13.692,13.429654312500006,-0.2623456874999945,0.2623456874999945
G05_R0612,G05,LOGO,holdout_G05,G05,500,3,1e-05,0.7,0.3,0.2,5.0,15.172,14.983266619137767,-0.1887333808622315,0.1887333808622315
G05_R0613,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.85,0.1,0.2,5.0,12.824,12.4604068928572,-0.3635931071427993,0.3635931071427993
G05_R0614,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.85,0.2,0.2,5.0,13.577,13.363908627480107,-0.2130913725198908,0.2130913725198908
G05_R0615,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.85,0.3,0.2,5.0,15.073,14.92874442857147,-0.1442555714285305,0.1442555714285305
G05_R0616,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.8,0.1,0.2,5.0,12.824,12.460645211309584,-0.3633547886904154,0.3633547886904154
G05_R0617,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.8,0.2,0.2,5.0,13.58,13.364635585813442,-0.215364414186558,0.215364414186558
G05_R0618,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.8,0.3,0.2,5.0,15.076,14.929780711309563,-0.1462192886904372,0.1462192886904372
G05_R0619,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.75,0.1,0.2,5.0,12.824,12.460942138392925,-0.363057861607075,0.363057861607075
G05_R0620,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.75,0.2,0.2,5.0,13.583,13.365313079861089,-0.2176869201389131,0.2176869201389131
G05_R0621,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.75,0.3,0.2,5.0,15.08,14.931150355654788,-0.148849644345212,0.148849644345212
G05_R0622,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.7,0.1,0.2,5.0,12.824,12.460948944940547,-0.3630510550594508,0.3630510550594508
G05_R0623,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.7,0.2,0.2,5.0,13.586,13.365174449900774,-0.2208255500992262,0.2208255500992262
G05_R0624,G05,LOGO,holdout_G05,G05,500,3,1e-06,0.7,0.3,0.2,5.0,15.083,14.932879891369073,-0.1501201086309276,0.1501201086309276
G05_R0625,G05,LOGO,holdout_G05,G05,500,6,0.001,0.85,0.1,0.2,5.0,15.742,15.202458483134931,-0.5395415168650697,0.5395415168650697
G05_R0626,G05,LOGO,holdout_G05,G05,500,6,0.001,0.85,0.2,0.2,5.0,17.564,16.628356960407615,-0.9356430395923852,0.9356430395923852
G05_R0627,G05,LOGO,holdout_G05,G05,500,6,0.001,0.85,0.3,0.2,5.0,19.938,18.74504493154757,-1.1929550684524273,1.1929550684524273
G05_R0628,G05,LOGO,holdout_G05,G05,500,6,0.001,0.8,0.1,0.2,5.0,15.761,15.203596441468267,-0.5574035585317318,0.5574035585317318
G05_R0629,G05,LOGO,holdout_G05,G05,500,6,0.001,0.8,0.2,0.2,5.0,17.586,16.630299511002853,-0.9557004889971452,0.9557004889971452
G05_R0630,G05,LOGO,holdout_G05,G05,500,6,0.001,0.8,0.3,0.2,5.0,19.97,18.75715770535713,-1.212842294642865,1.212842294642865
G05_R0631,G05,LOGO,holdout_G05,G05,500,6,0.001,0.75,0.1,0.2,5.0,15.779,15.211396625992071,-0.5676033740079269,0.5676033740079269
G05_R0632,G05,LOGO,holdout_G05,G05,500,6,0.001,0.75,0.2,0.2,5.0,17.607,16.63967360425686,-0.9673263957431396,0.9673263957431396
G05_R0633,G05,LOGO,holdout_G05,G05,500,6,0.001,0.75,0.3,0.2,5.0,20.001,18.776364269841253,-1.2246357301587487,1.2246357301587487
G05_R0634,G05,LOGO,holdout_G05,G05,500,6,0.001,0.7,0.1,0.2,5.0,15.798,15.210319362103183,-0.5876806378968151,0.5876806378968151
G05_R0635,G05,LOGO,holdout_G05,G05,500,6,0.001,0.7,0.2,0.2,5.0,17.626,16.639775836399714,-0.9862241636002872,0.9862241636002872
G05_R0636,G05,LOGO,holdout_G05,G05,500,6,0.001,0.7,0.3,0.2,5.0,20.031,18.786114403273768,-1.2448855967262311,1.2448855967262311
G05_R0637,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.85,0.1,0.2,5.0,15.82,15.42404550135282,-0.3959544986471801,0.3959544986471801
G05_R0638,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.85,0.2,0.2,5.0,17.101,16.815226543425286,-0.285773456574713,0.285773456574713
G05_R0639,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.85,0.3,0.2,5.0,19.057,18.742115520833284,-0.3148844791667144,0.3148844791667144
G05_R0640,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.8,0.1,0.2,5.0,15.828,15.4247063823052,-0.4032936176947981,0.4032936176947981
G05_R0641,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.8,0.2,0.2,5.0,17.113,16.817431787472902,-0.2955682125270975,0.2955682125270975
G05_R0642,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.8,0.3,0.2,5.0,19.072,18.75315849107142,-0.3188415089285783,0.3188415089285783
G05_R0643,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.75,0.1,0.2,5.0,15.836,15.42762071167028,-0.4083792883297192,0.4083792883297192
G05_R0644,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.75,0.2,0.2,5.0,17.134,16.82532411584593,-0.30867588415407,0.30867588415407
G05_R0645,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.75,0.3,0.2,5.0,19.088,18.77031646924601,-0.3176835307539889,0.3176835307539889
G05_R0646,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.7,0.1,0.2,5.0,15.845,15.426583504329017,-0.4184164956709857,0.4184164956709857
G05_R0647,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.7,0.2,0.2,5.0,17.147,16.82593778548878,-0.3210622145112189,0.3210622145112189
G05_R0648,G05,LOGO,holdout_G05,G05,500,6,0.0001,0.7,0.3,0.2,5.0,19.103,18.78083556597218,-0.3221644340278224,0.3221644340278224
G05_R0649,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.85,0.1,0.2,5.0,15.803,15.462413740485207,-0.3405862595147919,0.3405862595147919
G05_R0650,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.85,0.2,0.2,5.0,16.906,16.782224374504,-0.1237756254959983,0.1237756254959983
G05_R0651,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.85,0.3,0.2,5.0,18.864,18.786291047122997,-0.0777089528770069,0.0777089528770069
G05_R0652,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.8,0.1,0.2,5.0,15.806,15.463231663104256,-0.3427683368957446,0.3427683368957446
G05_R0653,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.8,0.2,0.2,5.0,16.913,16.78395518998019,-0.1290448100198098,0.1290448100198098
G05_R0654,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.8,0.3,0.2,5.0,18.872,18.796789703372998,-0.0752102966270058,0.0752102966270058
G05_R0655,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.75,0.1,0.2,5.0,15.803,15.464222370445508,-0.3387776295544924,0.3387776295544924
G05_R0656,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.75,0.2,0.2,5.0,16.921,16.789061908234107,-0.1319380917658925,0.1319380917658925
G05_R0657,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.75,0.3,0.2,5.0,18.881,18.80621506101188,-0.0747849389881203,0.0747849389881203
G05_R0658,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.7,0.1,0.2,5.0,15.805,15.464026922032808,-0.3409730779671918,0.3409730779671918
G05_R0659,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.7,0.2,0.2,5.0,16.929,16.789676254960295,-0.1393237450397038,0.1393237450397038
G05_R0660,G05,LOGO,holdout_G05,G05,500,6,1e-05,0.7,0.3,0.2,5.0,18.89,18.809844208333303,-0.0801557916666979,0.0801557916666979
G05_R0661,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.85,0.1,0.2,5.0,15.816,15.477417914998137,-0.3385820850018657,0.3385820850018657
G05_R0662,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.85,0.2,0.2,5.0,16.794,16.712710217757966,-0.0812897822420346,0.0812897822420346
G05_R0663,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.85,0.3,0.2,5.0,18.78,18.75997650843254,-0.0200234915674606,0.0200234915674606
G05_R0664,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.8,0.1,0.2,5.0,15.816,15.47814396261718,-0.3378560373828208,0.3378560373828208
G05_R0665,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.8,0.2,0.2,5.0,16.797,16.7130677385913,-0.0839322614087016,0.0839322614087016
G05_R0666,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.8,0.3,0.2,5.0,18.784,18.764799183035716,-0.0192008169642861,0.0192008169642861
G05_R0667,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.75,0.1,0.2,5.0,15.816,15.478679223529856,-0.3373207764701451,0.3373207764701451
G05_R0668,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.75,0.2,0.2,5.0,16.8,16.71583833085317,-0.0841616691468303,0.0841616691468303
G05_R0669,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.75,0.3,0.2,5.0,18.788,18.77059944642857,-0.0174005535714307,0.0174005535714307
G05_R0670,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.7,0.1,0.2,5.0,15.816,15.478342650117156,-0.3376573498828445,0.3376573498828445
G05_R0671,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.7,0.2,0.2,5.0,16.804,16.716201356150787,-0.0877986438492115,0.0877986438492115
G05_R0672,G05,LOGO,holdout_G05,G05,500,6,1e-06,0.7,0.3,0.2,5.0,18.795,18.77696727331349,-0.0180327266865099,0.0180327266865099
G05_R0673,G05,LOGO,holdout_G05,G05,500,20,0.001,0.85,0.1,0.2,5.0,23.5,23.130996008612914,-0.3690039913870855,0.3690039913870855
G05_R0674,G05,LOGO,holdout_G05,G05,500,20,0.001,0.85,0.2,0.2,5.0,26.331,25.34188851934521,-0.9891114806547848,0.9891114806547848
G05_R0675,G05,LOGO,holdout_G05,G05,500,20,0.001,0.85,0.3,0.2,5.0,30.269,28.79502959735747,-1.4739704026425289,1.4739704026425289
G05_R0676,G05,LOGO,holdout_G05,G05,500,20,0.001,0.8,0.1,0.2,5.0,23.53,23.138863091946245,-0.3911369080537561,0.3911369080537561
G05_R0677,G05,LOGO,holdout_G05,G05,500,20,0.001,0.8,0.2,0.2,5.0,26.366,25.35926612351187,-1.0067338764881306,1.0067338764881306
G05_R0678,G05,LOGO,holdout_G05,G05,500,20,0.001,0.8,0.3,0.2,5.0,30.309,28.812757011047943,-1.496242988952055,1.496242988952055
G05_R0679,G05,LOGO,holdout_G05,G05,500,20,0.001,0.75,0.1,0.2,5.0,23.562,23.149021548295472,-0.4129784517045287,0.4129784517045287
G05_R0680,G05,LOGO,holdout_G05,G05,500,20,0.001,0.75,0.2,0.2,5.0,26.399,25.376726852678548,-1.022273147321453,1.022273147321453
G05_R0681,G05,LOGO,holdout_G05,G05,500,20,0.001,0.75,0.3,0.2,5.0,30.347,28.825941933667004,-1.5210580663329978,1.5210580663329978
G05_R0682,G05,LOGO,holdout_G05,G05,500,20,0.001,0.7,0.1,0.2,5.0,23.593,23.14548538162881,-0.4475146183711906,0.4475146183711906
G05_R0683,G05,LOGO,holdout_G05,G05,500,20,0.001,0.7,0.2,0.2,5.0,26.43,25.366979144345216,-1.0630208556547842,1.0630208556547842
G05_R0684,G05,LOGO,holdout_G05,G05,500,20,0.001,0.7,0.3,0.2,5.0,30.383,28.81944581313128,-1.5635541868687175,1.5635541868687175
G05_R0685,G05,LOGO,holdout_G05,G05,500,20,0.0001,0.85,0.1,0.2,5.0,23.631,23.77330850297629,0.142308502976288,0.142308502976288
G05_R0686,G05,LOGO,holdout_G05,G05,500,20,0.0001,0.85,0.2,0.2,5.0,25.852,26.85008527755233,0.9980852775523346,0.9980852775523346
G05_R0687,G05,LOGO,holdout_G05,G05,500,20,0.0001,0.85,0.3,0.2,5.0,29.224,31.14358834027772,1.91958834027772,1.91958834027772
G05_R0688,G05,LOGO,holdout_G05,G05,500,20,0.0001,0.8,0.1,0.2,5.0,23.643,23.78276023214295,0.1397602321429509,0.1397602321429509
G05_R0689,G05,LOGO,holdout_G05,G05,500,20,0.0001,0.8,0.2,0.2,5.0,25.872,26.869104402552324,0.997104402552324,0.997104402552324
G05_R0690,G05,LOGO,holdout_G05,G05,500,20,0.0001,0.8,0.3,0.2,5.0,29.247,31.16450757242058,1.917507572420579,1.917507572420579
G05_R0691,G05,LOGO,holdout_G05,G05,500,20,0.0001,0.75,0.1,0.2,5.0,23.656,23.78519987202385,0.1291998720238503,0.1291998720238503
G05_R0692,G05,LOGO,holdout_G05,G05,500,20,0.0001,0.75,0.2,0.2,5.0,25.892,26.876286679338055,0.9842866793380588,0.9842866793380588
G05_R0693,G05,LOGO,holdout_G05,G05,500,20,0.0001,0.75,0.3,0.2,5.0,29.273,31.181147448908728,1.9081474489087284,1.9081474489087284
G05_R0694,G05,LOGO,holdout_G05,G05,500,20,0.0001,0.7,0.1,0.2,5.0,23.671,23.78028866369052,0.109288663690517,0.109288663690517
G05_R0695,G05,LOGO,holdout_G05,G05,500,20,0.0001,0.7,0.2,0.2,5.0,25.914,26.86637770017139,0.9523777001713896,0.9523777001713896
G05_R0696,G05,LOGO,holdout_G05,G05,500,20,0.0001,0.7,0.3,0.2,5.0,29.301,31.168333845238084,1.867333845238086,1.867333845238086
G05_R0697,G05,LOGO,holdout_G05,G05,500,20,1e-05,0.85,0.1,0.2,5.0,23.687,23.993507508928555,0.3065075089285543,0.3065075089285543
G05_R0698,G05,LOGO,holdout_G05,G05,500,20,1e-05,0.85,0.2,0.2,5.0,25.822,27.03265814578824,1.210658145788237,1.210658145788237
G05_R0699,G05,LOGO,holdout_G05,G05,500,20,1e-05,0.85,0.3,0.2,5.0,29.676,31.032310648809563,1.3563106488095649,1.3563106488095649
G05_R0700,G05,LOGO,holdout_G05,G05,500,20,1e-05,0.8,0.1,0.2,5.0,23.682,23.9959234910714,0.313923491071403,0.313923491071403
G05_R0701,G05,LOGO,holdout_G05,G05,500,20,1e-05,0.8,0.2,0.2,5.0,25.834,27.04536381543109,1.2113638154310955,1.2113638154310955
G05_R0702,G05,LOGO,holdout_G05,G05,500,20,1e-05,0.8,0.3,0.2,5.0,29.687,31.04654560714289,1.3595456071428913,1.3595456071428913
G05_R0703,G05,LOGO,holdout_G05,G05,500,20,1e-05,0.75,0.1,0.2,5.0,23.686,23.99670349107143,0.310703491071429,0.310703491071429
G05_R0704,G05,LOGO,holdout_G05,G05,500,20,1e-05,0.75,0.2,0.2,5.0,25.846,27.055014974657364,1.2090149746573644,1.2090149746573644
G05_R0705,G05,LOGO,holdout_G05,G05,500,20,1e-05,0.75,0.3,0.2,5.0,29.7,31.05758780654763,1.357587806547631,1.357587806547631
G05_R0706,G05,LOGO,holdout_G05,G05,500,20,1e-05,0.7,0.1,0.2,5.0,23.691,23.994896074404764,0.3038960744047649,0.3038960744047649
G05_R0707,G05,LOGO,holdout_G05,G05,500,20,1e-05,0.7,0.2,0.2,5.0,25.86,27.051974921085936,1.1919749210859365,1.1919749210859365
G05_R0708,G05,LOGO,holdout_G05,G05,500,20,1e-05,0.7,0.3,0.2,5.0,29.714,31.049920647817466,1.335920647817467,1.335920647817467
G05_R0709,G05,LOGO,holdout_G05,G05,500,20,1e-06,0.85,0.1,0.2,5.0,23.722,24.055527069444373,0.3335270694443721,0.3335270694443721
G05_R0710,G05,LOGO,holdout_G05,G05,500,20,1e-06,0.85,0.2,0.2,5.0,25.637,27.107632961264382,1.4706329612643856,1.4706329612643856
G05_R0711,G05,LOGO,holdout_G05,G05,500,20,1e-06,0.85,0.3,0.2,5.0,29.692,30.9469320248016,1.2549320248015974,1.2549320248015974
G05_R0712,G05,LOGO,holdout_G05,G05,500,20,1e-06,0.8,0.1,0.2,5.0,23.724,24.05766653075389,0.3336665307538951,0.3336665307538951
G05_R0713,G05,LOGO,holdout_G05,G05,500,20,1e-06,0.8,0.2,0.2,5.0,25.642,27.120271752931053,1.4782717529310538,1.4782717529310538
G05_R0714,G05,LOGO,holdout_G05,G05,500,20,1e-06,0.8,0.3,0.2,5.0,29.698,30.96147317063493,1.2634731706349314,1.2634731706349314
G05_R0715,G05,LOGO,holdout_G05,G05,500,20,1e-06,0.75,0.1,0.2,5.0,23.724,24.056711161706243,0.3327111617062428,0.3327111617062428
G05_R0716,G05,LOGO,holdout_G05,G05,500,20,1e-06,0.75,0.2,0.2,5.0,25.647,27.12763841810969,1.4806384181096917,1.4806384181096917
G05_R0717,G05,LOGO,holdout_G05,G05,500,20,1e-06,0.75,0.3,0.2,5.0,29.705,30.98023106795631,1.2752310679563124,1.2752310679563124
G05_R0718,G05,LOGO,holdout_G05,G05,500,20,1e-06,0.7,0.1,0.2,5.0,23.725,24.05623043253958,0.3312304325395772,0.3312304325395772
G05_R0719,G05,LOGO,holdout_G05,G05,500,20,1e-06,0.7,0.2,0.2,5.0,25.653,27.1245158853716,1.4715158853715984,1.4715158853715984
G05_R0720,G05,LOGO,holdout_G05,G05,500,20,1e-06,0.7,0.3,0.2,5.0,29.719,30.97380220386901,1.2548022038690083,1.2548022038690083
G05_R0721,G05,LOGO,holdout_G05,G05,500,50,0.001,0.85,0.1,0.2,5.0,32.094,35.49254033089818,3.3985403308981788,3.3985403308981788
G05_R0722,G05,LOGO,holdout_G05,G05,500,50,0.001,0.85,0.2,0.2,5.0,36.022,36.040511182043765,0.0185111820437668,0.0185111820437668
G05_R0723,G05,LOGO,holdout_G05,G05,500,50,0.001,0.85,0.3,0.2,5.0,41.698,38.978872300099255,-2.7191276999007457,2.7191276999007457
G05_R0724,G05,LOGO,holdout_G05,G05,500,50,0.001,0.8,0.1,0.2,5.0,32.135,35.49060387107675,3.3556038710767524,3.3556038710767524
G05_R0725,G05,LOGO,holdout_G05,G05,500,50,0.001,0.8,0.2,0.2,5.0,36.062,36.083459857639006,0.0214598576390088,0.0214598576390088
G05_R0726,G05,LOGO,holdout_G05,G05,500,50,0.001,0.8,0.3,0.2,5.0,41.753,39.05293998759926,-2.700060012400741,2.700060012400741
G05_R0727,G05,LOGO,holdout_G05,G05,500,50,0.001,0.75,0.1,0.2,5.0,32.178,35.494776497564885,3.316776497564888,3.316776497564888
G05_R0728,G05,LOGO,holdout_G05,G05,500,50,0.001,0.75,0.2,0.2,5.0,36.1,36.10802066121048,0.0080206612104802,0.0080206612104802
G05_R0729,G05,LOGO,holdout_G05,G05,500,50,0.001,0.75,0.3,0.2,5.0,41.806,39.074278070932536,-2.731721929067461,2.731721929067461
G05_R0730,G05,LOGO,holdout_G05,G05,500,50,0.001,0.7,0.1,0.2,5.0,32.223,35.49368895441012,3.2706889544101188,3.2706889544101188
G05_R0731,G05,LOGO,holdout_G05,G05,500,50,0.001,0.7,0.2,0.2,5.0,36.134,36.088179268353336,-0.0458207316466641,0.0458207316466641
G05_R0732,G05,LOGO,holdout_G05,G05,500,50,0.001,0.7,0.3,0.2,5.0,41.855,39.02899452926587,-2.826005470734124,2.826005470734124
G05_R0733,G05,LOGO,holdout_G05,G05,500,50,0.0001,0.85,0.1,0.2,5.0,32.955,36.206803103580526,3.251803103580528,3.251803103580528
G05_R0734,G05,LOGO,holdout_G05,G05,500,50,0.0001,0.85,0.2,0.2,5.0,36.656,40.3450362018849,3.689036201884903,3.689036201884903
G05_R0735,G05,LOGO,holdout_G05,G05,500,50,0.0001,0.85,0.3,0.2,5.0,41.021,45.68817502770136,4.667175027701354,4.667175027701354
