case_uid,geometry_id,split,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value,pct_error
G05_R0570,G05,train,250,50,1e-06,0.8,0.3,0.2,5.0,31.204,31.218969018849176,0.0479714743275712
G05_R0571,G05,train,250,50,1e-06,0.75,0.1,0.2,5.0,26.598,26.590694942956382,-0.0274646854786698
G05_R0572,G05,train,250,50,1e-06,0.75,0.2,0.2,5.0,28.326,28.34319382886906,0.060699812430492
G05_R0573,G05,train,250,50,1e-06,0.75,0.3,0.2,5.0,31.209,31.22037014682532,0.0364322689779266
G05_R0574,G05,train,250,50,1e-06,0.7,0.1,0.2,5.0,26.599,26.591096624503997,-0.029713054987054
G05_R0575,G05,train,250,50,1e-06,0.7,0.2,0.2,5.0,28.329,28.34231324553574,0.046995112908107
G05_R0576,G05,train,250,50,1e-06,0.7,0.3,0.2,5.0,31.215,31.22086681349198,0.0187948534101572
G05_R0577,G05,train,500,3,0.001,0.85,0.1,0.2,5.0,12.763,12.787535031249991,0.192235612708556
G05_R0578,G05,train,500,3,0.001,0.85,0.2,0.2,5.0,14.173,13.902504317956357,-1.9085280607044737
G05_R0579,G05,test,500,3,0.001,0.85,0.3,0.2,5.0,15.996,15.68079606362736,-1.9705172316369104
G05_R0580,G05,train,500,3,0.001,0.8,0.1,0.2,5.0,12.778,12.788624608630949,0.0831476649784651
G05_R0581,G05,test,500,3,0.001,0.8,0.2,0.2,5.0,14.191,13.85765328472223,-2.3490008827973363
G05_R0582,G05,train,500,3,0.001,0.8,0.3,0.2,5.0,16.022,15.692805896960692,-2.05463801672267
G05_R0583,G05,train,500,3,0.001,0.75,0.1,0.2,5.0,12.793,12.79403798958333,0.0081137308163137
G05_R0584,G05,test,500,3,0.001,0.75,0.2,0.2,5.0,14.208,13.847831257936514,-2.534971439072959
G05_R0585,G05,train,500,3,0.001,0.75,0.3,0.2,5.0,16.047,15.690504362599208,-2.22157186639741
G05_R0586,G05,train,500,3,0.001,0.7,0.1,0.2,5.0,12.808,12.79361916220238,-0.1122801202187609
G05_R0587,G05,test,500,3,0.001,0.7,0.2,0.2,5.0,14.225,13.847837311507943,-2.6514073004713863
G05_R0588,G05,test,500,3,0.001,0.7,0.3,0.2,5.0,16.072,15.681328692956344,-2.430757261346776
G05_R0589,G05,test,500,3,0.0001,0.85,0.1,0.2,5.0,12.83,12.826651290043287,-0.0261006232011915
G05_R0590,G05,train,500,3,0.0001,0.85,0.2,0.2,5.0,13.845,13.932889163194446,0.6348079681794523
G05_R0591,G05,train,500,3,0.0001,0.85,0.3,0.2,5.0,15.389,15.452533038194456,0.4128470868442199
G05_R0592,G05,train,500,3,0.0001,0.8,0.1,0.2,5.0,12.836,12.82857042694806,-0.0578807498593039
G05_R0593,G05,train,500,3,0.0001,0.8,0.2,0.2,5.0,13.855,13.888475890376982,0.2416159536411553
G05_R0594,G05,train,500,3,0.0001,0.8,0.3,0.2,5.0,15.401,15.460324306051596,0.3851977537276583
G05_R0595,G05,train,500,3,0.0001,0.75,0.1,0.2,5.0,12.843,12.829963275162338,-0.1015084079861519
G05_R0596,G05,train,500,3,0.0001,0.75,0.2,0.2,5.0,13.866,13.878431655257936,0.0896556704019631
G05_R0597,G05,train,500,3,0.0001,0.75,0.3,0.2,5.0,15.414,15.461652623015851,0.309151570104148
G05_R0598,G05,test,500,3,0.0001,0.7,0.1,0.2,5.0,12.85,12.829044065340923,-0.1630812035725635
G05_R0599,G05,train,500,3,0.0001,0.7,0.2,0.2,5.0,13.876,13.877655458829368,0.0119303749594168
G05_R0600,G05,train,500,3,0.0001,0.7,0.3,0.2,5.0,15.426,15.456113286706325,0.1952112453411301
G05_R0601,G05,train,500,3,1e-05,0.85,0.1,0.2,5.0,12.815,12.818854510281373,0.0300781137836239
G05_R0602,G05,train,500,3,1e-05,0.85,0.2,0.2,5.0,13.674,13.689958409000733,0.1167062234951837
G05_R0603,G05,train,500,3,1e-05,0.85,0.3,0.2,5.0,15.151,15.160563733585876,0.0631227878415596
G05_R0604,G05,train,500,3,1e-05,0.8,0.1,0.2,5.0,12.817,12.820695561868686,0.0288332828952591
G05_R0605,G05,train,500,3,1e-05,0.8,0.2,0.2,5.0,13.68,13.677440183802316,-0.0187121067082251
G05_R0606,G05,train,500,3,1e-05,0.8,0.3,0.2,5.0,15.158,15.162986813943016,0.0328988912984344
G05_R0607,G05,train,500,3,1e-05,0.75,0.1,0.2,5.0,12.819,12.82233427218613,0.0260103922780909
G05_R0608,G05,train,500,3,1e-05,0.75,0.2,0.2,5.0,13.685,13.666067719516626,-0.1383432991112509
G05_R0609,G05,train,500,3,1e-05,0.75,0.3,0.2,5.0,15.164,15.168528400252503,0.0298628346907507
G05_R0610,G05,train,500,3,1e-05,0.7,0.1,0.2,5.0,12.821,12.821637229031383,0.0049701975772826
G05_R0611,G05,test,500,3,1e-05,0.7,0.2,0.2,5.0,13.692,13.665294648088054,-0.1950434699966874
G05_R0612,G05,train,500,3,1e-05,0.7,0.3,0.2,5.0,15.172,15.165721120490591,-0.0413846527116235
G05_R0613,G05,train,500,3,1e-06,0.85,0.1,0.2,5.0,12.824,12.821512001848829,-0.0194011084776413
G05_R0614,G05,test,500,3,1e-06,0.85,0.2,0.2,5.0,13.577,13.660954687996034,0.618359637593237
G05_R0615,G05,train,500,3,1e-06,0.85,0.3,0.2,5.0,15.073,15.110048208829346,0.2457918717531038
G05_R0616,G05,train,500,3,1e-06,0.8,0.1,0.2,5.0,12.824,12.82328530938852,-0.0055730708942563
G05_R0617,G05,test,500,3,1e-06,0.8,0.2,0.2,5.0,13.58,13.648920316964285,0.507513379707544
G05_R0618,G05,train,500,3,1e-06,0.8,0.3,0.2,5.0,15.076,15.110918021329349,0.2316133014682045
G05_R0619,G05,train,500,3,1e-06,0.75,0.1,0.2,5.0,12.824,12.824440410578998,0.0034342683951784
G05_R0620,G05,train,500,3,1e-06,0.75,0.2,0.2,5.0,13.583,13.637043998511924,0.3978796916139577
G05_R0621,G05,test,500,3,1e-06,0.75,0.3,0.2,5.0,15.08,15.116488607638866,0.2419668941569346
G05_R0622,G05,train,500,3,1e-06,0.7,0.1,0.2,5.0,12.824,12.823733575757585,-0.0020775439988854
G05_R0623,G05,train,500,3,1e-06,0.7,0.2,0.2,5.0,13.586,13.636241311011924,0.3698020831144084
G05_R0624,G05,train,500,3,1e-06,0.7,0.3,0.2,5.0,15.083,15.11430236954362,0.2075341082252917
G05_R0625,G05,train,500,6,0.001,0.85,0.1,0.2,5.0,15.742,15.72754849093615,-0.0918022428144564
G05_R0626,G05,train,500,6,0.001,0.85,0.2,0.2,5.0,17.564,17.494057957837285,-0.3982124923862176
G05_R0627,G05,train,500,6,0.001,0.85,0.3,0.2,5.0,19.938,19.555109898809523,-1.920403757600944
G05_R0628,G05,train,500,6,0.001,0.8,0.1,0.2,5.0,15.761,15.72936965909091,-0.2006873986998872
G05_R0629,G05,train,500,6,0.001,0.8,0.2,0.2,5.0,17.586,17.51313171527776,-0.4143539447414999
G05_R0630,G05,train,500,6,0.001,0.8,0.3,0.2,5.0,19.97,19.50937894642857,-2.3065651155304443
G05_R0631,G05,train,500,6,0.001,0.75,0.1,0.2,5.0,15.779,15.7360031584145,-0.2724940844508439
G05_R0632,G05,train,500,6,0.001,0.75,0.2,0.2,5.0,17.607,17.528965217261888,-0.4432031733862178
G05_R0633,G05,test,500,6,0.001,0.75,0.3,0.2,5.0,20.001,19.460395014880945,-2.702889781106228
G05_R0634,G05,train,500,6,0.001,0.7,0.1,0.2,5.0,15.798,15.7375088459145,-0.3829038744493015
G05_R0635,G05,train,500,6,0.001,0.7,0.2,0.2,5.0,17.626,17.536240104166655,-0.5092471112750827
G05_R0636,G05,test,500,6,0.001,0.7,0.3,0.2,5.0,20.031,19.46135442956348,-2.8438199312890875
G05_R0637,G05,train,500,6,0.0001,0.85,0.1,0.2,5.0,15.82,15.82469558256676,0.0296813057317267
G05_R0638,G05,train,500,6,0.0001,0.85,0.2,0.2,5.0,17.101,17.088495582837314,-0.0731209704852622
G05_R0639,G05,train,500,6,0.0001,0.85,0.3,0.2,5.0,19.057,19.180850573412695,0.6498954369139927
G05_R0640,G05,train,500,6,0.0001,0.8,0.1,0.2,5.0,15.828,15.825401738816764,-0.0164156000962473
G05_R0641,G05,test,500,6,0.0001,0.8,0.2,0.2,5.0,17.113,17.090601454861122,-0.1308861400039564
G05_R0642,G05,train,500,6,0.0001,0.8,0.3,0.2,5.0,19.072,19.13897880853175,0.3511892225867798
G05_R0643,G05,train,500,6,0.0001,0.75,0.1,0.2,5.0,15.836,15.829463071473684,-0.0412789121389095
G05_R0644,G05,train,500,6,0.0001,0.75,0.2,0.2,5.0,17.134,17.092936331845248,-0.2396618895456534
G05_R0645,G05,train,500,6,0.0001,0.75,0.3,0.2,5.0,19.088,19.10585927876983,0.0935628602778183
G05_R0646,G05,train,500,6,0.0001,0.7,0.1,0.2,5.0,15.845,15.829598057088758,-0.0972038050567565
G05_R0647,G05,train,500,6,0.0001,0.7,0.2,0.2,5.0,17.147,17.09906216369049,-0.279569815766653
G05_R0648,G05,train,500,6,0.0001,0.7,0.3,0.2,5.0,19.103,19.106306797619037,0.0173103576350961
G05_R0649,G05,train,500,6,1e-05,0.85,0.1,0.2,5.0,15.803,15.80567983608405,0.0169577680443508
G05_R0650,G05,train,500,6,1e-05,0.85,0.2,0.2,5.0,16.906,16.893546380952397,-0.0736639006719593
G05_R0651,G05,train,500,6,1e-05,0.85,0.3,0.2,5.0,18.864,18.88317546329368,0.1016510988850793
G05_R0652,G05,train,500,6,1e-05,0.8,0.1,0.2,5.0,15.806,15.806149763167388,0.0009475083347414
G05_R0653,G05,test,500,6,1e-05,0.8,0.2,0.2,5.0,16.913,16.88943606845238,-0.1393243750228853
G05_R0654,G05,test,500,6,1e-05,0.8,0.3,0.2,5.0,18.872,18.87100909126988,-0.005250682122318
G05_R0655,G05,train,500,6,1e-05,0.75,0.1,0.2,5.0,15.803,15.807365746121938,0.0276260591149624
G05_R0656,G05,test,500,6,1e-05,0.75,0.2,0.2,5.0,16.921,16.891788220238084,-0.1726362494055645
G05_R0657,G05,train,500,6,1e-05,0.75,0.3,0.2,5.0,18.881,18.86708925793656,-0.0736758755544969
G05_R0658,G05,train,500,6,1e-05,0.7,0.1,0.2,5.0,15.805,15.80807490882033,0.0194552914921277
G05_R0659,G05,train,500,6,1e-05,0.7,0.2,0.2,5.0,16.929,16.905038566964276,-0.1415407468587792
G05_R0660,G05,train,500,6,1e-05,0.7,0.3,0.2,5.0,18.89,18.8691096210318,-0.1105896186776284
G05_R0661,G05,test,500,6,1e-06,0.85,0.1,0.2,5.0,15.816,15.809467080041516,-0.0413057660501042
G05_R0662,G05,train,500,6,1e-06,0.85,0.2,0.2,5.0,16.794,16.825874217261948,0.189795267726255
G05_R0663,G05,train,500,6,1e-06,0.85,0.3,0.2,5.0,18.78,18.82014920436504,0.2137870306977635
G05_R0664,G05,train,500,6,1e-06,0.8,0.1,0.2,5.0,15.816,15.81004361129152,-0.037660525470915
G05_R0665,G05,train,500,6,1e-06,0.8,0.2,0.2,5.0,16.797,16.821420550595263,0.1453863820638377
G05_R0666,G05,train,500,6,1e-06,0.8,0.3,0.2,5.0,18.784,18.80712437400789,0.1231067611152891
G05_R0667,G05,test,500,6,1e-06,0.75,0.1,0.2,5.0,15.816,15.811090763888927,-0.0310396820376304
G05_R0668,G05,train,500,6,1e-06,0.75,0.2,0.2,5.0,16.8,16.827324339285713,0.1626448767006698
G05_R0669,G05,train,500,6,1e-06,0.75,0.3,0.2,5.0,18.788,18.80447336656743,0.0876802563733679
G05_R0670,G05,train,500,6,1e-06,0.7,0.1,0.2,5.0,15.816,15.81180321825399,-0.026535038859449
G05_R0671,G05,train,500,6,1e-06,0.7,0.2,0.2,5.0,16.804,16.84105382142857,0.2205059594654345
G05_R0672,G05,train,500,6,1e-06,0.7,0.3,0.2,5.0,18.795,18.80646702430553,0.0610110364752749
G05_R0673,G05,train,500,20,0.001,0.85,0.1,0.2,5.0,23.5,23.46859332787696,-0.1336454132895486
G05_R0674,G05,train,500,20,0.001,0.85,0.2,0.2,5.0,26.331,26.220896590954226,-0.4181512629439722
G05_R0675,G05,train,500,20,0.001,0.85,0.3,0.2,5.0,30.269,30.026061316468244,-0.8025989743029318
G05_R0676,G05,train,500,20,0.001,0.8,0.1,0.2,5.0,23.53,23.480703432043605,-0.2095051761852808
G05_R0677,G05,train,500,20,0.001,0.8,0.2,0.2,5.0,26.366,26.21341965494232,-0.578701149426088
G05_R0678,G05,train,500,20,0.001,0.8,0.3,0.2,5.0,30.309,29.98981815625,-1.0530926251278674
G05_R0679,G05,train,500,20,0.001,0.75,0.1,0.2,5.0,23.562,23.48006820585312,-0.3477285211224806
G05_R0680,G05,train,500,20,0.001,0.75,0.2,0.2,5.0,26.399,26.18470401307724,-0.8117579716002891
G05_R0681,G05,train,500,20,0.001,0.75,0.3,0.2,5.0,30.347,29.947535864583315,-1.3163216641403956
G05_R0682,G05,train,500,20,0.001,0.7,0.1,0.2,5.0,23.593,23.47372338938487,-0.5055593210491717
G05_R0683,G05,test,500,20,0.001,0.7,0.2,0.2,5.0,26.43,26.174750905934378,-0.9657551799683012
G05_R0684,G05,train,500,20,0.001,0.7,0.3,0.2,5.0,30.383,29.996891578869025,-1.2708041376130643
G05_R0685,G05,train,500,20,0.0001,0.85,0.1,0.2,5.0,23.631,23.650695993281,0.0833481159536095
G05_R0686,G05,test,500,20,0.0001,0.85,0.2,0.2,5.0,25.852,25.91121978436148,0.2290723516999755
G05_R0687,G05,train,500,20,0.0001,0.85,0.3,0.2,5.0,29.224,29.477126462301552,0.866159534292197
G05_R0688,G05,train,500,20,0.0001,0.8,0.1,0.2,5.0,23.643,23.65295015250719,0.0420849829006081
G05_R0689,G05,train,500,20,0.0001,0.8,0.2,0.2,5.0,25.872,25.90110764001624,0.1125063389619623
G05_R0690,G05,train,500,20,0.0001,0.8,0.3,0.2,5.0,29.247,29.460460081158388,0.7298529119512702
G05_R0691,G05,train,500,20,0.0001,0.75,0.1,0.2,5.0,23.656,23.653329381673853,-0.011289390962741
G05_R0692,G05,train,500,20,0.0001,0.75,0.2,0.2,5.0,25.892,25.9012344148178,0.0356651275212312
G05_R0693,G05,train,500,20,0.0001,0.75,0.3,0.2,5.0,29.273,29.49494526568221,0.7581910486872274
G05_R0694,G05,test,500,20,0.0001,0.7,0.1,0.2,5.0,23.671,23.653565821157983,-0.0736520588146528
G05_R0695,G05,train,500,20,0.0001,0.7,0.2,0.2,5.0,25.914,25.899363066603502,-0.0564827251543394
G05_R0696,G05,test,500,20,0.0001,0.7,0.3,0.2,5.0,29.301,29.600144923420302,1.0209375905952147
G05_R0697,G05,train,500,20,1e-05,0.85,0.1,0.2,5.0,23.687,23.693386438492087,0.0269617870227812
G05_R0698,G05,train,500,20,1e-05,0.85,0.2,0.2,5.0,25.822,25.84520553769842,0.0898673135249784
G05_R0699,G05,train,500,20,1e-05,0.85,0.3,0.2,5.0,29.676,29.72280722005767,0.1577275241193988
G05_R0700,G05,test,500,20,1e-05,0.8,0.1,0.2,5.0,23.682,23.694212233134955,0.051567575099048
G05_R0701,G05,train,500,20,1e-05,0.8,0.2,0.2,5.0,25.834,25.834534018353175,0.002067114473866
G05_R0702,G05,train,500,20,1e-05,0.8,0.3,0.2,5.0,29.687,29.72870031361686,0.1404665800412889
G05_R0703,G05,train,500,20,1e-05,0.75,0.1,0.2,5.0,23.686,23.694005739087338,0.0337994557432146
G05_R0704,G05,train,500,20,1e-05,0.75,0.2,0.2,5.0,25.846,25.840032394345176,-0.0230890878852593
G05_R0705,G05,train,500,20,1e-05,0.75,0.3,0.2,5.0,29.7,29.764188043640324,0.2161213590583327
G05_R0706,G05,train,500,20,1e-05,0.7,0.1,0.2,5.0,23.691,23.696126935515903,0.0216408573547068
G05_R0707,G05,train,500,20,1e-05,0.7,0.2,0.2,5.0,25.86,25.84262012351183,-0.0672075656928498
G05_R0708,G05,test,500,20,1e-05,0.7,0.3,0.2,5.0,29.714,29.84108210614032,0.4276842772441311
G05_R0709,G05,train,500,20,1e-06,0.85,0.1,0.2,5.0,23.722,23.71842657589284,-0.015063755615713
G05_R0710,G05,test,500,20,1e-06,0.85,0.2,0.2,5.0,25.637,25.736934478670676,0.3898056663052314
G05_R0711,G05,train,500,20,1e-06,0.85,0.3,0.2,5.0,29.692,29.72323135845055,0.1051844215632191
G05_R0712,G05,train,500,20,1e-06,0.8,0.1,0.2,5.0,23.724,23.71924920386904,-0.0200252745361802
G05_R0713,G05,train,500,20,1e-06,0.8,0.2,0.2,5.0,25.642,25.72564204117068,0.3261915652861589
G05_R0714,G05,train,500,20,1e-06,0.8,0.3,0.2,5.0,29.698,29.72358034486688,0.086134907626365
G05_R0715,G05,test,500,20,1e-06,0.75,0.1,0.2,5.0,23.724,23.718413272321428,-0.0235488436965629
G05_R0716,G05,train,500,20,1e-06,0.75,0.2,0.2,5.0,25.647,25.724708187996058,0.3029913362032949
G05_R0717,G05,train,500,20,1e-06,0.75,0.3,0.2,5.0,29.705,29.76909882637845,0.2157846368572679
G05_R0718,G05,train,500,20,1e-06,0.7,0.1,0.2,5.0,23.725,23.72052071874999,-0.0188800052687454
G05_R0719,G05,train,500,20,1e-06,0.7,0.2,0.2,5.0,25.653,25.72336687549604,0.2743027150666269
G05_R0720,G05,train,500,20,1e-06,0.7,0.3,0.2,5.0,29.719,29.84402425197369,0.4206879503808605
G05_R0721,G05,train,500,50,0.001,0.85,0.1,0.2,5.0,32.094,32.22882623412701,0.420097943936597
G05_R0722,G05,test,500,50,0.001,0.85,0.2,0.2,5.0,36.022,36.24390805704356,0.6160348038519895
G05_R0723,G05,test,500,50,0.001,0.85,0.3,0.2,5.0,41.698,40.22036353625546,-3.543662678652545
G05_R0724,G05,train,500,50,0.001,0.8,0.1,0.2,5.0,32.135,32.230180317460345,0.2961889449520676
G05_R0725,G05,train,500,50,0.001,0.8,0.2,0.2,5.0,36.062,36.198580213293546,0.3787372117285467
G05_R0726,G05,train,500,50,0.001,0.8,0.3,0.2,5.0,41.753,40.26120391869595,-3.572907530726061
G05_R0727,G05,train,500,50,0.001,0.75,0.1,0.2,5.0,32.178,32.24014321626986,0.1931233024733036
G05_R0728,G05,train,500,50,0.001,0.75,0.2,0.2,5.0,36.1,36.2103099563491,0.3055677461193866
G05_R0729,G05,test,500,50,0.001,0.75,0.3,0.2,5.0,41.806,40.56796357891418,-2.961384540701852
G05_R0730,G05,train,500,50,0.001,0.7,0.1,0.2,5.0,32.223,32.243248573412714,0.0628388834457224
G05_R0731,G05,train,500,50,0.001,0.7,0.2,0.2,5.0,36.134,36.25421872271815,0.3327025037863223
G05_R0732,G05,test,500,50,0.001,0.7,0.3,0.2,5.0,41.855,40.58015136016418,-3.045869405891332
G05_R0733,G05,train,500,50,0.0001,0.85,0.1,0.2,5.0,32.955,33.001806070436494,0.1420302547003364
G05_R0734,G05,train,500,50,0.0001,0.85,0.2,0.2,5.0,36.656,36.77352475942469,0.3206153410756486
G05_R0735,G05,train,500,50,0.0001,0.85,0.3,0.2,5.0,41.021,41.48963597623553,1.1424294294033113
G05_R0736,G05,train,500,50,0.0001,0.8,0.1,0.2,5.0,32.971,32.99803194246031,0.0819870263574401
G05_R0737,G05,train,500,50,0.0001,0.8,0.2,0.2,5.0,36.682,36.7373405987104,0.1508658162324884
G05_R0738,G05,train,500,50,0.0001,0.8,0.3,0.2,5.0,41.058,41.49060415264248,1.0536415622837838
G05_R0739,G05,train,500,50,0.0001,0.75,0.1,0.2,5.0,32.989,32.99918322519841,0.0308685476928995
G05_R0740,G05,train,500,50,0.0001,0.75,0.2,0.2,5.0,36.709,36.74630992708336,0.1016370020522388
G05_R0741,G05,train,500,50,0.0001,0.75,0.3,0.2,5.0,41.097,41.70439919083691,1.4779647926537414
G05_R0742,G05,test,500,50,0.0001,0.7,0.1,0.2,5.0,33.008,33.00207608234127,-0.0179469148652872
G05_R0743,G05,train,500,50,0.0001,0.7,0.2,0.2,5.0,36.741,36.79106722470241,0.1362707185498758
G05_R0744,G05,train,500,50,0.0001,0.7,0.3,0.2,5.0,41.141,41.71309182625357,1.3905637350904845
G05_R0745,G05,train,500,50,1e-05,0.85,0.1,0.2,5.0,33.132,33.20006896875002,0.2054478110286705
G05_R0746,G05,train,500,50,1e-05,0.85,0.2,0.2,5.0,37.111,37.12008127588382,0.0244705771437648
G05_R0747,G05,train,500,50,1e-05,0.85,0.3,0.2,5.0,43.589,43.5618219740537,-0.0623506525644052
G05_R0748,G05,test,500,50,1e-05,0.8,0.1,0.2,5.0,33.18,33.196570069940506,0.0499399335156915
G05_R0749,G05,train,500,50,1e-05,0.8,0.2,0.2,5.0,37.127,37.09604994850288,-0.0833626511625553
G05_R0750,G05,train,500,50,1e-05,0.8,0.3,0.2,5.0,43.604,43.60784998081774,0.0088294211947082
G05_R0751,G05,train,500,50,1e-05,0.75,0.1,0.2,5.0,33.186,33.20463051934526,0.0561396954898399
G05_R0752,G05,train,500,50,1e-05,0.75,0.2,0.2,5.0,37.144,37.10553949215368,-0.103544335145175
G05_R0753,G05,train,500,50,1e-05,0.75,0.3,0.2,5.0,43.616,43.601450409389216,-0.0333583790599412
G05_R0754,G05,test,500,50,1e-05,0.7,0.1,0.2,5.0,33.193,33.20734920982145,0.0432296261906236
G05_R0755,G05,test,500,50,1e-05,0.7,0.2,0.2,5.0,37.163,37.166388426677486,0.0091177425866831
G05_R0756,G05,train,500,50,1e-05,0.7,0.3,0.2,5.0,43.629,43.58523176157175,-0.1003191419199377
G05_R0757,G05,train,500,50,1e-06,0.85,0.1,0.2,5.0,33.377,33.323278379960314,-0.1609540103654863
G05_R0758,G05,train,500,50,1e-06,0.85,0.2,0.2,5.0,37.011,37.1265274956258,0.3121436751933163
G05_R0759,G05,train,500,50,1e-06,0.85,0.3,0.2,5.0,43.813,43.74297524637514,-0.1598264296552711
G05_R0760,G05,test,500,50,1e-06,0.8,0.1,0.2,5.0,33.375,33.32201398115079,-0.1587596070388339
G05_R0761,G05,train,500,50,1e-06,0.8,0.2,0.2,5.0,37.019,37.10489825157818,0.2320382819043898
G05_R0762,G05,train,500,50,1e-06,0.8,0.3,0.2,5.0,43.819,43.79052827397252,-0.0649757548722772
G05_R0763,G05,train,500,50,1e-06,0.75,0.1,0.2,5.0,33.376,33.33007443055555,-0.137600579591471
G05_R0764,G05,test,500,50,1e-06,0.75,0.2,0.2,5.0,37.027,37.13059310772898,0.2797772104922978
G05_R0765,G05,train,500,50,1e-06,0.75,0.3,0.2,5.0,43.81,43.7800324465916,-0.0684034544816355
G05_R0766,G05,train,500,50,1e-06,0.7,0.1,0.2,5.0,33.377,33.33279312103175,-0.1324471311629376
G05_R0767,G05,test,500,50,1e-06,0.7,0.2,0.2,5.0,37.036,37.18915870891947,0.4135400932051791
G05_R0768,G05,test,500,50,1e-06,0.7,0.3,0.2,5.0,43.838,43.76423744163127,-0.1682616870494427
G06_R0001,G06,train,25,3,0.001,0.85,0.1,0.3,4.0,6.596,6.608153516964261,0.1842558666504132
G06_R0002,G06,test,25,3,0.001,0.85,0.2,0.3,4.0,7.1411,7.154740853422628,0.1910189385756847
G06_R0003,G06,train,25,3,0.001,0.85,0.3,0.3,4.0,7.7713,7.772994550347212,0.021805236539728
G06_R0004,G06,train,25,3,0.001,0.8,0.1,0.3,4.0,6.6012,6.60847167321426,0.110156838366656
G06_R0005,G06,train,25,3,0.001,0.8,0.2,0.3,4.0,7.1483,7.154395599851198,0.085273419571062
G06_R0006,G06,train,25,3,0.001,0.8,0.3,0.3,4.0,7.7793,7.783172548214279,0.0497801629231259
G06_R0007,G06,test,25,3,0.001,0.75,0.1,0.3,4.0,6.6065,6.6114735720237805,0.0752830095176099
G06_R0008,G06,train,25,3,0.001,0.75,0.2,0.3,4.0,7.1558,7.159476659077387,0.0513801262945708
G06_R0009,G06,train,25,3,0.001,0.75,0.3,0.3,4.0,7.7879,7.78945397177578,0.0199536688424376
G06_R0010,G06,train,25,3,0.001,0.7,0.1,0.3,4.0,6.6122,6.612349420982115,0.0022597771107247
G06_R0011,G06,train,25,3,0.001,0.7,0.2,0.3,4.0,7.1638,7.161343545684534,-0.0342898226565034
G06_R0012,G06,train,25,3,0.001,0.7,0.3,0.3,4.0,7.7971,7.790436078124986,-0.0854666719038384
G06_R0013,G06,test,25,3,0.0001,0.85,0.1,0.3,4.0,6.9257,6.932949959672615,0.104681976877644
G06_R0014,G06,train,25,3,0.0001,0.85,0.2,0.3,4.0,7.5904,7.58551920124005,-0.0643022602227779
G06_R0015,G06,train,25,3,0.0001,0.85,0.3,0.3,4.0,8.4748,8.472650532844922,-0.0253630428455934
G06_R0016,G06,train,25,3,0.0001,0.8,0.1,0.3,4.0,6.9287,6.932798974255946,0.0591593553761322
G06_R0017,G06,train,25,3,0.0001,0.8,0.2,0.3,4.0,7.5943,7.586571224553541,-0.1017707418255578
G06_R0018,G06,train,25,3,0.0001,0.8,0.3,0.3,4.0,8.4798,8.473661434928257,-0.0723904463754129
G06_R0019,G06,train,25,3,0.0001,0.75,0.1,0.3,4.0,6.9319,6.933332504761904,0.0206653985473621
G06_R0020,G06,test,25,3,0.0001,0.75,0.2,0.3,4.0,7.5984,7.588435241815443,-0.1311428482911797
G06_R0021,G06,train,25,3,0.0001,0.75,0.3,0.3,4.0,8.4849,8.474975222725899,-0.1169698791276373
G06_R0022,G06,train,25,3,0.0001,0.7,0.1,0.3,4.0,6.9352,6.933535479265869,-0.0240010487676095
G06_R0023,G06,train,25,3,0.0001,0.7,0.2,0.3,4.0,7.6026,7.592154289384897,-0.1373965566398676
G06_R0024,G06,train,25,3,0.0001,0.7,0.3,0.3,4.0,8.4903,8.475579792963995,-0.1733767597847526
G06_R0025,G06,test,25,3,1e-05,0.85,0.1,0.3,4.0,7.0165,7.019747027132936,0.0462770203511137
G06_R0026,G06,train,25,3,1e-05,0.85,0.2,0.3,4.0,7.7194,7.713561923457788,-0.0756286310103422
G06_R0027,G06,train,25,3,1e-05,0.85,0.3,0.3,4.0,8.6776,8.690905370188496,0.1533300703938388
G06_R0028,G06,test,25,3,1e-05,0.8,0.1,0.3,4.0,7.0176,7.019193976240079,0.0227139797092842
G06_R0029,G06,train,25,3,1e-05,0.8,0.2,0.3,4.0,7.7208,7.712296926681993,-0.1101320241167615
G06_R0030,G06,train,25,3,1e-05,0.8,0.3,0.3,4.0,8.6795,8.69156321259921,0.1389851097322292
G06_R0031,G06,train,25,3,1e-05,0.75,0.1,0.3,4.0,7.0187,7.018019777926586,-0.009691567860343
G06_R0032,G06,train,25,3,1e-05,0.75,0.2,0.3,4.0,7.7223,7.711259384172076,-0.1429705635357879
G06_R0033,G06,train,25,3,1e-05,0.75,0.3,0.3,4.0,8.6814,8.6915756671627,0.1172122833033895
G06_R0034,G06,test,25,3,1e-05,0.7,0.1,0.3,4.0,7.0199,7.018867662301584,-0.0147058747049869
G06_R0035,G06,test,25,3,1e-05,0.7,0.2,0.3,4.0,7.7238,7.710808758725649,-0.1681975358547753
G06_R0036,G06,test,25,3,1e-05,0.7,0.3,0.3,4.0,8.6834,8.691613448412701,0.0945879311410315
G06_R0037,G06,train,25,3,1e-06,0.85,0.1,0.3,4.0,7.0454,7.045820366121047,0.0059665330718957
G06_R0038,G06,train,25,3,1e-06,0.85,0.2,0.3,4.0,7.7584,7.751478296874992,-0.0892156001882884
G06_R0039,G06,train,25,3,1e-06,0.85,0.3,0.3,4.0,8.7357,8.72571524613097,-0.1142982688167948
G06_R0040,G06,train,25,3,1e-06,0.8,0.1,0.3,4.0,7.0456,7.044635919692476,-0.0136834379971161
