case_uid,geometry_id,split,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value
G06_R0104,G06,train,25,20,0.001,0.75,0.2,0.3,4.0,10.351,10.33831023214285
G06_R0105,G06,test,25,20,0.001,0.75,0.3,0.3,4.0,11.252,11.159512592261873
G06_R0106,G06,train,25,20,0.001,0.7,0.1,0.3,4.0,9.5895,9.584132954671713
G06_R0107,G06,train,25,20,0.001,0.7,0.2,0.3,4.0,10.361,10.339823530753955
G06_R0108,G06,test,25,20,0.001,0.7,0.3,0.3,4.0,11.265,11.160532549107138
G06_R0109,G06,train,25,20,0.0001,0.85,0.1,0.3,4.0,9.9593,9.957011993601173
G06_R0110,G06,train,25,20,0.0001,0.85,0.2,0.3,4.0,10.839,10.816729913881291
G06_R0111,G06,test,25,20,0.0001,0.85,0.3,0.3,4.0,11.99,12.092182591269808
G06_R0112,G06,train,25,20,0.0001,0.8,0.1,0.3,4.0,9.963,9.95693577465276
G06_R0113,G06,train,25,20,0.0001,0.8,0.2,0.3,4.0,10.844,10.816921122214628
G06_R0114,G06,test,25,20,0.0001,0.8,0.3,0.3,4.0,11.996,12.092488945436472
G06_R0115,G06,train,25,20,0.0001,0.75,0.1,0.3,4.0,9.9669,9.959313260664658
G06_R0116,G06,train,25,20,0.0001,0.75,0.2,0.3,4.0,10.849,10.817578799297952
G06_R0117,G06,train,25,20,0.0001,0.75,0.3,0.3,4.0,12.003,12.081353420138871
G06_R0118,G06,train,25,20,0.0001,0.7,0.1,0.3,4.0,9.9709,9.959914394593229
G06_R0119,G06,test,25,20,0.0001,0.7,0.2,0.3,4.0,10.854,10.81717163411938
G06_R0120,G06,train,25,20,0.0001,0.7,0.3,0.3,4.0,12.009,12.077432421130938
G06_R0121,G06,train,25,20,1e-05,0.85,0.1,0.3,4.0,10.067,10.071347772039772
G06_R0122,G06,train,25,20,1e-05,0.85,0.2,0.3,4.0,10.985,10.991394281250022
G06_R0123,G06,train,25,20,1e-05,0.85,0.3,0.3,4.0,12.207,12.198538943452368
G06_R0124,G06,train,25,20,1e-05,0.8,0.1,0.3,4.0,10.068,10.071564104182633
G06_R0125,G06,train,25,20,1e-05,0.8,0.2,0.3,4.0,10.987,10.991390373511924
G06_R0126,G06,train,25,20,1e-05,0.8,0.3,0.3,4.0,12.209,12.199051981646813
G06_R0127,G06,train,25,20,1e-05,0.75,0.1,0.3,4.0,10.07,10.072410867575458
G06_R0128,G06,train,25,20,1e-05,0.75,0.2,0.3,4.0,10.989,10.99185324702381
G06_R0129,G06,test,25,20,1e-05,0.75,0.3,0.3,4.0,12.211,12.185218551587308
G06_R0130,G06,train,25,20,1e-05,0.7,0.1,0.3,4.0,10.071,10.072366260432602
G06_R0131,G06,train,25,20,1e-05,0.7,0.2,0.3,4.0,10.99,10.991680747023809
G06_R0132,G06,train,25,20,1e-05,0.7,0.3,0.3,4.0,12.214,12.180795156746042
G06_R0133,G06,train,25,20,1e-06,0.85,0.1,0.3,4.0,10.101,10.096901433493514
G06_R0134,G06,train,25,20,1e-06,0.85,0.2,0.3,4.0,11.03,11.024462918154718
G06_R0135,G06,train,25,20,1e-06,0.85,0.3,0.3,4.0,12.271,12.259270908730151
G06_R0136,G06,train,25,20,1e-06,0.8,0.1,0.3,4.0,10.102,10.097057332303038
G06_R0137,G06,train,25,20,1e-06,0.8,0.2,0.3,4.0,11.03,11.024459010416622
G06_R0138,G06,train,25,20,1e-06,0.8,0.3,0.3,4.0,12.271,12.259792314980151
G06_R0139,G06,train,25,20,1e-06,0.75,0.1,0.3,4.0,10.102,10.097609853136367
G06_R0140,G06,train,25,20,1e-06,0.75,0.2,0.3,4.0,11.03,11.024404363095186
G06_R0141,G06,train,25,20,1e-06,0.75,0.3,0.3,4.0,12.271,12.254723533730155
G06_R0142,G06,train,25,20,1e-06,0.7,0.1,0.3,4.0,10.102,10.09758803766018
G06_R0143,G06,train,25,20,1e-06,0.7,0.2,0.3,4.0,11.031,11.024335300595189
G06_R0144,G06,train,25,20,1e-06,0.7,0.3,0.3,4.0,12.272,12.249517076388884
G06_R0145,G06,train,25,50,0.001,0.85,0.1,0.3,4.0,12.399,12.393573687003972
G06_R0146,G06,train,25,50,0.001,0.85,0.2,0.3,4.0,13.348,13.342445099702378
G06_R0147,G06,train,25,50,0.001,0.85,0.3,0.3,4.0,14.484,14.482838354166638
G06_R0148,G06,train,25,50,0.001,0.8,0.1,0.3,4.0,12.407,12.396090671130963
G06_R0149,G06,test,25,50,0.001,0.8,0.2,0.3,4.0,13.36,13.342457747023795
G06_R0150,G06,train,25,50,0.001,0.8,0.3,0.3,4.0,14.499,14.481446066468225
G06_R0151,G06,test,25,50,0.001,0.75,0.1,0.3,4.0,12.416,12.40064873611112
G06_R0152,G06,train,25,50,0.001,0.75,0.2,0.3,4.0,13.373,13.349348181547622
G06_R0153,G06,train,25,50,0.001,0.75,0.3,0.3,4.0,14.514,14.48889583432536
G06_R0154,G06,train,25,50,0.001,0.7,0.1,0.3,4.0,12.425,12.413763612103171
G06_R0155,G06,train,25,50,0.001,0.7,0.2,0.3,4.0,13.387,13.357464318452392
G06_R0156,G06,train,25,50,0.001,0.7,0.3,0.3,4.0,14.531,14.49156108482139
G06_R0157,G06,train,25,50,0.0001,0.85,0.1,0.3,4.0,12.878,12.876123691964269
G06_R0158,G06,train,25,50,0.0001,0.85,0.2,0.3,4.0,13.971,13.942799026785725
G06_R0159,G06,test,25,50,0.0001,0.85,0.3,0.3,4.0,15.399,15.357530355654756
G06_R0160,G06,train,25,50,0.0001,0.8,0.1,0.3,4.0,12.883,12.87525561458332
G06_R0161,G06,train,25,50,0.0001,0.8,0.2,0.3,4.0,13.977,13.945864825396832
G06_R0162,G06,train,25,50,0.0001,0.8,0.3,0.3,4.0,15.407,15.36307683928571
G06_R0163,G06,train,25,50,0.0001,0.75,0.1,0.3,4.0,12.888,12.871975821924604
G06_R0164,G06,test,25,50,0.0001,0.75,0.2,0.3,4.0,13.983,13.946484045634923
G06_R0165,G06,train,25,50,0.0001,0.75,0.3,0.3,4.0,15.415,15.369700220734142
G06_R0166,G06,test,25,50,0.0001,0.7,0.1,0.3,4.0,12.893,12.871249214781749
G06_R0167,G06,train,25,50,0.0001,0.7,0.2,0.3,4.0,13.989,13.950036745039688
G06_R0168,G06,test,25,50,0.0001,0.7,0.3,0.3,4.0,15.423,15.36725228819446
G06_R0169,G06,test,25,50,1e-05,0.85,0.1,0.3,4.0,13.01,12.98920942054473
G06_R0170,G06,train,25,50,1e-05,0.85,0.2,0.3,4.0,14.148,14.158244570346271
G06_R0171,G06,test,25,50,1e-05,0.85,0.3,0.3,4.0,15.658,15.646270197240288
G06_R0172,G06,train,25,50,1e-05,0.8,0.1,0.3,4.0,13.011,12.992764365485222
G06_R0173,G06,train,25,50,1e-05,0.8,0.2,0.3,4.0,14.15,14.157448216179608
G06_R0174,G06,train,25,50,1e-05,0.8,0.3,0.3,4.0,15.66,15.64709587134743
G06_R0175,G06,train,25,50,1e-05,0.75,0.1,0.3,4.0,13.013,12.99465622461222
G06_R0176,G06,train,25,50,1e-05,0.75,0.2,0.3,4.0,14.152,14.157566623917726
G06_R0177,G06,test,25,50,1e-05,0.75,0.3,0.3,4.0,15.663,15.649143627299814
G06_R0178,G06,test,25,50,1e-05,0.7,0.1,0.3,4.0,13.015,12.99251400239001
G06_R0179,G06,train,25,50,1e-05,0.7,0.2,0.3,4.0,14.154,14.157483498917724
G06_R0180,G06,test,25,50,1e-05,0.7,0.3,0.3,4.0,15.666,15.650511835633145
G06_R0181,G06,train,25,50,1e-06,0.85,0.1,0.3,4.0,13.052,13.03598424851184
G06_R0182,G06,train,25,50,1e-06,0.85,0.2,0.3,4.0,14.202,14.190041766278837
G06_R0183,G06,train,25,50,1e-06,0.85,0.3,0.3,4.0,15.734,15.67669376023632
G06_R0184,G06,train,25,50,1e-06,0.8,0.1,0.3,4.0,13.052,13.035411649305487
G06_R0185,G06,train,25,50,1e-06,0.8,0.2,0.3,4.0,14.202,14.189197912112173
G06_R0186,G06,test,25,50,1e-06,0.8,0.3,0.3,4.0,15.734,15.675996523629175
G06_R0187,G06,test,25,50,1e-06,0.75,0.1,0.3,4.0,13.053,13.033413451884863
G06_R0188,G06,train,25,50,1e-06,0.75,0.2,0.3,4.0,14.203,14.188623382350274
G06_R0189,G06,train,25,50,1e-06,0.75,0.3,0.3,4.0,15.735,15.680201284045854
G06_R0190,G06,train,25,50,1e-06,0.7,0.1,0.3,4.0,13.053,13.035357800099154
G06_R0191,G06,test,25,50,1e-06,0.7,0.2,0.3,4.0,14.203,14.188552444850275
G06_R0192,G06,train,25,50,1e-06,0.7,0.3,0.3,4.0,15.735,15.683300784045857
G06_R0193,G06,train,100,3,0.001,0.85,0.1,0.3,4.0,8.0586,8.177510223115068
G06_R0194,G06,train,100,3,0.001,0.85,0.2,0.3,4.0,8.8292,8.928100427132938
G06_R0195,G06,train,100,3,0.001,0.85,0.3,0.3,4.0,9.8577,9.86989681779852
G06_R0196,G06,test,100,3,0.001,0.8,0.1,0.3,4.0,8.0677,8.184931994246016
G06_R0197,G06,test,100,3,0.001,0.8,0.2,0.3,4.0,8.8428,8.942933397082424
G06_R0198,G06,test,100,3,0.001,0.8,0.3,0.3,4.0,9.876,9.871048995774714
G06_R0199,G06,test,100,3,0.001,0.75,0.1,0.3,4.0,8.0771,8.179533886210299
G06_R0200,G06,test,100,3,0.001,0.75,0.2,0.3,4.0,8.8569,8.9431726874098
G06_R0201,G06,test,100,3,0.001,0.75,0.3,0.3,4.0,9.8948,9.88194961795636
G06_R0202,G06,train,100,3,0.001,0.7,0.1,0.3,4.0,8.087,8.178088173412679
G06_R0203,G06,train,100,3,0.001,0.7,0.2,0.3,4.0,8.8715,8.935974377885996
G06_R0204,G06,train,100,3,0.001,0.7,0.3,0.3,4.0,9.9143,9.8929625493326
G06_R0205,G06,train,100,3,0.0001,0.85,0.1,0.3,4.0,8.3066,8.294838244593256
G06_R0206,G06,train,100,3,0.0001,0.85,0.2,0.3,4.0,9.0658,9.075148935515896
G06_R0207,G06,test,100,3,0.0001,0.85,0.3,0.3,4.0,10.126,10.205473614087309
G06_R0208,G06,train,100,3,0.0001,0.8,0.1,0.3,4.0,8.3103,8.302320936557535
G06_R0209,G06,train,100,3,0.0001,0.8,0.2,0.3,4.0,9.0712,9.078558476884936
G06_R0210,G06,test,100,3,0.0001,0.8,0.3,0.3,4.0,10.133,10.205186069444451
G06_R0211,G06,test,100,3,0.0001,0.75,0.1,0.3,4.0,8.3141,8.297098503521818
G06_R0212,G06,train,100,3,0.0001,0.75,0.2,0.3,4.0,9.0768,9.079933976289682
G06_R0213,G06,train,100,3,0.0001,0.75,0.3,0.3,4.0,10.141,10.199070039682573
G06_R0214,G06,train,100,3,0.0001,0.7,0.1,0.3,4.0,8.3181,8.295239092509915
G06_R0215,G06,train,100,3,0.0001,0.7,0.2,0.3,4.0,9.0827,9.078824790873018
G06_R0216,G06,test,100,3,0.0001,0.7,0.3,0.3,4.0,10.15,10.199354768849238
G06_R0217,G06,train,100,3,1e-05,0.85,0.1,0.3,4.0,8.3783,8.377662719692463
G06_R0218,G06,train,100,3,1e-05,0.85,0.2,0.3,4.0,9.1422,9.14462435410353
G06_R0219,G06,train,100,3,1e-05,0.85,0.3,0.3,4.0,10.211,10.205952334325405
G06_R0220,G06,test,100,3,1e-05,0.8,0.1,0.3,4.0,8.3795,8.38157925749008
G06_R0221,G06,train,100,3,1e-05,0.8,0.2,0.3,4.0,9.1439,9.146385496365433
G06_R0222,G06,train,100,3,1e-05,0.8,0.3,0.3,4.0,10.214,10.205664789682546
G06_R0223,G06,train,100,3,1e-05,0.75,0.1,0.3,4.0,8.3807,8.382004636359127
G06_R0224,G06,train,100,3,1e-05,0.75,0.2,0.3,4.0,9.1457,9.147888647059869
G06_R0225,G06,test,100,3,1e-05,0.75,0.3,0.3,4.0,10.216,10.199269697420668
G06_R0226,G06,train,100,3,1e-05,0.7,0.1,0.3,4.0,8.3819,8.379748489930558
G06_R0227,G06,train,100,3,1e-05,0.7,0.2,0.3,4.0,9.1476,9.148016859857483
G06_R0228,G06,train,100,3,1e-05,0.7,0.3,0.3,4.0,10.219,10.199554426587332
G06_R0229,G06,train,100,3,1e-06,0.85,0.1,0.3,4.0,8.404,8.395462059771821
G06_R0230,G06,test,100,3,1e-06,0.85,0.2,0.3,4.0,9.1701,9.161925234708711
G06_R0231,G06,train,100,3,1e-06,0.85,0.3,0.3,4.0,10.244,10.240575640286757
G06_R0232,G06,train,100,3,1e-06,0.8,0.1,0.3,4.0,8.4042,8.39950899340277
G06_R0233,G06,train,100,3,1e-06,0.8,0.2,0.3,4.0,9.1704,9.163970071911091
G06_R0234,G06,train,100,3,1e-06,0.8,0.3,0.3,4.0,10.245,10.2402880956439
G06_R0235,G06,train,100,3,1e-06,0.75,0.1,0.3,4.0,8.4044,8.399753652926574
G06_R0236,G06,train,100,3,1e-06,0.75,0.2,0.3,4.0,9.1708,9.16533354790316
G06_R0237,G06,train,100,3,1e-06,0.75,0.3,0.3,4.0,10.246,10.238277786120127
G06_R0238,G06,train,100,3,1e-06,0.7,0.1,0.3,4.0,8.4046,8.397849250843244
G06_R0239,G06,train,100,3,1e-06,0.7,0.2,0.3,4.0,9.1712,9.165524791950777
G06_R0240,G06,train,100,3,1e-06,0.7,0.3,0.3,4.0,10.246,10.238562515286796
G06_R0241,G06,train,100,6,0.001,0.85,0.1,0.3,4.0,9.5302,9.569507014087325
G06_R0242,G06,train,100,6,0.001,0.85,0.2,0.3,4.0,10.418,10.465926799107155
G06_R0243,G06,test,100,6,0.001,0.85,0.3,0.3,4.0,11.614,11.64694843402778
G06_R0244,G06,train,100,6,0.001,0.8,0.1,0.3,4.0,9.5407,9.571424867658754
G06_R0245,G06,train,100,6,0.001,0.8,0.2,0.3,4.0,10.434,10.468725686011922
G06_R0246,G06,train,100,6,0.001,0.8,0.3,0.3,4.0,11.634,11.646132454861116
G06_R0247,G06,train,100,6,0.001,0.75,0.1,0.3,4.0,9.5516,9.573169646825392
G06_R0248,G06,train,100,6,0.001,0.75,0.2,0.3,4.0,10.45,10.47371207886905
G06_R0249,G06,train,100,6,0.001,0.75,0.3,0.3,4.0,11.655,11.66036954924243
G06_R0250,G06,train,100,6,0.001,0.7,0.1,0.3,4.0,9.5629,9.572978365575397
G06_R0251,G06,train,100,6,0.001,0.7,0.2,0.3,4.0,10.467,10.472463424107149
G06_R0252,G06,train,100,6,0.001,0.7,0.3,0.3,4.0,11.677,11.669008069083656
G06_R0253,G06,train,100,6,0.0001,0.85,0.1,0.3,4.0,9.7951,9.802690719530128
G06_R0254,G06,train,100,6,0.0001,0.85,0.2,0.3,4.0,10.641,10.64962443204366
G06_R0255,G06,train,100,6,0.0001,0.85,0.3,0.3,4.0,11.828,11.846168890963249
G06_R0256,G06,train,100,6,0.0001,0.8,0.1,0.3,4.0,9.7993,9.805954720422982
G06_R0257,G06,train,100,6,0.0001,0.8,0.2,0.3,4.0,10.647,10.651809932043664
G06_R0258,G06,train,100,6,0.0001,0.8,0.3,0.3,4.0,11.837,11.84691095197515
G06_R0259,G06,train,100,6,0.0001,0.75,0.1,0.3,4.0,9.8037,9.805262171613458
G06_R0260,G06,train,100,6,0.0001,0.75,0.2,0.3,4.0,10.654,10.652252682043647
G06_R0261,G06,train,100,6,0.0001,0.75,0.3,0.3,4.0,11.846,11.849755073998953
G06_R0262,G06,test,100,6,0.0001,0.7,0.1,0.3,4.0,9.8083,9.805196805839648
G06_R0263,G06,train,100,6,0.0001,0.7,0.2,0.3,4.0,10.661,10.651701443948411
G06_R0264,G06,train,100,6,0.0001,0.7,0.3,0.3,4.0,11.856,11.849547529356096
G06_R0265,G06,train,100,6,1e-05,0.85,0.1,0.3,4.0,9.871,9.868192222073429
G06_R0266,G06,train,100,6,1e-05,0.85,0.2,0.3,4.0,10.715,10.719306044642856
G06_R0267,G06,train,100,6,1e-05,0.85,0.3,0.3,4.0,11.895,11.8998709012897
G06_R0268,G06,train,100,6,1e-05,0.8,0.1,0.3,4.0,9.8723,9.871184556299616
G06_R0269,G06,train,100,6,1e-05,0.8,0.2,0.3,4.0,10.717,10.720434211309524
G06_R0270,G06,train,100,6,1e-05,0.8,0.3,0.3,4.0,11.898,11.900810221230172
G06_R0271,G06,train,100,6,1e-05,0.75,0.1,0.3,4.0,9.8736,9.87270071760914
G06_R0272,G06,test,100,6,1e-05,0.75,0.2,0.3,4.0,10.719,10.719578523809524
G06_R0273,G06,train,100,6,1e-05,0.75,0.3,0.3,4.0,11.902,11.902246152777805
G06_R0274,G06,train,100,6,1e-05,0.7,0.1,0.3,4.0,9.875,9.872670828323432
G06_R0275,G06,train,100,6,1e-05,0.7,0.2,0.3,4.0,10.721,10.719926648809524
G06_R0276,G06,train,100,6,1e-05,0.7,0.3,0.3,4.0,11.905,11.902198087301617
G06_R0277,G06,train,100,6,1e-06,0.85,0.1,0.3,4.0,9.899,9.891892762184357
G06_R0278,G06,train,100,6,1e-06,0.85,0.2,0.3,4.0,10.743,10.735756334973992
G06_R0279,G06,train,100,6,1e-06,0.85,0.3,0.3,4.0,11.927,11.92213869092709
G06_R0280,G06,train,100,6,1e-06,0.8,0.1,0.3,4.0,9.8992,9.894816749981976
G06_R0281,G06,train,100,6,1e-06,0.8,0.2,0.3,4.0,10.744,10.736645647473996
G06_R0282,G06,train,100,6,1e-06,0.8,0.3,0.3,4.0,11.928,11.923018345688993
G06_R0283,G06,train,100,6,1e-06,0.75,0.1,0.3,4.0,9.8994,9.895418277065325
G06_R0284,G06,test,100,6,1e-06,0.75,0.2,0.3,4.0,10.744,10.73627300164066
G06_R0285,G06,train,100,6,1e-06,0.75,0.3,0.3,4.0,11.928,11.923692137355676
G06_R0286,G06,train,100,6,1e-06,0.7,0.1,0.3,4.0,9.8996,9.895579669029614
G06_R0287,G06,train,100,6,1e-06,0.7,0.2,0.3,4.0,10.745,10.736621126640657
G06_R0288,G06,train,100,6,1e-06,0.7,0.3,0.3,4.0,11.929,11.923830574855677
G06_R0289,G06,train,100,20,0.001,0.85,0.1,0.3,4.0,13.424,13.507206395472611
G06_R0290,G06,train,100,20,0.001,0.85,0.2,0.3,4.0,14.69,14.745116802579338
G06_R0291,G06,train,100,20,0.001,0.85,0.3,0.3,4.0,16.427,16.482089310560944
G06_R0292,G06,train,100,20,0.001,0.8,0.1,0.3,4.0,13.44,13.51370255172261
G06_R0293,G06,train,100,20,0.001,0.8,0.2,0.3,4.0,14.713,14.74695042757934
G06_R0294,G06,test,100,20,0.001,0.8,0.3,0.3,4.0,16.456,16.497184635461764
G06_R0295,G06,train,100,20,0.001,0.75,0.1,0.3,4.0,13.455,13.516565178210715
G06_R0296,G06,train,100,20,0.001,0.75,0.2,0.3,4.0,14.736,14.75607783531744
G06_R0297,G06,train,100,20,0.001,0.75,0.3,0.3,4.0,16.486,16.502285218795098
G06_R0298,G06,test,100,20,0.001,0.7,0.1,0.3,4.0,13.471,13.516565178210715
G06_R0299,G06,train,100,20,0.001,0.7,0.2,0.3,4.0,14.76,14.75507416468252
G06_R0300,G06,train,100,20,0.001,0.7,0.3,0.3,4.0,16.515,16.511122572465723
G06_R0301,G06,train,100,20,0.0001,0.85,0.1,0.3,4.0,13.763,13.750206494633815
G06_R0302,G06,train,100,20,0.0001,0.85,0.2,0.3,4.0,14.922,14.93334128373009
G06_R0303,G06,train,100,20,0.0001,0.85,0.3,0.3,4.0,16.55,16.573135716269842
G06_R0304,G06,train,100,20,0.0001,0.8,0.1,0.3,4.0,13.769,13.757445606240951
G06_R0305,G06,train,100,20,0.0001,0.8,0.2,0.3,4.0,14.931,14.935706580357078
G06_R0306,G06,train,100,20,0.0001,0.8,0.3,0.3,4.0,16.563,16.574278132936495
G06_R0307,G06,train,100,20,0.0001,0.75,0.1,0.3,4.0,13.775,13.761870345824317
G06_R0308,G06,train,100,20,0.0001,0.75,0.2,0.3,4.0,14.94,14.94155223809519
G06_R0309,G06,train,100,20,0.0001,0.75,0.3,0.3,4.0,16.576,16.57699842311506
G06_R0310,G06,train,100,20,0.0001,0.7,0.1,0.3,4.0,13.782,13.76156628332432
G06_R0311,G06,train,100,20,0.0001,0.7,0.2,0.3,4.0,14.95,14.941333053571382
G06_R0312,G06,train,100,20,0.0001,0.7,0.3,0.3,4.0,16.591,16.576857652281728
G06_R0313,G06,train,100,20,1e-05,0.85,0.1,0.3,4.0,13.86,13.860119180555552
G06_R0314,G06,train,100,20,1e-05,0.85,0.2,0.3,4.0,15.005,15.010913416305923
G06_R0315,G06,train,100,20,1e-05,0.85,0.3,0.3,4.0,16.601,16.61353836408728
G06_R0316,G06,train,100,20,1e-05,0.8,0.1,0.3,4.0,13.861,13.86302841716269
G06_R0317,G06,test,100,20,1e-05,0.8,0.2,0.3,4.0,15.008,15.011840454004346
G06_R0318,G06,train,100,20,1e-05,0.8,0.3,0.3,4.0,16.605,16.613635465277756
G06_R0319,G06,train,100,20,1e-05,0.75,0.1,0.3,4.0,13.863,13.863453253472176
G06_R0320,G06,train,100,20,1e-05,0.75,0.2,0.3,4.0,15.011,15.014768314123396
G06_R0321,G06,train,100,20,1e-05,0.75,0.3,0.3,4.0,16.61,16.61286253670633
G06_R0322,G06,train,100,20,1e-05,0.7,0.1,0.3,4.0,13.865,13.863074241567412
G06_R0323,G06,train,100,20,1e-05,0.7,0.2,0.3,4.0,15.014,15.015214456980548
G06_R0324,G06,test,100,20,1e-05,0.7,0.3,0.3,4.0,16.614,16.61286253670633
G06_R0325,G06,train,100,20,1e-06,0.85,0.1,0.3,4.0,13.897,13.888749237599257
G06_R0326,G06,train,100,20,1e-06,0.85,0.2,0.3,4.0,15.041,15.028883089375856
G06_R0327,G06,train,100,20,1e-06,0.85,0.3,0.3,4.0,16.638,16.626199762896768
G06_R0328,G06,train,100,20,1e-06,0.8,0.1,0.3,4.0,13.897,13.891422268849253
G06_R0329,G06,test,100,20,1e-06,0.8,0.2,0.3,4.0,15.042,15.029539564574277
G06_R0330,G06,train,100,20,1e-06,0.8,0.3,0.3,4.0,16.639,16.62644455158724
G06_R0331,G06,train,100,20,1e-06,0.75,0.1,0.3,4.0,13.897,13.891709646825358
G06_R0332,G06,train,100,20,1e-06,0.75,0.2,0.3,4.0,15.042,15.032582528859992
G06_R0333,G06,test,100,20,1e-06,0.75,0.3,0.3,4.0,16.64,16.626325748015812
G06_R0334,G06,train,100,20,1e-06,0.7,0.1,0.3,4.0,13.898,13.891337822420594
G06_R0335,G06,train,100,20,1e-06,0.7,0.2,0.3,4.0,15.043,15.033047838383808
G06_R0336,G06,test,100,20,1e-06,0.7,0.3,0.3,4.0,16.641,16.626325748015812
G06_R0337,G06,train,100,50,0.001,0.85,0.1,0.3,4.0,17.881,17.958791509920637
G06_R0338,G06,train,100,50,0.001,0.85,0.2,0.3,4.0,19.632,19.72191983779764
G06_R0339,G06,train,100,50,0.001,0.85,0.3,0.3,4.0,22.078,22.128851963789693
G06_R0340,G06,train,100,50,0.001,0.8,0.1,0.3,4.0,17.901,17.96059815575397
G06_R0341,G06,train,100,50,0.001,0.8,0.2,0.3,4.0,19.663,19.721503796130968
G06_R0342,G06,train,100,50,0.001,0.8,0.3,0.3,4.0,22.119,22.1381008154762
G06_R0343,G06,train,100,50,0.001,0.75,0.1,0.3,4.0,17.923,17.96717142063492
G06_R0344,G06,train,100,50,0.001,0.75,0.2,0.3,4.0,19.696,19.72989389136905
G06_R0345,G06,train,100,50,0.001,0.75,0.3,0.3,4.0,22.16,22.160038781475485
G06_R0346,G06,train,100,50,0.001,0.7,0.1,0.3,4.0,17.945,17.964772358134923
G06_R0347,G06,test,100,50,0.001,0.7,0.2,0.3,4.0,19.729,19.73074839136905
G06_R0348,G06,train,100,50,0.001,0.7,0.3,0.3,4.0,22.202,22.170639952110413
G06_R0349,G06,train,100,50,0.0001,0.85,0.1,0.3,4.0,18.321,18.32702109672621
G06_R0350,G06,test,100,50,0.0001,0.85,0.2,0.3,4.0,19.886,19.90748017311506
G06_R0351,G06,train,100,50,0.0001,0.85,0.3,0.3,4.0,22.136,22.147999079996417
G06_R0352,G06,train,100,50,0.0001,0.8,0.1,0.3,4.0,18.329,18.329424200892863
G06_R0353,G06,train,100,50,0.0001,0.8,0.2,0.3,4.0,19.898,19.90488640228172
G06_R0354,G06,train,100,50,0.0001,0.8,0.3,0.3,4.0,22.154,22.15734567573052
G06_R0355,G06,train,100,50,0.0001,0.75,0.1,0.3,4.0,18.338,18.332377283234145
G06_R0356,G06,train,100,50,0.0001,0.75,0.2,0.3,4.0,19.911,19.91392264335313
G06_R0357,G06,train,100,50,0.0001,0.75,0.3,0.3,4.0,22.173,22.172620297979783
G06_R0358,G06,train,100,50,0.0001,0.7,0.1,0.3,4.0,18.347,18.329492272817483
G06_R0359,G06,train,100,50,0.0001,0.7,0.2,0.3,4.0,19.924,19.914250414186466
G06_R0360,G06,train,100,50,0.0001,0.7,0.3,0.3,4.0,22.192,22.18221023795996
G06_R0361,G06,train,100,50,1e-05,0.85,0.1,0.3,4.0,18.449,18.45387073859126
G06_R0362,G06,train,100,50,1e-05,0.85,0.2,0.3,4.0,19.985,19.991672614583344
G06_R0363,G06,train,100,50,1e-05,0.85,0.3,0.3,4.0,22.169,22.16666464632937
G06_R0364,G06,train,100,50,1e-05,0.8,0.1,0.3,4.0,18.451,18.455032613591257
G06_R0365,G06,test,100,50,1e-05,0.8,0.2,0.3,4.0,19.989,19.989213010416663
G06_R0366,G06,train,100,50,1e-05,0.8,0.3,0.3,4.0,22.174,22.17495317509918
G06_R0367,G06,train,100,50,1e-05,0.75,0.1,0.3,4.0,18.454,18.455226557539643
G06_R0368,G06,train,100,50,1e-05,0.75,0.2,0.3,4.0,19.993,19.993550709821417
G06_R0369,G06,train,100,50,1e-05,0.75,0.3,0.3,4.0,22.18,22.182797449134146
G06_R0370,G06,train,100,50,1e-05,0.7,0.1,0.3,4.0,18.457,18.453964192956317
G06_R0371,G06,test,100,50,1e-05,0.7,0.2,0.3,4.0,19.997,19.993630980654743
G06_R0372,G06,test,100,50,1e-05,0.7,0.3,0.3,4.0,22.187,22.189602984848467
G06_R0373,G06,train,100,50,1e-06,0.85,0.1,0.3,4.0,18.499,18.491749714285703
G06_R0374,G06,train,100,50,1e-06,0.85,0.2,0.3,4.0,20.033,20.00053033482143
G06_R0375,G06,train,100,50,1e-06,0.85,0.3,0.3,4.0,22.212,22.19753230203821
G06_R0376,G06,train,100,50,1e-06,0.8,0.1,0.3,4.0,18.5,18.492822339285706
G06_R0377,G06,test,100,50,1e-06,0.8,0.2,0.3,4.0,20.034,19.998136772321423
G06_R0378,G06,train,100,50,1e-06,0.8,0.3,0.3,4.0,22.213,22.203942508883436
G06_R0379,G06,train,100,50,1e-06,0.75,0.1,0.3,4.0,18.5,18.49253589732142
G06_R0380,G06,test,100,50,1e-06,0.75,0.2,0.3,4.0,20.035,20.00247447172617
G06_R0381,G06,test,100,50,1e-06,0.75,0.3,0.3,4.0,22.214,22.205346787653266
G06_R0382,G06,train,100,50,1e-06,0.7,0.1,0.3,4.0,18.5,18.491808438988087
G06_R0383,G06,train,100,50,1e-06,0.7,0.2,0.3,4.0,20.035,20.002577867559506
G06_R0384,G06,train,100,50,1e-06,0.7,0.3,0.3,4.0,22.216,22.20866346870487
G06_R0385,G06,train,250,3,0.001,0.85,0.1,0.3,4.0,9.7418,9.82662881592263
G06_R0386,G06,train,250,3,0.001,0.85,0.2,0.3,4.0,10.665,10.71415764353356
G06_R0387,G06,test,250,3,0.001,0.85,0.3,0.3,4.0,12.244,12.369736977588378
