case_uid,geometry_id,split,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value
G05_R0250,G05,test,100,6,0.001,0.7,0.1,0.2,5.0,18.165227,18.13437711294292
G05_R0251,G05,train,100,6,0.001,0.7,0.2,0.2,5.0,26.530441,26.434229845324467
G05_R0252,G05,train,100,6,0.001,0.7,0.3,0.2,5.0,39.807754,39.774183872247775
G05_R0253,G05,train,100,6,0.0001,0.85,0.1,0.2,5.0,22.342602,22.360267768618694
G05_R0254,G05,train,100,6,0.0001,0.85,0.2,0.2,5.0,34.836484,34.87415756625568
G05_R0255,G05,train,100,6,0.0001,0.85,0.3,0.2,5.0,55.823051,55.85647944436892
G05_R0256,G05,train,100,6,0.0001,0.8,0.1,0.2,5.0,22.399934,22.39545198049333
G05_R0257,G05,train,100,6,0.0001,0.8,0.2,0.2,5.0,34.963696,34.95196812081127
G05_R0258,G05,train,100,6,0.0001,0.8,0.3,0.2,5.0,56.069094,56.04163833941331
G05_R0259,G05,train,100,6,0.0001,0.75,0.1,0.2,5.0,22.462199,22.4698945681125
G05_R0260,G05,test,100,6,0.0001,0.75,0.2,0.2,5.0,35.10283,35.13902419119823
G05_R0261,G05,train,100,6,0.0001,0.75,0.3,0.2,5.0,56.340043,56.37379422992496
G05_R0262,G05,train,100,6,0.0001,0.7,0.1,0.2,5.0,22.528386,22.519266096862683
G05_R0263,G05,train,100,6,0.0001,0.7,0.2,0.2,5.0,35.255874,35.234839598019505
G05_R0264,G05,train,100,6,0.0001,0.7,0.3,0.2,5.0,56.640883,56.5996500207589
G05_R0265,G05,train,100,6,1e-05,0.85,0.1,0.2,5.0,32.212896,32.238636894514045
G05_R0266,G05,train,100,6,1e-05,0.85,0.2,0.2,5.0,66.049246,66.11320883202907
G05_R0267,G05,train,100,6,1e-05,0.85,0.3,0.2,5.0,121.726,121.8265315072518
G05_R0268,G05,train,100,6,1e-05,0.8,0.1,0.2,5.0,32.299638,32.29103435329692
G05_R0269,G05,train,100,6,1e-05,0.8,0.2,0.2,5.0,66.296903,66.27528676087277
G05_R0270,G05,train,100,6,1e-05,0.8,0.3,0.2,5.0,122.215559,122.18926924838952
G05_R0271,G05,train,100,6,1e-05,0.75,0.1,0.2,5.0,32.398353,32.411586453328056
G05_R0272,G05,train,100,6,1e-05,0.75,0.2,0.2,5.0,66.580528,66.65007099489218
G05_R0273,G05,train,100,6,1e-05,0.75,0.3,0.2,5.0,122.775079,122.95786111899122
G05_R0274,G05,train,100,6,1e-05,0.7,0.1,0.2,5.0,32.510039,32.49466528814938
G05_R0275,G05,test,100,6,1e-05,0.7,0.2,0.2,5.0,66.90811599999999,66.81319996497204
G05_R0276,G05,train,100,6,1e-05,0.7,0.3,0.2,5.0,123.424551,123.16406605795568
G05_R0277,G05,train,100,6,1e-06,0.85,0.1,0.2,5.0,105.159322,105.15061993194128
G05_R0278,G05,test,100,6,1e-06,0.85,0.2,0.2,5.0,329.91875500000003,330.18456377167377
G05_R0279,G05,train,100,6,1e-06,0.85,0.3,0.2,5.0,699.635938,699.841509113112
G05_R0280,G05,train,100,6,1e-06,0.8,0.1,0.2,5.0,105.479228,105.44507584751273
G05_R0281,G05,train,100,6,1e-06,0.8,0.2,0.2,5.0,330.728629,330.7402201401492
G05_R0282,G05,train,100,6,1e-06,0.8,0.3,0.2,5.0,701.135786,701.4109071629014
G05_R0283,G05,train,100,6,1e-06,0.75,0.1,0.2,5.0,105.829127,105.82265631709464
G05_R0284,G05,train,100,6,1e-06,0.75,0.2,0.2,5.0,331.648495,331.8705223248446
G05_R0285,G05,train,100,6,1e-06,0.75,0.3,0.2,5.0,702.8656209999999,703.2345418274933
G05_R0286,G05,train,100,6,1e-06,0.7,0.1,0.2,5.0,106.229019,106.1950520731164
G05_R0287,G05,test,100,6,1e-06,0.7,0.2,0.2,5.0,332.718349,332.9267173123312
G05_R0288,G05,train,100,6,1e-06,0.7,0.3,0.2,5.0,704.8654429999999,705.4270888257497
G05_R0289,G05,train,100,20,0.001,0.85,0.1,0.2,5.0,17.889364,17.904655598896937
G05_R0290,G05,train,100,20,0.001,0.85,0.2,0.2,5.0,25.999876,26.03773766408201
G05_R0291,G05,train,100,20,0.001,0.85,0.3,0.2,5.0,38.819399,38.88095972729107
G05_R0292,G05,train,100,20,0.001,0.8,0.1,0.2,5.0,17.975393,17.96589121775855
G05_R0293,G05,train,100,20,0.001,0.8,0.2,0.2,5.0,26.164819,26.140265234772396
G05_R0294,G05,train,100,20,0.001,0.8,0.3,0.2,5.0,39.124275,39.13521203141863
G05_R0295,G05,train,100,20,0.001,0.75,0.1,0.2,5.0,18.06635,18.090028895393708
G05_R0296,G05,train,100,20,0.001,0.75,0.2,0.2,5.0,26.340677,26.36041398816972
G05_R0297,G05,train,100,20,0.001,0.75,0.3,0.2,5.0,39.452063,39.50887098572532
G05_R0298,G05,train,100,20,0.001,0.7,0.1,0.2,5.0,18.165227,18.138520210768817
G05_R0299,G05,test,100,20,0.001,0.7,0.2,0.2,5.0,26.530441,26.43135426632447
G05_R0300,G05,train,100,20,0.001,0.7,0.3,0.2,5.0,39.807754,39.76280064721058
G05_R0301,G05,train,100,20,0.0001,0.85,0.1,0.2,5.0,22.342602,22.359474017519496
G05_R0302,G05,train,100,20,0.0001,0.85,0.2,0.2,5.0,34.836484,34.87222974849974
G05_R0303,G05,train,100,20,0.0001,0.85,0.3,0.2,5.0,55.823051,55.85640352862933
G05_R0304,G05,train,100,20,0.0001,0.8,0.1,0.2,5.0,22.399934,22.394616862519133
G05_R0305,G05,train,100,20,0.0001,0.8,0.2,0.2,5.0,34.963696,34.95008378243034
G05_R0306,G05,train,100,20,0.0001,0.8,0.3,0.2,5.0,56.069094,56.04176563542373
G05_R0307,G05,train,100,20,0.0001,0.75,0.1,0.2,5.0,22.462199,22.469472980815382
G05_R0308,G05,train,100,20,0.0001,0.75,0.2,0.2,5.0,35.10283,35.13634074265657
G05_R0309,G05,train,100,20,0.0001,0.75,0.3,0.2,5.0,56.340043,56.37425820863928
G05_R0310,G05,train,100,20,0.0001,0.7,0.1,0.2,5.0,22.528386,22.51880559394057
G05_R0311,G05,train,100,20,0.0001,0.7,0.2,0.2,5.0,35.255874,35.232017015477844
G05_R0312,G05,train,100,20,0.0001,0.7,0.3,0.2,5.0,56.640883,56.60022689488987
G05_R0313,G05,train,100,20,1e-05,0.85,0.1,0.2,5.0,32.212896,32.23657843683546
G05_R0314,G05,train,100,20,1e-05,0.85,0.2,0.2,5.0,66.049246,66.11661188921657
G05_R0315,G05,train,100,20,1e-05,0.85,0.3,0.2,5.0,121.726,121.81493338006874
G05_R0316,G05,train,100,20,1e-05,0.8,0.1,0.2,5.0,32.299638,32.28883628874334
G05_R0317,G05,train,100,20,1e-05,0.8,0.2,0.2,5.0,66.296903,66.27954313931028
G05_R0318,G05,train,100,20,1e-05,0.8,0.3,0.2,5.0,122.215559,122.17960916585233
G05_R0319,G05,train,100,20,1e-05,0.75,0.1,0.2,5.0,32.398353,32.4114048817358
G05_R0320,G05,train,100,20,1e-05,0.75,0.2,0.2,5.0,66.580528,66.64952161268381
G05_R0321,G05,train,100,20,1e-05,0.75,0.3,0.2,5.0,122.775079,122.90105523675602
G05_R0322,G05,train,100,20,1e-05,0.7,0.1,0.2,5.0,32.510039,32.49458027364338
G05_R0323,G05,train,100,20,1e-05,0.7,0.2,0.2,5.0,66.90811599999999,66.811683544222
G05_R0324,G05,test,100,20,1e-05,0.7,0.3,0.2,5.0,123.424551,123.1045467350955
G05_R0325,G05,train,100,20,1e-06,0.85,0.1,0.2,5.0,105.159322,105.15197280400685
G05_R0326,G05,train,100,20,1e-06,0.85,0.2,0.2,5.0,329.91875500000003,330.15665593095946
G05_R0327,G05,train,100,20,1e-06,0.85,0.3,0.2,5.0,699.635938,699.8394949779156
G05_R0328,G05,test,100,20,1e-06,0.8,0.1,0.2,5.0,105.479228,105.44418077922109
G05_R0329,G05,train,100,20,1e-06,0.8,0.2,0.2,5.0,330.728629,330.7258679301492
G05_R0330,G05,test,100,20,1e-06,0.8,0.3,0.2,5.0,701.135786,701.443429554626
G05_R0331,G05,train,100,20,1e-06,0.75,0.1,0.2,5.0,105.829127,105.8186807748446
G05_R0332,G05,train,100,20,1e-06,0.75,0.2,0.2,5.0,331.648495,331.89123570705
G05_R0333,G05,train,100,20,1e-06,0.75,0.3,0.2,5.0,702.8656209999999,703.2295983866384
G05_R0334,G05,test,100,20,1e-06,0.7,0.1,0.2,5.0,106.229019,106.1930610920122
G05_R0335,G05,train,100,20,1e-06,0.7,0.2,0.2,5.0,332.718349,332.9154297277894
G05_R0336,G05,test,100,20,1e-06,0.7,0.3,0.2,5.0,704.8654429999999,705.5118219505464
G05_R0337,G05,train,100,50,0.001,0.85,0.1,0.2,5.0,17.889364,17.904655598896937
G05_R0338,G05,train,100,50,0.001,0.85,0.2,0.2,5.0,25.999876,26.039496679811176
G05_R0339,G05,train,100,50,0.001,0.85,0.3,0.2,5.0,38.819399,38.88371358615566
G05_R0340,G05,test,100,50,0.001,0.8,0.1,0.2,5.0,17.975393,17.96589121775855
G05_R0341,G05,test,100,50,0.001,0.8,0.2,0.2,5.0,26.164819,26.14324412562061
G05_R0342,G05,train,100,50,0.001,0.8,0.3,0.2,5.0,39.124275,39.134879118512366
G05_R0343,G05,test,100,50,0.001,0.75,0.1,0.2,5.0,18.06635,18.090028895393708
G05_R0344,G05,train,100,50,0.001,0.75,0.2,0.2,5.0,26.340677,26.37021448723817
G05_R0345,G05,train,100,50,0.001,0.75,0.3,0.2,5.0,39.452063,39.50439427043364
G05_R0346,G05,train,100,50,0.001,0.7,0.1,0.2,5.0,18.165227,18.138520210768817
G05_R0347,G05,train,100,50,0.001,0.7,0.2,0.2,5.0,26.530441,26.44120703247625
G05_R0348,G05,train,100,50,0.001,0.7,0.3,0.2,5.0,39.807754,39.7582814506689
G05_R0349,G05,train,100,50,0.0001,0.85,0.1,0.2,5.0,22.342602,22.35843471968617
G05_R0350,G05,train,100,50,0.0001,0.85,0.2,0.2,5.0,34.836484,34.87017621241046
G05_R0351,G05,train,100,50,0.0001,0.85,0.3,0.2,5.0,55.823051,55.85610053508766
G05_R0352,G05,train,100,50,0.0001,0.8,0.1,0.2,5.0,22.399934,22.393577564685803
G05_R0353,G05,train,100,50,0.0001,0.8,0.2,0.2,5.0,34.963696,34.948395468841056
G05_R0354,G05,train,100,50,0.0001,0.8,0.3,0.2,5.0,56.069094,56.04146264188207
G05_R0355,G05,train,100,50,0.0001,0.75,0.1,0.2,5.0,22.462199,22.469367379089185
G05_R0356,G05,train,100,50,0.0001,0.75,0.2,0.2,5.0,35.10283,35.1338593657816
G05_R0357,G05,train,100,50,0.0001,0.75,0.3,0.2,5.0,56.340043,56.37275487895179
G05_R0358,G05,train,100,50,0.0001,0.7,0.1,0.2,5.0,22.528386,22.51876225721437
G05_R0359,G05,train,100,50,0.0001,0.7,0.2,0.2,5.0,35.255874,35.22943418672787
G05_R0360,G05,train,100,50,0.0001,0.7,0.3,0.2,5.0,56.640883,56.59851685832739
G05_R0361,G05,train,100,50,1e-05,0.85,0.1,0.2,5.0,32.212897000000005,32.23531192903484
G05_R0362,G05,test,100,50,1e-05,0.85,0.2,0.2,5.0,66.049246,66.12153412846656
G05_R0363,G05,train,100,50,1e-05,0.85,0.3,0.2,5.0,121.726,121.81591689163125
G05_R0364,G05,train,100,50,1e-05,0.8,0.1,0.2,5.0,32.299638,32.287569780942725
G05_R0365,G05,train,100,50,1e-05,0.8,0.2,0.2,5.0,66.296903,66.28414155547692
G05_R0366,G05,test,100,50,1e-05,0.8,0.3,0.2,5.0,122.215559,122.1805926774148
G05_R0367,G05,train,100,50,1e-05,0.75,0.1,0.2,5.0,32.398354000000005,32.41196930996497
G05_R0368,G05,train,100,50,1e-05,0.75,0.2,0.2,5.0,66.580528,66.65569690185049
G05_R0369,G05,train,100,50,1e-05,0.75,0.3,0.2,5.0,122.775079,122.90203874831852
G05_R0370,G05,train,100,50,1e-05,0.7,0.1,0.2,5.0,32.511039000000004,32.494895724164216
G05_R0371,G05,train,100,50,1e-05,0.7,0.2,0.2,5.0,66.90811599999999,66.81697931203452
G05_R0372,G05,test,100,50,1e-05,0.7,0.3,0.2,5.0,123.424551,123.1045467350955
G05_R0373,G05,train,100,50,1e-06,0.85,0.1,0.2,5.0,105.159322,105.15073433570322
G05_R0374,G05,train,100,50,1e-06,0.85,0.2,0.2,5.0,329.91875500000003,330.14033072289305
G05_R0375,G05,train,100,50,1e-06,0.85,0.3,0.2,5.0,699.635938,699.8438962682194
G05_R0376,G05,train,100,50,1e-06,0.8,0.1,0.2,5.0,105.479228,105.44395792825092
G05_R0377,G05,train,100,50,1e-06,0.8,0.2,0.2,5.0,330.728629,330.71131457249953
G05_R0378,G05,train,100,50,1e-06,0.8,0.3,0.2,5.0,701.135786,701.4207006848021
G05_R0379,G05,train,100,50,1e-06,0.75,0.1,0.2,5.0,105.829127,105.81712820799046
G05_R0380,G05,test,100,50,1e-06,0.75,0.2,0.2,5.0,331.648495,331.8898932511124
G05_R0381,G05,train,100,50,1e-06,0.75,0.3,0.2,5.0,702.8656209999999,703.2104535358707
G05_R0382,G05,train,100,50,1e-06,0.7,0.1,0.2,5.0,106.229019,106.1928522998247
G05_R0383,G05,train,100,50,1e-06,0.7,0.2,0.2,5.0,332.718349,332.9014551952268
G05_R0384,G05,test,100,50,1e-06,0.7,0.3,0.2,5.0,704.8654429999999,705.5023996183621
G05_R0385,G05,train,250,3,0.001,0.85,0.1,0.2,5.0,53.743645,53.82142435775295
G05_R0386,G05,train,250,3,0.001,0.85,0.2,0.2,5.0,80.073689,80.19977919064083
G05_R0387,G05,train,250,3,0.001,0.85,0.3,0.2,5.0,122.152989,122.2827788978562
G05_R0388,G05,train,250,3,0.001,0.8,0.1,0.2,5.0,54.06946,54.04321826666173
G05_R0389,G05,train,250,3,0.001,0.8,0.2,0.2,5.0,80.716712,80.72154585318275
G05_R0390,G05,train,250,3,0.001,0.8,0.3,0.2,5.0,123.381174,123.49985822763983
G05_R0391,G05,test,250,3,0.001,0.75,0.1,0.2,5.0,54.417125000000006,54.55622146843466
G05_R0392,G05,test,250,3,0.001,0.75,0.2,0.2,5.0,81.404502,81.67149672630751
G05_R0393,G05,train,250,3,0.001,0.75,0.3,0.2,5.0,124.709267,124.85212159703744
G05_R0394,G05,train,250,3,0.001,0.7,0.1,0.2,5.0,54.789619,54.670473689476445
G05_R0395,G05,train,250,3,0.001,0.7,0.2,0.2,5.0,82.144241,82.04281048322513
G05_R0396,G05,train,250,3,0.001,0.7,0.3,0.2,5.0,126.147261,126.50084087046548
G05_R0397,G05,train,250,3,0.0001,0.85,0.1,0.2,5.0,66.01930899999999,66.0590462343798
G05_R0398,G05,train,250,3,0.0001,0.85,0.2,0.2,5.0,104.35358,104.46560911694294
G05_R0399,G05,train,250,3,0.0001,0.85,0.3,0.2,5.0,168.857607,169.0714193809248
G05_R0400,G05,train,250,3,0.0001,0.8,0.1,0.2,5.0,66.236936,66.20349836497344
G05_R0401,G05,train,250,3,0.0001,0.8,0.2,0.2,5.0,104.912881,104.83213348820212
G05_R0402,G05,train,250,3,0.0001,0.8,0.3,0.2,5.0,169.97048,169.8427014878065
G05_R0403,G05,train,250,3,0.0001,0.75,0.1,0.2,5.0,66.473428,66.5089191186246
G05_R0404,G05,train,250,3,0.0001,0.75,0.2,0.2,5.0,105.522105,105.60231031300432
G05_R0405,G05,train,250,3,0.0001,0.75,0.3,0.2,5.0,171.223648,171.45073236890147
G05_R0406,G05,train,250,3,0.0001,0.7,0.1,0.2,5.0,66.732761,66.66708697715781
G05_R0407,G05,train,250,3,0.0001,0.7,0.2,0.2,5.0,106.211232,106.1200055192151
G05_R0408,G05,train,250,3,0.0001,0.7,0.3,0.2,5.0,172.647137,171.9337929653607
G05_R0409,G05,train,250,3,1e-05,0.85,0.1,0.2,5.0,93.168401,93.29943275111484
G05_R0410,G05,train,250,3,1e-05,0.85,0.2,0.2,5.0,188.621369,188.9855420408149
G05_R0411,G05,train,250,3,1e-05,0.85,0.3,0.2,5.0,344.86763,345.2233363053087
G05_R0412,G05,test,250,3,1e-05,0.8,0.1,0.2,5.0,93.573862,93.5228384948224
G05_R0413,G05,test,250,3,1e-05,0.8,0.2,0.2,5.0,189.900716,189.8218641299504
G05_R0414,G05,train,250,3,1e-05,0.8,0.3,0.2,5.0,347.47704000000004,347.389831038358
G05_R0415,G05,train,250,3,1e-05,0.75,0.1,0.2,5.0,94.03727,94.14953526578498
G05_R0416,G05,train,250,3,1e-05,0.75,0.2,0.2,5.0,191.380008,191.68343550922475
G05_R0417,G05,train,250,3,1e-05,0.75,0.3,0.2,5.0,350.49641,350.954780087852
G05_R0418,G05,train,250,3,1e-05,0.7,0.1,0.2,5.0,94.570616,94.48276183579078
G05_R0419,G05,train,250,3,1e-05,0.7,0.2,0.2,5.0,193.09924,192.87938465771424
G05_R0420,G05,test,250,3,1e-05,0.7,0.3,0.2,5.0,354.01576,353.54329979125663
G05_R0421,G05,train,250,3,1e-06,0.85,0.1,0.2,5.0,279.716671,279.8828428292329
G05_R0422,G05,train,250,3,1e-06,0.85,0.2,0.2,5.0,862.75248,863.3521583402187
G05_R0423,G05,train,250,3,1e-06,0.85,0.3,0.2,5.0,1820.15434,1821.253414891766
G05_R0424,G05,train,250,3,1e-06,0.8,0.1,0.2,5.0,280.956474,281.12210482772497
G05_R0425,G05,train,250,3,1e-06,0.8,0.2,0.2,5.0,866.75223,867.3510318809998
G05_R0426,G05,train,250,3,1e-06,0.8,0.3,0.2,5.0,1828.15405,1828.9429942584109
G05_R0427,G05,train,250,3,1e-06,0.75,0.1,0.2,5.0,282.436263,282.52314284282363
G05_R0428,G05,train,250,3,1e-06,0.75,0.2,0.2,5.0,871.57195,872.1626033016925
G05_R0429,G05,train,250,3,1e-06,0.75,0.3,0.2,5.0,1837.55373,1838.4371042380812
G05_R0430,G05,train,250,3,1e-06,0.7,0.1,0.2,5.0,284.216035,284.30326626448084
G05_R0431,G05,test,250,3,1e-06,0.7,0.2,0.2,5.0,877.28165,878.1216290767096
G05_R0432,G05,train,250,3,1e-06,0.7,0.3,0.2,5.0,1848.75339,1849.690730400512
G05_R0433,G05,train,250,6,0.001,0.85,0.1,0.2,5.0,53.743645,53.82374185056545
G05_R0434,G05,train,250,6,0.001,0.85,0.2,0.2,5.0,80.073689,80.19054973899495
G05_R0435,G05,train,250,6,0.001,0.85,0.3,0.2,5.0,122.152989,122.28345195329368
G05_R0436,G05,train,250,6,0.001,0.8,0.1,0.2,5.0,54.06946,54.04493562697424
G05_R0437,G05,train,250,6,0.001,0.8,0.2,0.2,5.0,80.716712,80.71238486653687
G05_R0438,G05,train,250,6,0.001,0.8,0.3,0.2,5.0,123.381174,123.50073366251478
G05_R0439,G05,train,250,6,0.001,0.75,0.1,0.2,5.0,54.417125000000006,54.55420456218465
G05_R0440,G05,train,250,6,0.001,0.75,0.2,0.2,5.0,81.404502,81.67158151847417
G05_R0441,G05,train,250,6,0.001,0.75,0.3,0.2,5.0,124.709267,124.84708956741244
G05_R0442,G05,train,250,6,0.001,0.7,0.1,0.2,5.0,54.789619,54.66845678322644
G05_R0443,G05,train,250,6,0.001,0.7,0.2,0.2,5.0,82.144241,82.0447656791418
G05_R0444,G05,test,250,6,0.001,0.7,0.3,0.2,5.0,126.147261,126.52387782984034
G05_R0445,G05,train,250,6,0.0001,0.85,0.1,0.2,5.0,66.01930899999999,66.05478428498105
G05_R0446,G05,train,250,6,0.0001,0.85,0.2,0.2,5.0,104.35358,104.45917256144294
G05_R0447,G05,train,250,6,0.0001,0.85,0.3,0.2,5.0,168.857607,169.05511347973726
G05_R0448,G05,train,250,6,0.0001,0.8,0.1,0.2,5.0,66.236936,66.1991553745122
G05_R0449,G05,train,250,6,0.0001,0.8,0.2,0.2,5.0,104.912881,104.82569693270214
G05_R0450,G05,train,250,6,0.0001,0.8,0.3,0.2,5.0,169.97048,169.82256944151482
G05_R0451,G05,train,250,6,0.0001,0.75,0.1,0.2,5.0,66.473428,66.50751899464544
G05_R0452,G05,train,250,6,0.0001,0.75,0.2,0.2,5.0,105.522105,105.60034175898345
G05_R0453,G05,train,250,6,0.0001,0.75,0.3,0.2,5.0,171.223648,171.39175808542512
G05_R0454,G05,train,250,6,0.0001,0.7,0.1,0.2,5.0,66.732761,66.66568685317864
G05_R0455,G05,train,250,6,0.0001,0.7,0.2,0.2,5.0,106.211232,106.1176562001942
G05_R0456,G05,test,250,6,0.0001,0.7,0.3,0.2,5.0,172.647137,171.87560191188436
G05_R0457,G05,test,250,6,1e-05,0.85,0.1,0.2,5.0,93.168401,93.29837281923984
G05_R0458,G05,train,250,6,1e-05,0.85,0.2,0.2,5.0,188.621369,188.9576933172316
G05_R0459,G05,train,250,6,1e-05,0.85,0.3,0.2,5.0,344.86763,345.210377361767
G05_R0460,G05,train,250,6,1e-05,0.8,0.1,0.2,5.0,93.573862,93.5217785629474
G05_R0461,G05,train,250,6,1e-05,0.8,0.2,0.2,5.0,189.900716,189.808181232867
G05_R0462,G05,train,250,6,1e-05,0.8,0.3,0.2,5.0,347.47704000000004,347.37052079481623
G05_R0463,G05,test,250,6,1e-05,0.75,0.1,0.2,5.0,94.03727,94.15549772290991
G05_R0464,G05,test,250,6,1e-05,0.75,0.2,0.2,5.0,191.380008,191.70439276576647
G05_R0465,G05,train,250,6,1e-05,0.75,0.3,0.2,5.0,350.49641,350.947753481602
G05_R0466,G05,train,250,6,1e-05,0.7,0.1,0.2,5.0,94.570616,94.48876050979077
G05_R0467,G05,train,250,6,1e-05,0.7,0.2,0.2,5.0,193.09924,192.90791373904764
G05_R0468,G05,train,250,6,1e-05,0.7,0.3,0.2,5.0,354.01576,353.5431179579234
G05_R0469,G05,train,250,6,1e-06,0.85,0.1,0.2,5.0,279.716671,279.85265579273306
G05_R0470,G05,train,250,6,1e-06,0.85,0.2,0.2,5.0,862.75248,863.2852320528378
G05_R0471,G05,train,250,6,1e-06,0.85,0.3,0.2,5.0,1820.15434,1821.2147607736408
G05_R0472,G05,test,250,6,1e-06,0.8,0.1,0.2,5.0,280.956474,281.1315324183499
G05_R0473,G05,train,250,6,1e-06,0.8,0.2,0.2,5.0,866.75223,867.2374923852851
G05_R0474,G05,train,250,6,1e-06,0.8,0.3,0.2,5.0,1828.15405,1828.948163419661
G05_R0475,G05,train,250,6,1e-06,0.75,0.1,0.2,5.0,282.436263,282.5254899306988
G05_R0476,G05,train,250,6,1e-06,0.75,0.2,0.2,5.0,871.57195,872.1169337739841
G05_R0477,G05,train,250,6,1e-06,0.75,0.3,0.2,5.0,1837.55373,1838.4448831255816
G05_R0478,G05,train,250,6,1e-06,0.7,0.1,0.2,5.0,284.216035,284.2948848995016
G05_R0479,G05,train,250,6,1e-06,0.7,0.2,0.2,5.0,877.28165,878.1216290767096
G05_R0480,G05,train,250,6,1e-06,0.7,0.3,0.2,5.0,1848.75339,1849.671815409887
G05_R0481,G05,train,250,20,0.001,0.85,0.1,0.2,5.0,53.743645,53.83113394775295
G05_R0482,G05,train,250,20,0.001,0.85,0.2,0.2,5.0,80.073689,80.18255691547704
G05_R0483,G05,train,250,20,0.001,0.85,0.3,0.2,5.0,122.152989,122.28230834448117
G05_R0484,G05,train,250,20,0.001,0.8,0.1,0.2,5.0,54.06946,54.04909527884923
G05_R0485,G05,train,250,20,0.001,0.8,0.2,0.2,5.0,80.716712,80.70696940239398
G05_R0486,G05,train,250,20,0.001,0.8,0.3,0.2,5.0,123.381174,123.50822076596717
G05_R0487,G05,train,250,20,0.001,0.75,0.1,0.2,5.0,54.417125000000006,54.542966496142974
G05_R0488,G05,train,250,20,0.001,0.75,0.2,0.2,5.0,81.404502,81.67176515002623
G05_R0489,G05,train,250,20,0.001,0.75,0.3,0.2,5.0,124.709267,124.84697190528146
G05_R0490,G05,train,250,20,0.001,0.7,0.1,0.2,5.0,54.789619,54.657291147393096
G05_R0491,G05,train,250,20,0.001,0.7,0.2,0.2,5.0,82.144241,82.04303608235458
G05_R0492,G05,test,250,20,0.001,0.7,0.3,0.2,5.0,126.147261,126.53546519521528
G05_R0493,G05,train,250,20,0.0001,0.85,0.1,0.2,5.0,66.01930899999999,66.050836871499
G05_R0494,G05,train,250,20,0.0001,0.85,0.2,0.2,5.0,104.35358,104.44690370981206
G05_R0495,G05,train,250,20,0.0001,0.85,0.3,0.2,5.0,168.857607,169.02963268931163
G05_R0496,G05,test,250,20,0.0001,0.8,0.1,0.2,5.0,66.236936,66.19455962853014
G05_R0497,G05,train,250,20,0.0001,0.8,0.2,0.2,5.0,104.912881,104.81285380857128
G05_R0498,G05,test,250,20,0.0001,0.8,0.3,0.2,5.0,169.97048,169.80122404827662
G05_R0499,G05,train,250,20,0.0001,0.75,0.1,0.2,5.0,66.473428,66.50080052627035
G05_R0500,G05,train,250,20,0.0001,0.75,0.2,0.2,5.0,105.522105,105.60112597850426
G05_R0501,G05,train,250,20,0.0001,0.75,0.3,0.2,5.0,171.223648,171.41396330418831
G05_R0502,G05,test,250,20,0.0001,0.7,0.1,0.2,5.0,66.732761,66.65862543742857
G05_R0503,G05,train,250,20,0.0001,0.7,0.2,0.2,5.0,106.211232,106.11732932659002
G05_R0504,G05,train,250,20,0.0001,0.7,0.3,0.2,5.0,172.647137,171.89515351002254
G05_R0505,G05,train,250,20,1e-05,0.85,0.1,0.2,5.0,93.168401,93.29645082940664
G05_R0506,G05,train,250,20,1e-05,0.85,0.2,0.2,5.0,188.621369,188.95368842715436
G05_R0507,G05,train,250,20,1e-05,0.85,0.3,0.2,5.0,344.86763,345.1906983031359
G05_R0508,G05,train,250,20,1e-05,0.8,0.1,0.2,5.0,93.573862,93.5165994717392
G05_R0509,G05,train,250,20,1e-05,0.8,0.2,0.2,5.0,189.900716,189.821804271007
G05_R0510,G05,train,250,20,1e-05,0.8,0.3,0.2,5.0,347.47704000000004,347.3622969414976
G05_R0511,G05,train,250,20,1e-05,0.75,0.1,0.2,5.0,94.03727,94.13812503336833
G05_R0512,G05,train,250,20,1e-05,0.75,0.2,0.2,5.0,191.380008,191.69942431596291
G05_R0513,G05,train,250,20,1e-05,0.75,0.3,0.2,5.0,350.49641,350.9724180359918
G05_R0514,G05,train,250,20,1e-05,0.7,0.1,0.2,5.0,94.570616,94.4710016469158
G05_R0515,G05,train,250,20,1e-05,0.7,0.2,0.2,5.0,193.09924,192.89513395285124
G05_R0516,G05,train,250,20,1e-05,0.7,0.3,0.2,5.0,354.01576,353.543265522209
G05_R0517,G05,train,250,20,1e-06,0.85,0.1,0.2,5.0,279.716671,279.84697219829553
G05_R0518,G05,train,250,20,1e-06,0.85,0.2,0.2,5.0,862.75248,863.2751842847132
G05_R0519,G05,train,250,20,1e-06,0.85,0.3,0.2,5.0,1820.15434,1821.0086542731049
G05_R0520,G05,train,250,20,1e-06,0.8,0.1,0.2,5.0,280.956474,281.11236362329646
G05_R0521,G05,test,250,20,1e-06,0.8,0.2,0.2,5.0,866.75223,867.3691268279931
G05_R0522,G05,train,250,20,1e-06,0.8,0.3,0.2,5.0,1828.15405,1828.9895855411191
G05_R0523,G05,train,250,20,1e-06,0.75,0.1,0.2,5.0,282.436263,282.5244026960024
G05_R0524,G05,train,250,20,1e-06,0.75,0.2,0.2,5.0,871.57195,872.0588059845061
G05_R0525,G05,train,250,20,1e-06,0.75,0.3,0.2,5.0,1837.55373,1838.8315808895677
G05_R0526,G05,train,250,20,1e-06,0.7,0.1,0.2,5.0,284.216035,284.27789747011155
G05_R0527,G05,train,250,20,1e-06,0.7,0.2,0.2,5.0,877.28165,878.0478415332727
