case_uid,geometry_id,split,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value,residual,abs_error
G05_R0744,G05,train,500,50,0.0001,0.7,0.3,0.2,5.0,447.11986,445.69272409735584,-1.4271359026441814,1.4271359026441814
G05_R0745,G05,train,500,50,1e-05,0.85,0.1,0.2,5.0,228.54253,228.752871845152,0.2103418451519587,0.2103418451519587
G05_R0746,G05,train,500,50,1e-05,0.85,0.2,0.2,5.0,456.21956,456.99928129639807,0.7797212963980655,0.7797212963980655
G05_R0747,G05,train,500,50,1e-05,0.85,0.3,0.2,5.0,824.4543100000001,826.0463515288263,1.5920415288262575,1.5920415288262575
G05_R0748,G05,test,500,50,1e-05,0.8,0.1,0.2,5.0,229.98157,229.6072552585039,-0.3743147414961072,0.3743147414961072
G05_R0749,G05,train,500,50,1e-05,0.8,0.2,0.2,5.0,460.63898,460.2416246191041,-0.3973553808958741,0.3973553808958741
G05_R0750,G05,train,500,50,1e-05,0.8,0.3,0.2,5.0,833.65621,833.8090097808681,0.152799780868122,0.152799780868122
G05_R0751,G05,train,500,50,1e-05,0.75,0.1,0.2,5.0,231.49052,231.6626099191078,0.1720899191078047,0.1720899191078047
G05_R0752,G05,train,500,50,1e-05,0.75,0.2,0.2,5.0,465.67841,466.86826243514616,1.1898524351461788,1.1898524351461788
G05_R0753,G05,train,500,50,1e-05,0.75,0.3,0.2,5.0,844.21861,845.4275752576257,1.208965257625664,1.208965257625664
G05_R0754,G05,test,500,50,1e-05,0.7,0.1,0.2,5.0,233.20936,232.6515646266956,-0.5577953733044296,0.5577953733044296
G05_R0755,G05,test,500,50,1e-05,0.7,0.2,0.2,5.0,471.49787,469.3161838160866,-2.1816861839133708,2.1816861839133708
G05_R0756,G05,train,500,50,1e-05,0.7,0.3,0.2,5.0,856.4816500000001,856.213055500286,-0.2685944997140268,0.2685944997140268
G05_R0757,G05,train,500,50,1e-06,0.85,0.1,0.2,5.0,620.2189199999999,621.2099517669432,0.9910317669432516,0.9910317669432516
G05_R0758,G05,train,500,50,1e-06,0.85,0.2,0.2,5.0,1861.25612,1867.0234387100825,5.767318710082463,5.767318710082463
G05_R0759,G05,train,500,50,1e-06,0.85,0.3,0.2,5.0,3886.39379,3890.57851635512,4.184726355119437,4.184726355119437
G05_R0760,G05,test,500,50,1e-06,0.8,0.1,0.2,5.0,624.86856,625.3411934321841,0.472633432184125,0.472633432184125
G05_R0761,G05,train,500,50,1e-06,0.8,0.2,0.2,5.0,1875.75565,1878.179415426616,2.4237654266157733,2.4237654266157733
G05_R0762,G05,train,500,50,1e-06,0.8,0.3,0.2,5.0,3915.39332,3917.519236781572,2.1259167815719597,2.1259167815719597
G05_R0763,G05,train,500,50,1e-06,0.75,0.1,0.2,5.0,629.95816,631.6662365534693,1.7080765534692546,1.7080765534692546
G05_R0764,G05,test,500,50,1e-06,0.75,0.2,0.2,5.0,1891.75515,1894.854065190134,3.0989151901339937,3.0989151901339937
G05_R0765,G05,train,500,50,1e-06,0.75,0.3,0.2,5.0,3948.29281,3953.345540794062,5.052730794061972,5.052730794061972
G05_R0766,G05,train,500,50,1e-06,0.7,0.1,0.2,5.0,635.55773,636.0157267657993,0.4579967657992938,0.4579967657992938
G05_R0767,G05,test,500,50,1e-06,0.7,0.2,0.2,5.0,1910.35461,1913.268250032908,2.9136400329077787,2.9136400329077787
G05_R0768,G05,test,500,50,1e-06,0.7,0.3,0.2,5.0,3986.59228,3991.369606783624,4.777326783623721,4.777326783623721
G06_R0001,G06,train,25,3,0.001,0.85,0.1,0.3,4.0,4.9808637,4.983794604366579,0.002930904366579,0.002930904366579
G06_R0002,G06,test,25,3,0.001,0.85,0.2,0.3,4.0,7.39498,7.410966947680039,0.0159869476800382,0.0159869476800382
G06_R0003,G06,train,25,3,0.001,0.85,0.3,0.3,4.0,11.3540105,11.367193954831569,0.0131834548315676,0.0131834548315676
G06_R0004,G06,train,25,3,0.001,0.8,0.1,0.3,4.0,5.000652199999999,4.998821092161439,-0.0018311078385604,0.0018311078385604
G06_R0005,G06,train,25,3,0.001,0.8,0.2,0.3,4.0,7.4352897,7.43066841879806,-0.0046212812019401,0.0046212812019401
G06_R0006,G06,train,25,3,0.001,0.8,0.3,0.3,4.0,11.427614,11.418592444178636,-0.0090215558213646,0.0090215558213646
G06_R0007,G06,test,25,3,0.001,0.75,0.1,0.3,4.0,5.0215171,5.0310679640638405,0.0095508640638408,0.0095508640638408
G06_R0008,G06,train,25,3,0.001,0.75,0.2,0.3,4.0,7.4781642,7.482201913697529,0.0040377136975289,0.0040377136975289
G06_R0009,G06,train,25,3,0.001,0.75,0.3,0.3,4.0,11.5061818,11.523547384357384,0.0173655843573836,0.0173655843573836
G06_R0010,G06,train,25,3,0.001,0.7,0.1,0.3,4.0,5.0436555,5.039024318730539,-0.0046311812694606,0.0046311812694606
G06_R0011,G06,train,25,3,0.001,0.7,0.2,0.3,4.0,7.5238987,7.517261710819648,-0.0066369891803521,0.0066369891803521
G06_R0012,G06,train,25,3,0.001,0.7,0.3,0.3,4.0,11.5917096,11.545584231953203,-0.0461253680467965,0.0461253680467965
G06_R0013,G06,test,25,3,0.0001,0.85,0.1,0.3,4.0,6.371586099999999,6.375696895368983,0.0041107953689838,0.0041107953689838
G06_R0014,G06,train,25,3,0.0001,0.85,0.2,0.3,4.0,10.2037,10.20781049760618,0.0041104976061809,0.0041104976061809
G06_R0015,G06,train,25,3,0.0001,0.85,0.3,0.3,4.0,17.292662,17.321706704758586,0.0290447047585864,0.0290447047585864
G06_R0016,G06,train,25,3,0.0001,0.8,0.1,0.3,4.0,6.3860633,6.384992756214813,-0.001070543785187,0.001070543785187
G06_R0017,G06,train,25,3,0.0001,0.8,0.2,0.3,4.0,10.232414,10.232027936714331,-0.0003860632856671,0.0003860632856671
G06_R0018,G06,train,25,3,0.0001,0.8,0.3,0.3,4.0,17.346317000000003,17.336587432602354,-0.0097295673976489,0.0097295673976489
G06_R0019,G06,train,25,3,0.0001,0.75,0.1,0.3,4.0,6.4013175,6.404007875581065,0.0026903755810652,0.0026903755810652
G06_R0020,G06,test,25,3,0.0001,0.75,0.2,0.3,4.0,10.262098,10.269885677631985,0.0077876776319829,0.0077876776319829
G06_R0021,G06,train,25,3,0.0001,0.75,0.3,0.3,4.0,17.404936,17.412283848177687,0.0073478481776874,0.0073478481776874
G06_R0022,G06,train,25,3,0.0001,0.7,0.1,0.3,4.0,6.4174447,6.40967109911229,-0.0077736008877096,0.0077736008877096
G06_R0023,G06,train,25,3,0.0001,0.7,0.2,0.3,4.0,10.293749,10.275704697881997,-0.018044302118005,0.018044302118005
G06_R0024,G06,train,25,3,0.0001,0.7,0.3,0.3,4.0,17.466514,17.450169854611477,-0.0163441453885226,0.0163441453885226
G06_R0025,G06,test,25,3,1e-05,0.85,0.1,0.3,4.0,8.853062,8.86379516461868,0.0107331646186796,0.0107331646186796
G06_R0026,G06,train,25,3,1e-05,0.85,0.2,0.3,4.0,17.990347,17.994479106454115,0.0041321064541151,0.0041321064541151
G06_R0027,G06,train,25,3,1e-05,0.85,0.3,0.3,4.0,33.894278,33.906690642186426,0.0124126421864261,0.0124126421864261
G06_R0028,G06,test,25,3,1e-05,0.8,0.1,0.3,4.0,8.866083999999999,8.863810180868679,-0.0022738191313198,0.0022738191313198
G06_R0029,G06,train,25,3,1e-05,0.8,0.2,0.3,4.0,18.020228,18.017464992215373,-0.0027630077846261,0.0027630077846261
G06_R0030,G06,train,25,3,1e-05,0.8,0.3,0.3,4.0,33.950127,33.94264895078179,-0.0074780492182142,0.0074780492182142
G06_R0031,G06,train,25,3,1e-05,0.75,0.1,0.3,4.0,8.8804,8.880410730513994,1.0730513993806312e-05,1.0730513993806312e-05
G06_R0032,G06,train,25,3,1e-05,0.75,0.2,0.3,4.0,18.053098,18.061850662741453,0.008752662741454,0.008752662741454
G06_R0033,G06,train,25,3,1e-05,0.75,0.3,0.3,4.0,34.013960999999995,34.020858535747124,0.0068975357471288,0.0068975357471288
G06_R0034,G06,test,25,3,1e-05,0.7,0.1,0.3,4.0,8.896307,8.886309802718353,-0.0099971972816472,0.0099971972816472
G06_R0035,G06,test,25,3,1e-05,0.7,0.2,0.3,4.0,18.090955,18.08077603305373,-0.0101789669462668,0.0101789669462668
G06_R0036,G06,test,25,3,1e-05,0.7,0.3,0.3,4.0,34.08478,34.03513684008638,-0.0496431599136215,0.0496431599136215
G06_R0037,G06,train,25,3,1e-06,0.85,0.1,0.3,4.0,26.831896,26.85169470744536,0.0197987074453571,0.0197987074453571
G06_R0038,G06,train,25,3,1e-06,0.85,0.2,0.3,4.0,83.631374,83.65051035117243,0.0191363511724347,0.0191363511724347
G06_R0039,G06,train,25,3,1e-06,0.85,0.3,0.3,4.0,177.18879900000002,177.22572764589952,0.0369286458995077,0.0369286458995077
G06_R0040,G06,train,25,3,1e-06,0.8,0.1,0.3,4.0,26.893863,26.889409097543727,-0.004453902456273,0.004453902456273
G06_R0041,G06,train,25,3,1e-06,0.8,0.2,0.3,4.0,83.754333,83.7401860467143,-0.014146953285703,0.014146953285703
G06_R0042,G06,train,25,3,1e-06,0.8,0.3,0.3,4.0,177.37875,177.3550835931312,-0.0236664068687844,0.0236664068687844
G06_R0043,G06,train,25,3,1e-06,0.75,0.1,0.3,4.0,26.960829,26.98779286423489,0.0269638642348937,0.0269638642348937
G06_R0044,G06,train,25,3,1e-06,0.75,0.2,0.3,4.0,83.890288,83.9152384546397,0.0249504546397076,0.0249504546397076
G06_R0045,G06,train,25,3,1e-06,0.75,0.3,0.3,4.0,177.59869600000002,177.626603427215,0.0279074272149841,0.0279074272149841
G06_R0046,G06,train,25,3,1e-06,0.7,0.1,0.3,4.0,27.035791,27.017442381035483,-0.0183486189645165,0.0183486189645165
G06_R0047,G06,train,25,3,1e-06,0.7,0.2,0.3,4.0,84.04223900000001,84.00538271797309,-0.0368562820269176,0.0368562820269176
G06_R0048,G06,train,25,3,1e-06,0.7,0.3,0.3,4.0,177.838637,177.80640837987946,-0.0322286201205486,0.0322286201205486
G06_R0049,G06,train,25,6,0.001,0.85,0.1,0.3,4.0,4.9808637,4.983766918810328,0.0029032188103288,0.0029032188103288
G06_R0050,G06,train,25,6,0.001,0.85,0.2,0.3,4.0,7.39498,7.411040662857121,0.0160606628571207,0.0160606628571207
G06_R0051,G06,train,25,6,0.001,0.85,0.3,0.3,4.0,11.3540105,11.366087655758657,0.0120771557586554,0.0120771557586554
G06_R0052,G06,train,25,6,0.001,0.8,0.1,0.3,4.0,5.000652199999999,4.998775488563523,-0.0018767114364761,0.0018767114364761
G06_R0053,G06,test,25,6,0.001,0.8,0.2,0.3,4.0,7.4352897,7.430770718037642,-0.0045189819623585,0.0045189819623585
G06_R0054,G06,test,25,6,0.001,0.8,0.3,0.3,4.0,11.427614,11.41734359877239,-0.0102704012276095,0.0102704012276095
G06_R0055,G06,train,25,6,0.001,0.75,0.1,0.3,4.0,5.0215171,5.031028544372174,0.0095114443721744,0.0095114443721744
G06_R0056,G06,train,25,6,0.001,0.75,0.2,0.3,4.0,7.4781642,7.48228379574961,0.0041195957496098,0.0041195957496098
G06_R0057,G06,train,25,6,0.001,0.75,0.3,0.3,4.0,11.5061818,11.521139247432387,0.0149574474323888,0.0149574474323888
G06_R0058,G06,train,25,6,0.001,0.7,0.1,0.3,4.0,5.0436555,5.038984899038873,-0.004670600961127,0.004670600961127
G06_R0059,G06,train,25,6,0.001,0.7,0.2,0.3,4.0,7.5238987,7.51715601693423,-0.0067426830657701,0.0067426830657701
G06_R0060,G06,test,25,6,0.001,0.7,0.3,0.3,4.0,11.5917096,11.543176095028208,-0.0485335049717932,0.0485335049717932
G06_R0061,G06,train,25,6,0.0001,0.85,0.1,0.3,4.0,6.371586099999999,6.375564334243983,0.0039782342439833,0.0039782342439833
G06_R0062,G06,train,25,6,0.0001,0.85,0.2,0.3,4.0,10.2037,10.207631416293678,0.0039314162936783,0.0039314162936783
G06_R0063,G06,train,25,6,0.0001,0.85,0.3,0.3,4.0,17.292662,17.32427042368122,0.0316084236812201,0.0316084236812201
G06_R0064,G06,train,25,6,0.0001,0.8,0.1,0.3,4.0,6.3860633,6.384841571481479,-0.0012217285185212,0.0012217285185212
G06_R0065,G06,train,25,6,0.0001,0.8,0.2,0.3,4.0,10.232414,10.231837582589332,-0.0005764174106683,0.0005764174106683
G06_R0066,G06,train,25,6,0.0001,0.8,0.3,0.3,4.0,17.346317000000003,17.33908824069166,-0.0072287593083437,0.0072287593083437
G06_R0067,G06,train,25,6,0.0001,0.75,0.1,0.3,4.0,6.4013175,6.40319955544535,0.0018820554453498,0.0018820554453498
G06_R0068,G06,train,25,6,0.0001,0.75,0.2,0.3,4.0,10.262098,10.269631827965318,0.007533827965318,0.007533827965318
G06_R0069,G06,train,25,6,0.0001,0.75,0.3,0.3,4.0,17.404936,17.4120337767045,0.0070977767045015,0.0070977767045015
G06_R0070,G06,test,25,6,0.0001,0.7,0.1,0.3,4.0,6.4174447,6.408862778976575,-0.008581921023425,0.008581921023425
G06_R0071,G06,test,25,6,0.0001,0.7,0.2,0.3,4.0,10.293749,10.27545084821533,-0.0182981517846698,0.0182981517846698
G06_R0072,G06,train,25,6,0.0001,0.7,0.3,0.3,4.0,17.466514,17.449399545596616,-0.0171144544033836,0.0171144544033836
G06_R0073,G06,test,25,6,1e-05,0.85,0.1,0.3,4.0,8.853062,8.86379516461868,0.0107331646186796,0.0107331646186796
G06_R0074,G06,train,25,6,1e-05,0.85,0.2,0.3,4.0,17.990347,17.99455380895411,0.0042068089541089,0.0042068089541089
G06_R0075,G06,train,25,6,1e-05,0.85,0.3,0.3,4.0,33.894278,33.906776270070345,0.0124982700703455,0.0124982700703455
G06_R0076,G06,train,25,6,1e-05,0.8,0.1,0.3,4.0,8.866083999999999,8.863810180868679,-0.0022738191313198,0.0022738191313198
G06_R0077,G06,train,25,6,1e-05,0.8,0.2,0.3,4.0,18.020228,18.017519150965366,-0.0027088490346329,0.0027088490346329
G06_R0078,G06,test,25,6,1e-05,0.8,0.3,0.3,4.0,33.950127,33.942734578665714,-0.0073924213342877,0.0073924213342877
G06_R0079,G06,train,25,6,1e-05,0.75,0.1,0.3,4.0,8.8804,8.880410730513994,1.0730513993806312e-05,1.0730513993806312e-05
G06_R0080,G06,test,25,6,1e-05,0.75,0.2,0.3,4.0,18.053098,18.06183011899145,0.0087321189914533,0.0087321189914533
G06_R0081,G06,train,25,6,1e-05,0.75,0.3,0.3,4.0,34.013960999999995,34.02137566364296,0.0074146636429617,0.0074146636429617
G06_R0082,G06,train,25,6,1e-05,0.7,0.1,0.3,4.0,8.896307,8.886309802718353,-0.0099971972816472,0.0099971972816472
G06_R0083,G06,train,25,6,1e-05,0.7,0.2,0.3,4.0,18.090955,18.08075548930373,-0.0101995106962711,0.0101995106962711
G06_R0084,G06,train,25,6,1e-05,0.7,0.3,0.3,4.0,34.08478,34.03565396798221,-0.0491260320177886,0.0491260320177886
G06_R0085,G06,test,25,6,1e-06,0.85,0.1,0.3,4.0,26.831896,26.852480648033143,0.020584648033143,0.020584648033143
G06_R0086,G06,train,25,6,1e-06,0.85,0.2,0.3,4.0,83.631374,83.65079725550576,0.0194232555057709,0.0194232555057709
G06_R0087,G06,train,25,6,1e-06,0.85,0.3,0.3,4.0,177.18879900000002,177.22290858558702,0.0341095855870037,0.0341095855870037
G06_R0088,G06,train,25,6,1e-06,0.8,0.1,0.3,4.0,26.893863,26.89023126979818,-0.0036317302018211,0.0036317302018211
G06_R0089,G06,train,25,6,1e-06,0.8,0.2,0.3,4.0,83.754333,83.74047295104764,-0.0138600489523668,0.0138600489523668
G06_R0090,G06,train,25,6,1e-06,0.8,0.3,0.3,4.0,177.37875,177.3519771034437,-0.0267728965563094,0.0267728965563094
G06_R0091,G06,test,25,6,1e-06,0.75,0.1,0.3,4.0,26.960829,26.99026457997892,0.0294355799789194,0.0294355799789194
G06_R0092,G06,train,25,6,1e-06,0.75,0.2,0.3,4.0,83.890288,83.9124020359731,0.0221140359731037,0.0221140359731037
G06_R0093,G06,train,25,6,1e-06,0.75,0.3,0.3,4.0,177.59869600000002,177.62594608890248,0.0272500889024627,0.0272500889024627
G06_R0094,G06,train,25,6,1e-06,0.7,0.1,0.3,4.0,27.035791,27.02012057527951,-0.0156704247204899,0.0156704247204899
G06_R0095,G06,train,25,6,1e-06,0.7,0.2,0.3,4.0,84.04223900000001,84.00254629930647,-0.0396927006935357,0.0396927006935357
G06_R0096,G06,train,25,6,1e-06,0.7,0.3,0.3,4.0,177.838637,177.80561357531693,-0.0330234246830798,0.0330234246830798
G06_R0097,G06,train,25,20,0.001,0.85,0.1,0.3,4.0,4.9808637,4.983772825235922,0.0029091252359227,0.0029091252359227
G06_R0098,G06,train,25,20,0.001,0.85,0.2,0.3,4.0,7.39498,7.409626721729147,0.0146467217291466,0.0146467217291466
G06_R0099,G06,train,25,20,0.001,0.85,0.3,0.3,4.0,11.3540105,11.367084525337988,0.0130740253379872,0.0130740253379872
G06_R0100,G06,train,25,20,0.001,0.8,0.1,0.3,4.0,5.000652199999999,4.998805186376617,-0.0018470136233821,0.0018470136233821
G06_R0101,G06,train,25,20,0.001,0.8,0.2,0.3,4.0,7.4352897,7.429380596961753,-0.0059091030382472,0.0059091030382472
G06_R0102,G06,train,25,20,0.001,0.8,0.3,0.3,4.0,11.427614,11.41800875251839,-0.0096052474816108,0.0096052474816108
G06_R0103,G06,train,25,20,0.001,0.75,0.1,0.3,4.0,5.0215171,5.031051616035758,0.0095345160357585,0.0095345160357585
G06_R0104,G06,train,25,20,0.001,0.75,0.2,0.3,4.0,7.4781642,7.48228113546866,0.0041169354686596,0.0041169354686596
G06_R0105,G06,test,25,20,0.001,0.75,0.3,0.3,4.0,11.5061818,11.520400199340722,0.0142183993407218,0.0142183993407218
G06_R0106,G06,train,25,20,0.001,0.7,0.1,0.3,4.0,5.0436555,5.039007970702456,-0.0046475292975438,0.0046475292975438
G06_R0107,G06,train,25,20,0.001,0.7,0.2,0.3,4.0,7.5238987,7.5173136337259,-0.0065850662741002,0.0065850662741002
G06_R0108,G06,test,25,20,0.001,0.7,0.3,0.3,4.0,11.5917096,11.54243704693654,-0.0492725530634583,0.0492725530634583
G06_R0109,G06,train,25,20,0.0001,0.85,0.1,0.3,4.0,6.371586099999999,6.375122508736244,0.0035364087362443,0.0035364087362443
G06_R0110,G06,train,25,20,0.0001,0.85,0.2,0.3,4.0,10.2037,10.20770866934229,0.0040086693422907,0.0040086693422907
G06_R0111,G06,test,25,20,0.0001,0.85,0.3,0.3,4.0,17.292662,17.324907128667327,0.032245128667327,0.032245128667327
G06_R0112,G06,train,25,20,0.0001,0.8,0.1,0.3,4.0,6.3860633,6.38440759132374,-0.0016557086762603,0.0016557086762603
G06_R0113,G06,train,25,20,0.0001,0.8,0.2,0.3,4.0,10.232414,10.23193463242961,-0.0004793675703904,0.0004793675703904
G06_R0114,G06,test,25,20,0.0001,0.8,0.3,0.3,4.0,17.346317000000003,17.339739600427766,-0.0065773995722366,0.0065773995722366
G06_R0115,G06,train,25,20,0.0001,0.75,0.1,0.3,4.0,6.4013175,6.403145118369163,0.0018276183691625,0.0018276183691625
G06_R0116,G06,train,25,20,0.0001,0.75,0.2,0.3,4.0,10.262098,10.269574070034762,0.0074760700347624,0.0074760700347624
G06_R0117,G06,train,25,20,0.0001,0.75,0.3,0.3,4.0,17.404936,17.41164869561919,0.0067126956191891,0.0067126956191891
G06_R0118,G06,train,25,20,0.0001,0.7,0.1,0.3,4.0,6.4174447,6.408812155450387,-0.0086325445496129,0.0086325445496129
G06_R0119,G06,test,25,20,0.0001,0.7,0.2,0.3,4.0,10.293749,10.275393090284776,-0.0183559097152254,0.0183559097152254
G06_R0120,G06,train,25,20,0.0001,0.7,0.3,0.3,4.0,17.466514,17.448724193191858,-0.0177898068081425,0.0177898068081425
G06_R0121,G06,train,25,20,1e-05,0.85,0.1,0.3,4.0,8.853062,8.863631801632074,0.0105698016320747,0.0105698016320747
G06_R0122,G06,train,25,20,1e-05,0.85,0.2,0.3,4.0,17.990347,17.99472776875321,0.0043807687532115,0.0043807687532115
G06_R0123,G06,train,25,20,1e-05,0.85,0.3,0.3,4.0,33.894278,33.90741955757335,0.0131415575733484,0.0131415575733484
G06_R0124,G06,train,25,20,1e-05,0.8,0.1,0.3,4.0,8.866083999999999,8.863646817882074,-0.0024371821179247,0.0024371821179247
G06_R0125,G06,train,25,20,1e-05,0.8,0.2,0.3,4.0,18.020228,18.017752002847804,-0.0024759971521959,0.0024759971521959
G06_R0126,G06,train,25,20,1e-05,0.8,0.3,0.3,4.0,33.950127,33.94230543258538,-0.0078215674146235,0.0078215674146235
G06_R0127,G06,train,25,20,1e-05,0.75,0.1,0.3,4.0,8.8804,8.880054968200005,-0.0003450317999948,0.0003450317999948
G06_R0128,G06,train,25,20,1e-05,0.75,0.2,0.3,4.0,18.053098,18.06207519470871,0.0089771947087129,0.0089771947087129
G06_R0129,G06,test,25,20,1e-05,0.75,0.3,0.3,4.0,34.013960999999995,34.02023094155069,0.0062699415506983,0.0062699415506983
G06_R0130,G06,train,25,20,1e-05,0.7,0.1,0.3,4.0,8.896307,8.885953202987697,-0.0103537970123035,0.0103537970123035
G06_R0131,G06,train,25,20,1e-05,0.7,0.2,0.3,4.0,18.090955,18.08098095533349,-0.0099740446665101,0.0099740446665101
G06_R0132,G06,train,25,20,1e-05,0.7,0.3,0.3,4.0,34.08478,34.03458903838995,-0.0501909616100491,0.0501909616100491
G06_R0133,G06,train,25,20,1e-06,0.85,0.1,0.3,4.0,26.831896,26.85092097757482,0.0190249775748192,0.0190249775748192
G06_R0134,G06,train,25,20,1e-06,0.85,0.2,0.3,4.0,83.631374,83.65150269643136,0.0201286964313709,0.0201286964313709
G06_R0135,G06,train,25,20,1e-06,0.85,0.3,0.3,4.0,177.18879900000002,177.22013997113606,0.0313409711360463,0.0313409711360463
G06_R0136,G06,train,25,20,1e-06,0.8,0.1,0.3,4.0,26.893863,26.88870720433986,-0.0051557956601406,0.0051557956601406
G06_R0137,G06,train,25,20,1e-06,0.8,0.2,0.3,4.0,83.754333,83.74092514030656,-0.0134078596934443,0.0134078596934443
G06_R0138,G06,train,25,20,1e-06,0.8,0.3,0.3,4.0,177.37875,177.34855864878438,-0.0301913512156204,0.0301913512156204
G06_R0139,G06,train,25,20,1e-06,0.75,0.1,0.3,4.0,26.960829,26.98945049766543,0.0286214976654299,0.0286214976654299
G06_R0140,G06,train,25,20,1e-06,0.75,0.2,0.3,4.0,83.890288,83.91037529595971,0.020087295959712,0.020087295959712
G06_R0141,G06,train,25,20,1e-06,0.75,0.3,0.3,4.0,177.59869600000002,177.6265141026128,0.0278181026127697,0.0278181026127697
G06_R0142,G06,train,25,20,1e-06,0.7,0.1,0.3,4.0,27.035791,27.01911467304935,-0.0166763269506482,0.0166763269506482
G06_R0143,G06,train,25,20,1e-06,0.7,0.2,0.3,4.0,84.04223900000001,84.00051955929307,-0.0417194407069416,0.0417194407069416
G06_R0144,G06,train,25,20,1e-06,0.7,0.3,0.3,4.0,177.838637,177.80592540340217,-0.032711596597835,0.032711596597835
G06_R0145,G06,train,25,50,0.001,0.85,0.1,0.3,4.0,4.9808637,4.983872561683838,0.0030088616838384,0.0030088616838384
G06_R0146,G06,train,25,50,0.001,0.85,0.2,0.3,4.0,7.39498,7.409505369412482,0.0145253694124818,0.0145253694124818
G06_R0147,G06,train,25,50,0.001,0.85,0.3,0.3,4.0,11.3540105,11.369128848196617,0.0151183481966175,0.0151183481966175
G06_R0148,G06,train,25,50,0.001,0.8,0.1,0.3,4.0,5.000652199999999,4.998880187199532,-0.0017720128004672,0.0017720128004672
G06_R0149,G06,test,25,50,0.001,0.8,0.2,0.3,4.0,7.4352897,7.429259244645087,-0.0060304553549128,0.0060304553549128
G06_R0150,G06,train,25,50,0.001,0.8,0.3,0.3,4.0,11.427614,11.420182720118088,-0.0074312798819118,0.0074312798819118
G06_R0151,G06,test,25,50,0.001,0.75,0.1,0.3,4.0,5.0215171,5.031070961702425,0.0095538617024253,0.0095538617024253
G06_R0152,G06,train,25,50,0.001,0.75,0.2,0.3,4.0,7.4781642,7.482211506693662,0.0040473066936614,0.0040473066936614
G06_R0153,G06,train,25,50,0.001,0.75,0.3,0.3,4.0,11.5061818,11.523609393583872,0.0174275935838714,0.0174275935838714
G06_R0154,G06,train,25,50,0.001,0.7,0.1,0.3,4.0,5.0436555,5.039027316369123,-0.004628183630877,0.004628183630877
G06_R0155,G06,train,25,50,0.001,0.7,0.2,0.3,4.0,7.5238987,7.517521285617566,-0.0063774143824337,0.0063774143824337
G06_R0156,G06,train,25,50,0.001,0.7,0.3,0.3,4.0,11.5917096,11.54571171434636,-0.0459978856536391,0.0459978856536391
G06_R0157,G06,train,25,50,0.0001,0.85,0.1,0.3,4.0,6.371586099999999,6.374888343077909,0.0033022430779094,0.0033022430779094
G06_R0158,G06,train,25,50,0.0001,0.85,0.2,0.3,4.0,10.2037,10.207966909050624,0.0042669090506244,0.0042669090506244
G06_R0159,G06,test,25,50,0.0001,0.85,0.3,0.3,4.0,17.292662,17.32468276156316,0.0320207615631602,0.0320207615631602
G06_R0160,G06,train,25,50,0.0001,0.8,0.1,0.3,4.0,6.3860633,6.384181052765406,-0.0018822472345938,0.0018822472345938
G06_R0161,G06,train,25,50,0.0001,0.8,0.2,0.3,4.0,10.232414,10.232425320262944,1.132026294392574e-05,1.132026294392574e-05
G06_R0162,G06,train,25,50,0.0001,0.8,0.3,0.3,4.0,17.346317000000003,17.3395518701986,-0.0067651298014013,0.0067651298014013
G06_R0163,G06,train,25,50,0.0001,0.75,0.1,0.3,4.0,6.4013175,6.403162279344164,0.0018447793441636,0.0018447793441636
G06_R0164,G06,test,25,50,0.0001,0.75,0.2,0.3,4.0,10.262098,10.270031856409762,0.0079338564097621,0.0079338564097621
G06_R0165,G06,train,25,50,0.0001,0.75,0.3,0.3,4.0,17.404936,17.41146096539002,0.006524965390021,0.006524965390021
G06_R0166,G06,test,25,50,0.0001,0.7,0.1,0.3,4.0,6.4174447,6.408829316425388,-0.0086153835746118,0.0086153835746118
G06_R0167,G06,train,25,50,0.0001,0.7,0.2,0.3,4.0,10.293749,10.275850876659774,-0.0178981233402257,0.0178981233402257
G06_R0168,G06,test,25,50,0.0001,0.7,0.3,0.3,4.0,17.466514,17.44862194900436,-0.0178920509956412,0.0178920509956412
G06_R0169,G06,test,25,50,1e-05,0.85,0.1,0.3,4.0,8.853062,8.863446270585937,0.0103842705859378,0.0103842705859378
G06_R0170,G06,train,25,50,1e-05,0.85,0.2,0.3,4.0,17.990347,17.99475786512821,0.0044108651282108,0.0044108651282108
G06_R0171,G06,test,25,50,1e-05,0.85,0.3,0.3,4.0,33.894278,33.90741955757335,0.0131415575733484,0.0131415575733484
G06_R0172,G06,train,25,50,1e-05,0.8,0.1,0.3,4.0,8.866083999999999,8.863446270585937,-0.0026377294140615,0.0026377294140615
G06_R0173,G06,train,25,50,1e-05,0.8,0.2,0.3,4.0,18.020228,18.017767152035304,-0.002460847964695,0.002460847964695
G06_R0174,G06,train,25,50,1e-05,0.8,0.3,0.3,4.0,33.950127,33.94230543258538,-0.0078215674146235,0.0078215674146235
G06_R0175,G06,train,25,50,1e-05,0.75,0.1,0.3,4.0,8.8804,8.881019303195536,0.0006193031955366,0.0006193031955366
G06_R0176,G06,train,25,50,1e-05,0.75,0.2,0.3,4.0,18.053098,18.062098764167047,0.0090007641670482,0.0090007641670482
G06_R0177,G06,test,25,50,1e-05,0.75,0.3,0.3,4.0,34.013960999999995,34.02023094155069,0.0062699415506983,0.0062699415506983
