split_name,family,case_uid,split
holdout_G06,withheld_geometry,G03_R0675,train
holdout_G06,withheld_geometry,G03_R0676,train
holdout_G06,withheld_geometry,G03_R0677,train
holdout_G06,withheld_geometry,G03_R0678,train
holdout_G06,withheld_geometry,G03_R0679,train
holdout_G06,withheld_geometry,G03_R0680,train
holdout_G06,withheld_geometry,G03_R0681,train
holdout_G06,withheld_geometry,G03_R0682,train
holdout_G06,withheld_geometry,G03_R0683,train
holdout_G06,withheld_geometry,G03_R0684,train
holdout_G06,withheld_geometry,G03_R0685,train
holdout_G06,withheld_geometry,G03_R0686,train
holdout_G06,withheld_geometry,G03_R0687,train
holdout_G06,withheld_geometry,G03_R0688,train
holdout_G06,withheld_geometry,G03_R0689,train
holdout_G06,withheld_geometry,G03_R0690,train
holdout_G06,withheld_geometry,G03_R0691,train
holdout_G06,withheld_geometry,G03_R0692,train
holdout_G06,withheld_geometry,G03_R0693,train
holdout_G06,withheld_geometry,G03_R0694,train
holdout_G06,withheld_geometry,G03_R0695,train
holdout_G06,withheld_geometry,G03_R0696,train
holdout_G06,withheld_geometry,G03_R0697,train
holdout_G06,withheld_geometry,G03_R0698,train
holdout_G06,withheld_geometry,G03_R0699,train
holdout_G06,withheld_geometry,G03_R0700,train
holdout_G06,withheld_geometry,G03_R0701,train
holdout_G06,withheld_geometry,G03_R0702,train
holdout_G06,withheld_geometry,G03_R0703,train
holdout_G06,withheld_geometry,G03_R0704,train
holdout_G06,withheld_geometry,G03_R0705,train
holdout_G06,withheld_geometry,G03_R0706,train
holdout_G06,withheld_geometry,G03_R0707,train
holdout_G06,withheld_geometry,G03_R0708,train
holdout_G06,withheld_geometry,G03_R0709,train
holdout_G06,withheld_geometry,G03_R0710,train
holdout_G06,withheld_geometry,G03_R0711,train
holdout_G06,withheld_geometry,G03_R0712,train
holdout_G06,withheld_geometry,G03_R0713,train
holdout_G06,withheld_geometry,G03_R0714,train
holdout_G06,withheld_geometry,G03_R0715,train
holdout_G06,withheld_geometry,G03_R0716,train
holdout_G06,withheld_geometry,G03_R0717,train
holdout_G06,withheld_geometry,G03_R0718,train
holdout_G06,withheld_geometry,G03_R0719,train
holdout_G06,withheld_geometry,G03_R0720,train
holdout_G06,withheld_geometry,G03_R0721,train
holdout_G06,withheld_geometry,G03_R0722,train
holdout_G06,withheld_geometry,G03_R0723,train
holdout_G06,withheld_geometry,G03_R0724,train
holdout_G06,withheld_geometry,G03_R0725,train
holdout_G06,withheld_geometry,G03_R0726,train
holdout_G06,withheld_geometry,G03_R0727,train
holdout_G06,withheld_geometry,G03_R0728,train
holdout_G06,withheld_geometry,G03_R0729,train
holdout_G06,withheld_geometry,G03_R0730,train
holdout_G06,withheld_geometry,G03_R0731,train
holdout_G06,withheld_geometry,G03_R0732,train
holdout_G06,withheld_geometry,G03_R0733,train
holdout_G06,withheld_geometry,G03_R0734,train
holdout_G06,withheld_geometry,G03_R0735,train
holdout_G06,withheld_geometry,G03_R0736,train
holdout_G06,withheld_geometry,G03_R0737,train
holdout_G06,withheld_geometry,G03_R0738,train
holdout_G06,withheld_geometry,G03_R0739,train
holdout_G06,withheld_geometry,G03_R0740,train
holdout_G06,withheld_geometry,G03_R0741,train
holdout_G06,withheld_geometry,G03_R0742,train
holdout_G06,withheld_geometry,G03_R0743,train
holdout_G06,withheld_geometry,G03_R0744,train
holdout_G06,withheld_geometry,G03_R0745,train
holdout_G06,withheld_geometry,G03_R0746,train
holdout_G06,withheld_geometry,G03_R0747,train
holdout_G06,withheld_geometry,G03_R0748,train
holdout_G06,withheld_geometry,G03_R0749,train
holdout_G06,withheld_geometry,G03_R0750,train
holdout_G06,withheld_geometry,G03_R0751,train
holdout_G06,withheld_geometry,G03_R0752,train
holdout_G06,withheld_geometry,G03_R0753,train
holdout_G06,withheld_geometry,G03_R0754,train
holdout_G06,withheld_geometry,G03_R0755,train
holdout_G06,withheld_geometry,G03_R0756,train
holdout_G06,withheld_geometry,G03_R0757,train
holdout_G06,withheld_geometry,G03_R0758,train
holdout_G06,withheld_geometry,G03_R0759,train
holdout_G06,withheld_geometry,G03_R0760,train
holdout_G06,withheld_geometry,G03_R0761,train
holdout_G06,withheld_geometry,G03_R0762,train
holdout_G06,withheld_geometry,G03_R0763,train
holdout_G06,withheld_geometry,G03_R0764,train
holdout_G06,withheld_geometry,G03_R0765,train
holdout_G06,withheld_geometry,G03_R0766,train
holdout_G06,withheld_geometry,G03_R0767,train
holdout_G06,withheld_geometry,G03_R0768,train
holdout_G06,withheld_geometry,G04_R0001,train
holdout_G06,withheld_geometry,G04_R0002,train
holdout_G06,withheld_geometry,G04_R0003,train
holdout_G06,withheld_geometry,G04_R0004,train
holdout_G06,withheld_geometry,G04_R0005,train
holdout_G06,withheld_geometry,G04_R0006,train
holdout_G06,withheld_geometry,G04_R0007,train
holdout_G06,withheld_geometry,G04_R0008,train
holdout_G06,withheld_geometry,G04_R0009,train
holdout_G06,withheld_geometry,G04_R0010,train
holdout_G06,withheld_geometry,G04_R0011,train
holdout_G06,withheld_geometry,G04_R0012,train
holdout_G06,withheld_geometry,G04_R0013,train
holdout_G06,withheld_geometry,G04_R0014,train
holdout_G06,withheld_geometry,G04_R0015,train
holdout_G06,withheld_geometry,G04_R0016,train
holdout_G06,withheld_geometry,G04_R0017,train
holdout_G06,withheld_geometry,G04_R0018,train
holdout_G06,withheld_geometry,G04_R0019,train
holdout_G06,withheld_geometry,G04_R0020,train
holdout_G06,withheld_geometry,G04_R0021,train
holdout_G06,withheld_geometry,G04_R0022,train
holdout_G06,withheld_geometry,G04_R0023,train
holdout_G06,withheld_geometry,G04_R0024,train
holdout_G06,withheld_geometry,G04_R0025,train
holdout_G06,withheld_geometry,G04_R0026,train
holdout_G06,withheld_geometry,G04_R0027,train
holdout_G06,withheld_geometry,G04_R0028,train
holdout_G06,withheld_geometry,G04_R0029,train
holdout_G06,withheld_geometry,G04_R0030,train
holdout_G06,withheld_geometry,G04_R0031,train
holdout_G06,withheld_geometry,G04_R0032,train
holdout_G06,withheld_geometry,G04_R0033,train
holdout_G06,withheld_geometry,G04_R0034,train
holdout_G06,withheld_geometry,G04_R0035,train
holdout_G06,withheld_geometry,G04_R0036,train
holdout_G06,withheld_geometry,G04_R0037,train
holdout_G06,withheld_geometry,G04_R0038,train
holdout_G06,withheld_geometry,G04_R0039,train
holdout_G06,withheld_geometry,G04_R0040,train
holdout_G06,withheld_geometry,G04_R0041,train
holdout_G06,withheld_geometry,G04_R0042,train
holdout_G06,withheld_geometry,G04_R0043,train
holdout_G06,withheld_geometry,G04_R0044,train
holdout_G06,withheld_geometry,G04_R0045,train
holdout_G06,withheld_geometry,G04_R0046,train
holdout_G06,withheld_geometry,G04_R0047,train
holdout_G06,withheld_geometry,G04_R0048,train
holdout_G06,withheld_geometry,G04_R0049,train
holdout_G06,withheld_geometry,G04_R0050,train
holdout_G06,withheld_geometry,G04_R0051,train
holdout_G06,withheld_geometry,G04_R0052,train
holdout_G06,withheld_geometry,G04_R0053,train
holdout_G06,withheld_geometry,G04_R0054,train
holdout_G06,withheld_geometry,G04_R0055,train
holdout_G06,withheld_geometry,G04_R0056,train
holdout_G06,withheld_geometry,G04_R0057,train
holdout_G06,withheld_geometry,G04_R0058,train
holdout_G06,withheld_geometry,G04_R0059,train
holdout_G06,withheld_geometry,G04_R0060,train
holdout_G06,withheld_geometry,G04_R0061,train
holdout_G06,withheld_geometry,G04_R0062,train
holdout_G06,withheld_geometry,G04_R0063,train
holdout_G06,withheld_geometry,G04_R0064,train
holdout_G06,withheld_geometry,G04_R0065,train
holdout_G06,withheld_geometry,G04_R0066,train
holdout_G06,withheld_geometry,G04_R0067,train
holdout_G06,withheld_geometry,G04_R0068,train
holdout_G06,withheld_geometry,G04_R0069,train
holdout_G06,withheld_geometry,G04_R0070,train
holdout_G06,withheld_geometry,G04_R0071,train
holdout_G06,withheld_geometry,G04_R0072,train
holdout_G06,withheld_geometry,G04_R0073,train
holdout_G06,withheld_geometry,G04_R0074,train
holdout_G06,withheld_geometry,G04_R0075,train
holdout_G06,withheld_geometry,G04_R0076,train
holdout_G06,withheld_geometry,G04_R0077,train
holdout_G06,withheld_geometry,G04_R0078,train
holdout_G06,withheld_geometry,G04_R0079,train
holdout_G06,withheld_geometry,G04_R0080,train
holdout_G06,withheld_geometry,G04_R0081,train
holdout_G06,withheld_geometry,G04_R0082,train
holdout_G06,withheld_geometry,G04_R0083,train
holdout_G06,withheld_geometry,G04_R0084,train
holdout_G06,withheld_geometry,G04_R0085,train
holdout_G06,withheld_geometry,G04_R0086,train
holdout_G06,withheld_geometry,G04_R0087,train
holdout_G06,withheld_geometry,G04_R0088,train
holdout_G06,withheld_geometry,G04_R0089,train
holdout_G06,withheld_geometry,G04_R0090,train
holdout_G06,withheld_geometry,G04_R0091,train
holdout_G06,withheld_geometry,G04_R0092,train
holdout_G06,withheld_geometry,G04_R0093,train
holdout_G06,withheld_geometry,G04_R0094,train
holdout_G06,withheld_geometry,G04_R0095,train
holdout_G06,withheld_geometry,G04_R0096,train
holdout_G06,withheld_geometry,G04_R0097,train
holdout_G06,withheld_geometry,G04_R0098,train
holdout_G06,withheld_geometry,G04_R0099,train
holdout_G06,withheld_geometry,G04_R0100,train
holdout_G06,withheld_geometry,G04_R0101,train
holdout_G06,withheld_geometry,G04_R0102,train
holdout_G06,withheld_geometry,G04_R0103,train
holdout_G06,withheld_geometry,G04_R0104,train
holdout_G06,withheld_geometry,G04_R0105,train
holdout_G06,withheld_geometry,G04_R0106,train
holdout_G06,withheld_geometry,G04_R0107,train
holdout_G06,withheld_geometry,G04_R0108,train
holdout_G06,withheld_geometry,G04_R0109,train
holdout_G06,withheld_geometry,G04_R0110,train
holdout_G06,withheld_geometry,G04_R0111,train
holdout_G06,withheld_geometry,G04_R0112,train
holdout_G06,withheld_geometry,G04_R0113,train
holdout_G06,withheld_geometry,G04_R0114,train
holdout_G06,withheld_geometry,G04_R0115,train
holdout_G06,withheld_geometry,G04_R0116,train
holdout_G06,withheld_geometry,G04_R0117,train
holdout_G06,withheld_geometry,G04_R0118,train
holdout_G06,withheld_geometry,G04_R0119,train
holdout_G06,withheld_geometry,G04_R0120,train
holdout_G06,withheld_geometry,G04_R0121,train
holdout_G06,withheld_geometry,G04_R0122,train
holdout_G06,withheld_geometry,G04_R0123,train
holdout_G06,withheld_geometry,G04_R0124,train
holdout_G06,withheld_geometry,G04_R0125,train
holdout_G06,withheld_geometry,G04_R0126,train
holdout_G06,withheld_geometry,G04_R0127,train
holdout_G06,withheld_geometry,G04_R0128,train
holdout_G06,withheld_geometry,G04_R0129,train
holdout_G06,withheld_geometry,G04_R0130,train
holdout_G06,withheld_geometry,G04_R0131,train
holdout_G06,withheld_geometry,G04_R0132,train
holdout_G06,withheld_geometry,G04_R0133,train
holdout_G06,withheld_geometry,G04_R0134,train
holdout_G06,withheld_geometry,G04_R0135,train
holdout_G06,withheld_geometry,G04_R0136,train
holdout_G06,withheld_geometry,G04_R0137,train
holdout_G06,withheld_geometry,G04_R0138,train
holdout_G06,withheld_geometry,G04_R0139,train
holdout_G06,withheld_geometry,G04_R0140,train
holdout_G06,withheld_geometry,G04_R0141,train
holdout_G06,withheld_geometry,G04_R0142,train
holdout_G06,withheld_geometry,G04_R0143,train
holdout_G06,withheld_geometry,G04_R0144,train
holdout_G06,withheld_geometry,G04_R0145,train
holdout_G06,withheld_geometry,G04_R0146,train
holdout_G06,withheld_geometry,G04_R0147,train
holdout_G06,withheld_geometry,G04_R0148,train
holdout_G06,withheld_geometry,G04_R0149,train
holdout_G06,withheld_geometry,G04_R0150,train
holdout_G06,withheld_geometry,G04_R0151,train
holdout_G06,withheld_geometry,G04_R0152,train
holdout_G06,withheld_geometry,G04_R0153,train
holdout_G06,withheld_geometry,G04_R0154,train
holdout_G06,withheld_geometry,G04_R0155,train
holdout_G06,withheld_geometry,G04_R0156,train
holdout_G06,withheld_geometry,G04_R0157,train
holdout_G06,withheld_geometry,G04_R0158,train
holdout_G06,withheld_geometry,G04_R0159,train
holdout_G06,withheld_geometry,G04_R0160,train
holdout_G06,withheld_geometry,G04_R0161,train
holdout_G06,withheld_geometry,G04_R0162,train
holdout_G06,withheld_geometry,G04_R0163,train
holdout_G06,withheld_geometry,G04_R0164,train
holdout_G06,withheld_geometry,G04_R0165,train
holdout_G06,withheld_geometry,G04_R0166,train
holdout_G06,withheld_geometry,G04_R0167,train
holdout_G06,withheld_geometry,G04_R0168,train
holdout_G06,withheld_geometry,G04_R0169,train
holdout_G06,withheld_geometry,G04_R0170,train
holdout_G06,withheld_geometry,G04_R0171,train
holdout_G06,withheld_geometry,G04_R0172,train
holdout_G06,withheld_geometry,G04_R0173,train
holdout_G06,withheld_geometry,G04_R0174,train
holdout_G06,withheld_geometry,G04_R0175,train
holdout_G06,withheld_geometry,G04_R0176,train
holdout_G06,withheld_geometry,G04_R0177,train
holdout_G06,withheld_geometry,G04_R0178,train
holdout_G06,withheld_geometry,G04_R0179,train
holdout_G06,withheld_geometry,G04_R0180,train
holdout_G06,withheld_geometry,G04_R0181,train
holdout_G06,withheld_geometry,G04_R0182,train
holdout_G06,withheld_geometry,G04_R0183,train
holdout_G06,withheld_geometry,G04_R0184,train
holdout_G06,withheld_geometry,G04_R0185,train
holdout_G06,withheld_geometry,G04_R0186,train
holdout_G06,withheld_geometry,G04_R0187,train
holdout_G06,withheld_geometry,G04_R0188,train
holdout_G06,withheld_geometry,G04_R0189,train
holdout_G06,withheld_geometry,G04_R0190,train
holdout_G06,withheld_geometry,G04_R0191,train
holdout_G06,withheld_geometry,G04_R0192,train
holdout_G06,withheld_geometry,G04_R0193,train
holdout_G06,withheld_geometry,G04_R0194,train
holdout_G06,withheld_geometry,G04_R0195,train
holdout_G06,withheld_geometry,G04_R0196,train
holdout_G06,withheld_geometry,G04_R0197,train
holdout_G06,withheld_geometry,G04_R0198,train
holdout_G06,withheld_geometry,G04_R0199,train
holdout_G06,withheld_geometry,G04_R0200,train
holdout_G06,withheld_geometry,G04_R0201,train
holdout_G06,withheld_geometry,G04_R0202,train
holdout_G06,withheld_geometry,G04_R0203,train
holdout_G06,withheld_geometry,G04_R0204,train
holdout_G06,withheld_geometry,G04_R0205,train
holdout_G06,withheld_geometry,G04_R0206,train
holdout_G06,withheld_geometry,G04_R0207,train
holdout_G06,withheld_geometry,G04_R0208,train
holdout_G06,withheld_geometry,G04_R0209,train
holdout_G06,withheld_geometry,G04_R0210,train
holdout_G06,withheld_geometry,G04_R0211,train
holdout_G06,withheld_geometry,G04_R0212,train
holdout_G06,withheld_geometry,G04_R0213,train
holdout_G06,withheld_geometry,G04_R0214,train
holdout_G06,withheld_geometry,G04_R0215,train
holdout_G06,withheld_geometry,G04_R0216,train
holdout_G06,withheld_geometry,G04_R0217,train
holdout_G06,withheld_geometry,G04_R0218,train
holdout_G06,withheld_geometry,G04_R0219,train
holdout_G06,withheld_geometry,G04_R0220,train
holdout_G06,withheld_geometry,G04_R0221,train
holdout_G06,withheld_geometry,G04_R0222,train
holdout_G06,withheld_geometry,G04_R0223,train
holdout_G06,withheld_geometry,G04_R0224,train
holdout_G06,withheld_geometry,G04_R0225,train
holdout_G06,withheld_geometry,G04_R0226,train
holdout_G06,withheld_geometry,G04_R0227,train
holdout_G06,withheld_geometry,G04_R0228,train
holdout_G06,withheld_geometry,G04_R0229,train
holdout_G06,withheld_geometry,G04_R0230,train
holdout_G06,withheld_geometry,G04_R0231,train
holdout_G06,withheld_geometry,G04_R0232,train
holdout_G06,withheld_geometry,G04_R0233,train
holdout_G06,withheld_geometry,G04_R0234,train
holdout_G06,withheld_geometry,G04_R0235,train
holdout_G06,withheld_geometry,G04_R0236,train
holdout_G06,withheld_geometry,G04_R0237,train
holdout_G06,withheld_geometry,G04_R0238,train
holdout_G06,withheld_geometry,G04_R0239,train
holdout_G06,withheld_geometry,G04_R0240,train
holdout_G06,withheld_geometry,G04_R0241,train
holdout_G06,withheld_geometry,G04_R0242,train
holdout_G06,withheld_geometry,G04_R0243,train
holdout_G06,withheld_geometry,G04_R0244,train
holdout_G06,withheld_geometry,G04_R0245,train
holdout_G06,withheld_geometry,G04_R0246,train
holdout_G06,withheld_geometry,G04_R0247,train
holdout_G06,withheld_geometry,G04_R0248,train
holdout_G06,withheld_geometry,G04_R0249,train
holdout_G06,withheld_geometry,G04_R0250,train
holdout_G06,withheld_geometry,G04_R0251,train
holdout_G06,withheld_geometry,G04_R0252,train
holdout_G06,withheld_geometry,G04_R0253,train
holdout_G06,withheld_geometry,G04_R0254,train
holdout_G06,withheld_geometry,G04_R0255,train
holdout_G06,withheld_geometry,G04_R0256,train
holdout_G06,withheld_geometry,G04_R0257,train
holdout_G06,withheld_geometry,G04_R0258,train
holdout_G06,withheld_geometry,G04_R0259,train
holdout_G06,withheld_geometry,G04_R0260,train
holdout_G06,withheld_geometry,G04_R0261,train
holdout_G06,withheld_geometry,G04_R0262,train
holdout_G06,withheld_geometry,G04_R0263,train
holdout_G06,withheld_geometry,G04_R0264,train
holdout_G06,withheld_geometry,G04_R0265,train
holdout_G06,withheld_geometry,G04_R0266,train
holdout_G06,withheld_geometry,G04_R0267,train
holdout_G06,withheld_geometry,G04_R0268,train
holdout_G06,withheld_geometry,G04_R0269,train
holdout_G06,withheld_geometry,G04_R0270,train
holdout_G06,withheld_geometry,G04_R0271,train
holdout_G06,withheld_geometry,G04_R0272,train
holdout_G06,withheld_geometry,G04_R0273,train
holdout_G06,withheld_geometry,G04_R0274,train
holdout_G06,withheld_geometry,G04_R0275,train
holdout_G06,withheld_geometry,G04_R0276,train
holdout_G06,withheld_geometry,G04_R0277,train
holdout_G06,withheld_geometry,G04_R0278,train
holdout_G06,withheld_geometry,G04_R0279,train
holdout_G06,withheld_geometry,G04_R0280,train
holdout_G06,withheld_geometry,G04_R0281,train
holdout_G06,withheld_geometry,G04_R0282,train
holdout_G06,withheld_geometry,G04_R0283,train
holdout_G06,withheld_geometry,G04_R0284,train
holdout_G06,withheld_geometry,G04_R0285,train
holdout_G06,withheld_geometry,G04_R0286,train
holdout_G06,withheld_geometry,G04_R0287,train
holdout_G06,withheld_geometry,G04_R0288,train
holdout_G06,withheld_geometry,G04_R0289,train
holdout_G06,withheld_geometry,G04_R0290,train
holdout_G06,withheld_geometry,G04_R0291,train
holdout_G06,withheld_geometry,G04_R0292,train
holdout_G06,withheld_geometry,G04_R0293,train
holdout_G06,withheld_geometry,G04_R0294,train
holdout_G06,withheld_geometry,G04_R0295,train
holdout_G06,withheld_geometry,G04_R0296,train
holdout_G06,withheld_geometry,G04_R0297,train
holdout_G06,withheld_geometry,G04_R0298,train
holdout_G06,withheld_geometry,G04_R0299,train
holdout_G06,withheld_geometry,G04_R0300,train
holdout_G06,withheld_geometry,G04_R0301,train
holdout_G06,withheld_geometry,G04_R0302,train
holdout_G06,withheld_geometry,G04_R0303,train
holdout_G06,withheld_geometry,G04_R0304,train
holdout_G06,withheld_geometry,G04_R0305,train
holdout_G06,withheld_geometry,G04_R0306,train
holdout_G06,withheld_geometry,G04_R0307,train
holdout_G06,withheld_geometry,G04_R0308,train
holdout_G06,withheld_geometry,G04_R0309,train
holdout_G06,withheld_geometry,G04_R0310,train
holdout_G06,withheld_geometry,G04_R0311,train
holdout_G06,withheld_geometry,G04_R0312,train
holdout_G06,withheld_geometry,G04_R0313,train
holdout_G06,withheld_geometry,G04_R0314,train
holdout_G06,withheld_geometry,G04_R0315,train
holdout_G06,withheld_geometry,G04_R0316,train
holdout_G06,withheld_geometry,G04_R0317,train
holdout_G06,withheld_geometry,G04_R0318,train
holdout_G06,withheld_geometry,G04_R0319,train
holdout_G06,withheld_geometry,G04_R0320,train
holdout_G06,withheld_geometry,G04_R0321,train
holdout_G06,withheld_geometry,G04_R0322,train
holdout_G06,withheld_geometry,G04_R0323,train
holdout_G06,withheld_geometry,G04_R0324,train
holdout_G06,withheld_geometry,G04_R0325,train
holdout_G06,withheld_geometry,G04_R0326,train
holdout_G06,withheld_geometry,G04_R0327,train
holdout_G06,withheld_geometry,G04_R0328,train
holdout_G06,withheld_geometry,G04_R0329,train
holdout_G06,withheld_geometry,G04_R0330,train
holdout_G06,withheld_geometry,G04_R0331,train
holdout_G06,withheld_geometry,G04_R0332,train
holdout_G06,withheld_geometry,G04_R0333,train
holdout_G06,withheld_geometry,G04_R0334,train
holdout_G06,withheld_geometry,G04_R0335,train
holdout_G06,withheld_geometry,G04_R0336,train
holdout_G06,withheld_geometry,G04_R0337,train
holdout_G06,withheld_geometry,G04_R0338,train
holdout_G06,withheld_geometry,G04_R0339,train
holdout_G06,withheld_geometry,G04_R0340,train
holdout_G06,withheld_geometry,G04_R0341,train
holdout_G06,withheld_geometry,G04_R0342,train
holdout_G06,withheld_geometry,G04_R0343,train
holdout_G06,withheld_geometry,G04_R0344,train
holdout_G06,withheld_geometry,G04_R0345,train
holdout_G06,withheld_geometry,G04_R0346,train
holdout_G06,withheld_geometry,G04_R0347,train
holdout_G06,withheld_geometry,G04_R0348,train
holdout_G06,withheld_geometry,G04_R0349,train
holdout_G06,withheld_geometry,G04_R0350,train
holdout_G06,withheld_geometry,G04_R0351,train
holdout_G06,withheld_geometry,G04_R0352,train
holdout_G06,withheld_geometry,G04_R0353,train
holdout_G06,withheld_geometry,G04_R0354,train
holdout_G06,withheld_geometry,G04_R0355,train
holdout_G06,withheld_geometry,G04_R0356,train
holdout_G06,withheld_geometry,G04_R0357,train
holdout_G06,withheld_geometry,G04_R0358,train
holdout_G06,withheld_geometry,G04_R0359,train
holdout_G06,withheld_geometry,G04_R0360,train
holdout_G06,withheld_geometry,G04_R0361,train
holdout_G06,withheld_geometry,G04_R0362,train
holdout_G06,withheld_geometry,G04_R0363,train
holdout_G06,withheld_geometry,G04_R0364,train
holdout_G06,withheld_geometry,G04_R0365,train
holdout_G06,withheld_geometry,G04_R0366,train
holdout_G06,withheld_geometry,G04_R0367,train
holdout_G06,withheld_geometry,G04_R0368,train
holdout_G06,withheld_geometry,G04_R0369,train
holdout_G06,withheld_geometry,G04_R0370,train
holdout_G06,withheld_geometry,G04_R0371,train
holdout_G06,withheld_geometry,G04_R0372,train
holdout_G06,withheld_geometry,G04_R0373,train
holdout_G06,withheld_geometry,G04_R0374,train
holdout_G06,withheld_geometry,G04_R0375,train
holdout_G06,withheld_geometry,G04_R0376,train
holdout_G06,withheld_geometry,G04_R0377,train
holdout_G06,withheld_geometry,G04_R0378,train
holdout_G06,withheld_geometry,G04_R0379,train
holdout_G06,withheld_geometry,G04_R0380,train
holdout_G06,withheld_geometry,G04_R0381,train
holdout_G06,withheld_geometry,G04_R0382,train
holdout_G06,withheld_geometry,G04_R0383,train
holdout_G06,withheld_geometry,G04_R0384,train
holdout_G06,withheld_geometry,G04_R0385,train
holdout_G06,withheld_geometry,G04_R0386,train
holdout_G06,withheld_geometry,G04_R0387,train
holdout_G06,withheld_geometry,G04_R0388,train
holdout_G06,withheld_geometry,G04_R0389,train
holdout_G06,withheld_geometry,G04_R0390,train
holdout_G06,withheld_geometry,G04_R0391,train
holdout_G06,withheld_geometry,G04_R0392,train
holdout_G06,withheld_geometry,G04_R0393,train
holdout_G06,withheld_geometry,G04_R0394,train
holdout_G06,withheld_geometry,G04_R0395,train
holdout_G06,withheld_geometry,G04_R0396,train
holdout_G06,withheld_geometry,G04_R0397,train
holdout_G06,withheld_geometry,G04_R0398,train
holdout_G06,withheld_geometry,G04_R0399,train
holdout_G06,withheld_geometry,G04_R0400,train
holdout_G06,withheld_geometry,G04_R0401,train
holdout_G06,withheld_geometry,G04_R0402,train
holdout_G06,withheld_geometry,G04_R0403,train
holdout_G06,withheld_geometry,G04_R0404,train
holdout_G06,withheld_geometry,G04_R0405,train
holdout_G06,withheld_geometry,G04_R0406,train
holdout_G06,withheld_geometry,G04_R0407,train
holdout_G06,withheld_geometry,G04_R0408,train
holdout_G06,withheld_geometry,G04_R0409,train
holdout_G06,withheld_geometry,G04_R0410,train
holdout_G06,withheld_geometry,G04_R0411,train
holdout_G06,withheld_geometry,G04_R0412,train
holdout_G06,withheld_geometry,G04_R0413,train
holdout_G06,withheld_geometry,G04_R0414,train
holdout_G06,withheld_geometry,G04_R0415,train
holdout_G06,withheld_geometry,G04_R0416,train
holdout_G06,withheld_geometry,G04_R0417,train
holdout_G06,withheld_geometry,G04_R0418,train
holdout_G06,withheld_geometry,G04_R0419,train
holdout_G06,withheld_geometry,G04_R0420,train
holdout_G06,withheld_geometry,G04_R0421,train
holdout_G06,withheld_geometry,G04_R0422,train
holdout_G06,withheld_geometry,G04_R0423,train
holdout_G06,withheld_geometry,G04_R0424,train
holdout_G06,withheld_geometry,G04_R0425,train
holdout_G06,withheld_geometry,G04_R0426,train
holdout_G06,withheld_geometry,G04_R0427,train
holdout_G06,withheld_geometry,G04_R0428,train
holdout_G06,withheld_geometry,G04_R0429,train
holdout_G06,withheld_geometry,G04_R0430,train
holdout_G06,withheld_geometry,G04_R0431,train
holdout_G06,withheld_geometry,G04_R0432,train
holdout_G06,withheld_geometry,G04_R0433,train
holdout_G06,withheld_geometry,G04_R0434,train
holdout_G06,withheld_geometry,G04_R0435,train
holdout_G06,withheld_geometry,G04_R0436,train
holdout_G06,withheld_geometry,G04_R0437,train
holdout_G06,withheld_geometry,G04_R0438,train
holdout_G06,withheld_geometry,G04_R0439,train
holdout_G06,withheld_geometry,G04_R0440,train
holdout_G06,withheld_geometry,G04_R0441,train
holdout_G06,withheld_geometry,G04_R0442,train
holdout_G06,withheld_geometry,G04_R0443,train
holdout_G06,withheld_geometry,G04_R0444,train
holdout_G06,withheld_geometry,G04_R0445,train
holdout_G06,withheld_geometry,G04_R0446,train
holdout_G06,withheld_geometry,G04_R0447,train
holdout_G06,withheld_geometry,G04_R0448,train
holdout_G06,withheld_geometry,G04_R0449,train
holdout_G06,withheld_geometry,G04_R0450,train
holdout_G06,withheld_geometry,G04_R0451,train
holdout_G06,withheld_geometry,G04_R0452,train
holdout_G06,withheld_geometry,G04_R0453,train
holdout_G06,withheld_geometry,G04_R0454,train
holdout_G06,withheld_geometry,G04_R0455,train
holdout_G06,withheld_geometry,G04_R0456,train
holdout_G06,withheld_geometry,G04_R0457,train
holdout_G06,withheld_geometry,G04_R0458,train
holdout_G06,withheld_geometry,G04_R0459,train
holdout_G06,withheld_geometry,G04_R0460,train
holdout_G06,withheld_geometry,G04_R0461,train
holdout_G06,withheld_geometry,G04_R0462,train
holdout_G06,withheld_geometry,G04_R0463,train
holdout_G06,withheld_geometry,G04_R0464,train
holdout_G06,withheld_geometry,G04_R0465,train
holdout_G06,withheld_geometry,G04_R0466,train
holdout_G06,withheld_geometry,G04_R0467,train
holdout_G06,withheld_geometry,G04_R0468,train
holdout_G06,withheld_geometry,G04_R0469,train
holdout_G06,withheld_geometry,G04_R0470,train
holdout_G06,withheld_geometry,G04_R0471,train
holdout_G06,withheld_geometry,G04_R0472,train
holdout_G06,withheld_geometry,G04_R0473,train
holdout_G06,withheld_geometry,G04_R0474,train
holdout_G06,withheld_geometry,G04_R0475,train
holdout_G06,withheld_geometry,G04_R0476,train
holdout_G06,withheld_geometry,G04_R0477,train
holdout_G06,withheld_geometry,G04_R0478,train
holdout_G06,withheld_geometry,G04_R0479,train
holdout_G06,withheld_geometry,G04_R0480,train
holdout_G06,withheld_geometry,G04_R0481,train
holdout_G06,withheld_geometry,G04_R0482,train
holdout_G06,withheld_geometry,G04_R0483,train
holdout_G06,withheld_geometry,G04_R0484,train
holdout_G06,withheld_geometry,G04_R0485,train
holdout_G06,withheld_geometry,G04_R0486,train
holdout_G06,withheld_geometry,G04_R0487,train
holdout_G06,withheld_geometry,G04_R0488,train
